	Protein	Domain	Start	Stop
56	UPI0023E8AB5B	IPR029058	5	296
57	UPI002546E45F	IPR029058	1891	2147
58	UPI00254C8BD8	IPR029058	99	256
59	UPI00254C8BD8	IPR043595	90	339
60	UPI00254C8BD8	IPR010126	106	226
61	UPI0023C68A55	IPR029058	84	432
62	UPI0025523A51	IPR029058	5	238
63	UPI002555E181	IPR029058	62	289
64	UPI0023932B3A	IPR029058	153	403
65	UPI00254D9ABB	IPR029058	5	279
66	UPI0025680D21	IPR029058	27	196
67	UPI002478AD10	IPR029058	3	256
68	UPI0023B8FE0A	IPR029058	27	225
69	UPI00255819E4	IPR029058	30	361
70	UPI0024C32974	IPR029058	127	277
71	UPI0025557E96	IPR029058	4	357
72	UPI0024983CCE	IPR029058	10	114
73	UPI00247FB190	IPR029058	304	388
74	UPI0023E5E92F	IPR029058	8	253
75	UPI002485F44A	IPR029058	85	487
76	UPI002555825D	IPR029058	21	296
77	UPI00256F1E74	IPR029058	438	686
78	UPI0023889D62	IPR029058	4	262
79	UPI0024DACCC6	IPR029058	19	252
80	UPI0024DA9D0A	IPR002921	134	291
81	UPI0024DA9D0A	IPR029058	105	320
82	UPI00238CC36C	IPR029058	14	298
83	UPI002389B11E	IPR029058	11	339
84	UPI0024A4F8B0	IPR029058	37	330
85	UPI0025646116	IPR029058	56	333
86	UPI0025453BDE	IPR029058	2	286
87	UPI0025548FA2	IPR029058	201	485
88	UPI00256521E1	IPR029058	59	282
89	UPI0024A6C6FD	IPR029058	3	231
90	UPI002493922C	IPR029058	202	498
91	UPI00254D4F6D	IPR029058	3	286
92	UPI00255FF5AD	IPR029058	64	275
93	UPI00248470B0	IPR029058	19	329
94	UPI0024C42342	IPR029058	62	301
95	UPI0023B84929	IPR029058	3	279
96	UPI002484BC79	IPR029058	34	106
97	UPI0024BC6C11	IPR029058	370	611
98	UPI002383D839	IPR029058	3	271
99	UPI0024E04D82	IPR029058	982	1498
100	UPI0024E04D82	IPR029058	590	918
101	UPI0024E04D82	IPR029058	21	524
102	UPI0025479788	IPR029058	44	571
103	UPI002557C1D7	IPR029058	21	225
104	UPI0023B7CC09	IPR029058	3	301
105	UPI00256AE9CF	IPR029058	148	417
106	UPI0023FDAC39	IPR029058	34	454
107	UPI002468FA1A	IPR029058	3	228
108	UPI0025496F3D	IPR029058	4	250
109	UPI002562CF44	IPR029058	21	329
110	UPI0024BA69E6	IPR029058	465	723
111	UPI00248421F0	IPR029058	17	91
112	UPI00246524B8	IPR029058	11	97
113	UPI00235E6653	IPR029058	448	689
114	UPI00254ED729	IPR029058	13	340
115	UPI0025626BB0	IPR029058	2	285
116	UPI0024C0EE77	IPR029058	5	252
117	UPI00254A635C	IPR029058	9	248
118	UPI0025729154	IPR029058	53	197
119	UPI00246323C3	IPR029058	51	598
120	UPI0023B96E08	IPR029058	45	325
121	UPI0024D4D4D2	IPR029058	128	272
122	UPI002362F6B6	IPR029058	21	328
123	UPI0023673D52	IPR029058	465	722
124	UPI0023A6DEC0	IPR029058	33	339
125	UPI00239DB001	IPR029058	205	528
126	UPI00239DB001	IPR011118	19	567
127	UPI00239DB001	IPR011118	81	569
128	UPI0025684738	IPR029058	5	256
129	UPI0024AEFB38	IPR029058	2237	2499
130	UPI0024685A9D	IPR029058	5	287
131	UPI0024DDB679	IPR029058	60	249
132	UPI00247BC8CE	IPR029058	433	680
133	UPI0024738249	IPR029058	10	466
134	UPI00247DEE96	IPR029058	395	560
135	UPI00247DEE96	IPR029058	310	424
136	UPI0024B9E142	IPR029058	55	254
137	UPI0024B64548	IPR029058	123	528
138	UPI00236DBF62	IPR029058	25	304
139	UPI002385BFFD	IPR029058	46	300
140	UPI0023B07765	IPR029058	647	906
141	UPI0024881ADE	IPR029058	141	431
142	UPI0024823728	IPR029058	62	281
143	UPI0024D4B468	IPR029058	36	358
144	UPI0024B85BAA	IPR029058	25	271
145	UPI00237C7C5F	IPR029058	3	254
146	UPI0024A58A97	IPR029058	1	270
147	UPI0025400D03	IPR029058	40	312
148	UPI0024DD3DB5	IPR029058	60	272
149	UPI0024D61519	IPR029058	23	299
150	UPI0024964DEE	IPR029058	26	113
151	UPI0024964DEE	IPR029058	115	183
152	UPI00253FCB5B	IPR029058	41	558
153	UPI00255E11FE	IPR029058	76	215
154	UPI00255B73D2	IPR029058	40	403
155	UPI0023F48CB3	IPR029058	8	144
156	UPI0025519D4D	IPR029058	432	673
157	UPI0024D1F238	IPR029058	41	214
158	UPI0024D1F238	IPR002921	106	215
159	UPI00249D04AF	IPR029058	89	347
160	UPI0024956781	IPR029058	378	635
161	UPI0023661B86	IPR029058	8	273
162	UPI0024BB6456	IPR029058	1383	1641
163	UPI002553CA0D	IPR029058	6	265
164	UPI0023A6A802	IPR029058	494	750
165	UPI0024DCBF21	IPR029058	32	300
166	UPI0024C0C6CB	IPR029058	60	286
167	UPI00254CB656	IPR043595	54	307
168	UPI00254CB656	IPR029058	74	233
169	UPI0025673A81	IPR029058	7	256
170	UPI00248B224E	IPR029058	3	245
171	UPI0024DA18CD	IPR029058	2	313
172	UPI0023AF43D9	IPR029058	13	270
173	UPI00256AC72B	IPR029058	75	371
174	UPI0023A62FD3	IPR029058	60	291
175	UPI002571C3B9	IPR029058	3	99
176	UPI0024BDBADE	IPR029058	42	316
177	UPI0023A9D280	IPR029058	504	748
178	UPI0023ECCAEE	IPR029058	499	758
179	UPI00253B6CCA	IPR029058	34	148
180	UPI002476DA06	IPR029058	3	252
181	UPI00254E90F7	IPR029058	160	396
182	UPI002474BF5C	IPR029058	2	255
183	UPI002386784C	IPR029058	17	282
184	UPI0023AB0695	IPR029058	40	224
185	UPI0024CF452A	IPR002921	152	310
186	UPI0024CF452A	IPR029058	82	326
187	UPI0024C718A2	IPR029058	389	645
188	UPI0024B729A0	IPR029058	7	208
189	UPI0024C4C857	IPR029058	48	617
190	UPI002544450C	IPR029058	340	511
191	UPI00255D65E7	IPR002921	85	214
192	UPI00255D65E7	IPR029058	13	270
193	UPI0023717C71	IPR029058	84	340
194	UPI0023D23395	IPR029058	41	222
195	UPI0023D18E1C	IPR029058	341	614
196	UPI0023C33E39	IPR029058	154	220
197	UPI00255D857D	IPR029058	37	311
198	UPI0023F11B9A	IPR029058	408	619
199	UPI0023F11B9A	IPR029058	101	320
200	UPI0024C98C86	IPR029058	142	354
201	UPI0025511798	IPR029058	25	357
202	UPI0025594533	IPR029058	38	102
203	UPI0024D124AE	IPR029058	80	311
204	UPI00256B096A	IPR029058	89	623
205	UPI00254167F2	IPR029058	30	440
206	UPI0023D91F57	IPR029058	420	662
207	UPI002568B417	IPR029058	26	251
208	UPI0024B87CE9	IPR029058	23	336
209	UPI002383CA1D	IPR029058	1	280
210	UPI0024B91C77	IPR002921	345	410
211	UPI0024B91C77	IPR029058	294	414
212	UPI0024A034B7	IPR029058	314	466
213	UPI00256CE8B8	IPR029058	42	352
214	UPI0023A7A948	IPR029058	342	533
215	UPI0023A7A948	IPR002921	373	505
216	UPI002546F147	IPR029058	242	327
217	UPI00255DDC39	IPR029058	15	214
218	UPI0024B440DF	IPR029058	16	214
219	UPI00248D8BA4	IPR029058	6	170
220	UPI0024A0EC98	IPR029058	5	263
221	UPI00235F93D5	IPR029058	216	504
222	UPI00253FAAFF	IPR029058	3	124
223	UPI00256C81F8	IPR029058	21	298
224	UPI0024A1153A	IPR029058	19	260
225	UPI0024910C01	IPR029058	77	348
226	UPI002373B917	IPR029058	78	454
227	UPI0024D0BE59	IPR029058	9	280
228	UPI00254A4BC9	IPR029058	2	253
229	UPI00237E272E	IPR029058	39	540
230	UPI0025455097	IPR029058	67	298
231	UPI0025492203	IPR029058	34	327
232	UPI0024B9ED4D	IPR029058	6	208
233	UPI00255B7181	IPR029058	1022	1315
234	UPI002566F05A	IPR029058	80	299
235	UPI00254BB021	IPR029058	414	655
236	UPI0024C412FB	IPR029058	15	316
237	UPI0023840BBF	IPR029058	418	668
238	UPI0023DC55D4	IPR029058	37	537
239	UPI00256A7CE6	IPR029058	744	995
240	UPI0024DE292E	IPR029058	453	698
241	UPI00247E12BC	IPR029058	3	48
242	UPI00236C85C5	IPR029058	193	454
243	UPI0023B3EC6B	IPR029058	4	254
244	UPI0024D8D123	IPR029058	71	336
245	UPI0024A874AD	IPR029058	2456	2728
246	UPI00256050B0	IPR029058	29	224
247	UPI0025401886	IPR029058	162	361
248	UPI0023B772F0	IPR029058	2	209
249	UPI0024AF0B85	IPR029058	74	312
250	UPI0024799AD7	IPR029058	2	56
251	UPI00239C93AA	IPR029058	2	237
252	UPI00238DEA59	IPR029058	19	326
253	UPI00255B5E7C	IPR029058	34	321
254	UPI0024906E78	IPR029058	57	305
255	UPI0024C6A10F	IPR029058	24	171
256	UPI0025487D21	IPR029058	487	707
257	UPI002482B575	IPR029058	41	198
258	UPI002559CC0E	IPR029058	30	311
259	UPI0024850549	IPR029058	8	319
260	UPI0023706E44	IPR029058	530	776
261	UPI00239BCD6C	IPR029058	35	217
262	UPI0023B37381	IPR010126	46	179
263	UPI0023B37381	IPR029058	40	272
264	UPI0023DC58D0	IPR029058	4	209
265	UPI002384BBE7	IPR029058	16	385
266	UPI002493A409	IPR029058	126	282
267	UPI002396AADC	IPR029058	757	835
268	UPI002385541B	IPR029058	31	260
269	UPI0023A8A336	IPR029058	10	303
270	UPI0024840E00	IPR029058	2	245
271	UPI0025695CB3	IPR029058	28	252
272	UPI002484D88E	IPR029058	51	601
273	UPI00247586AA	IPR029058	5	104
274	UPI00249FAFCC	IPR029058	57	428
275	UPI002549DB4B	IPR029058	4	386
276	UPI002472A284	IPR029058	1	61
277	UPI0024BFF7F6	IPR029058	31	311
278	UPI00239D82EB	IPR029058	4	235
279	UPI00254ED1BA	IPR029058	185	421
280	UPI0025506DDC	IPR029058	6	238
281	UPI0023E9F7EF	IPR029058	28	278
282	UPI0024AE551A	IPR029058	16	232
283	UPI00235EFBE9	IPR029058	57	294
284	UPI0024C4795A	IPR029058	2	269
285	UPI0023F56FCD	IPR029058	4	219
286	UPI0024D84DD2	IPR029058	23	94
287	UPI00239D74EF	IPR029058	20	352
288	UPI00254AC032	IPR029058	4	219
289	UPI002571052F	IPR029058	1	256
290	UPI0024C914F2	IPR029058	80	381
291	UPI0023A9EAAC	IPR029058	44	322
292	UPI00236980CB	IPR029058	118	402
293	UPI00253BF807	IPR029058	125	579
294	UPI0024C5A8E2	IPR029058	26	325
295	UPI0024A05492	IPR029058	44	514
296	UPI0025559F01	IPR029058	62	289
297	UPI00256B639F	IPR029058	2	438
298	UPI002361FFB9	IPR029058	35	307
299	UPI0025563C92	IPR002921	23	110
300	UPI0025563C92	IPR029058	14	116
301	UPI0024BAC4A5	IPR029058	45	241
302	UPI0023B17CD4	IPR029058	6	276
303	UPI0023BFC582	IPR029058	3	335
304	UPI0024C4936B	IPR029058	33	297
305	UPI0023EBD338	IPR029058	96	405
306	UPI0023DBEF91	IPR029058	45	272
307	UPI0024B65ECB	IPR029058	2	161
308	UPI0024D73DC2	IPR029058	128	274
309	UPI002568F5D7	IPR029058	40	427
310	UPI0023FBB804	IPR002921	395	530
311	UPI0023FBB804	IPR029058	349	560
312	UPI0023EEE2CA	IPR029058	2	206
313	UPI00249207C1	IPR029058	33	297
314	UPI002574E484	IPR029058	17	299
315	UPI0025789160	IPR029058	56	322
316	UPI00255BF8A3	IPR029058	2	364
317	UPI00235EA1ED	IPR029058	6	245
318	UPI002467E2C4	IPR029058	79	211
319	UPI0024910AB4	IPR029058	3	207
320	UPI00238C9D9A	IPR029058	6	233
321	UPI002476DC7A	IPR029058	6	382
322	UPI0023A6193E	IPR011118	386	526
323	UPI0023A6193E	IPR011118	80	357
324	UPI0023A6193E	IPR011118	94	527
325	UPI0023A6193E	IPR029058	119	480
326	UPI0023D1DCF7	IPR029058	4	133
327	UPI00254D9A13	IPR029058	182	423
328	UPI0024D05DEC	IPR029058	29	327
329	UPI0025475520	IPR029058	37	325
330	UPI0024C21C6B	IPR029058	13	241
331	UPI0024E1D259	IPR029058	5	213
332	UPI00237ECC0F	IPR029058	225	389
333	UPI0023909E38	IPR029058	48	301
334	UPI00237E6B77	IPR029058	34	305
335	UPI0024DD8F48	IPR002921	97	203
336	UPI0024DD8F48	IPR029058	116	206
337	UPI002367CD75	IPR029058	57	282
338	UPI00254AAE46	IPR029058	110	390
339	UPI0025420FA5	IPR029058	36	254
340	UPI0024902D94	IPR029058	77	284
341	UPI002574E999	IPR029058	88	318
342	UPI0024C4DCEA	IPR029058	377	615
343	UPI00247EE0DC	IPR029058	512	765
344	UPI00256CE592	IPR029058	484	715
345	UPI0023A229F8	IPR029058	20	273
346	UPI002399650F	IPR029058	16	266
347	UPI0025719104	IPR029058	1255	1636
348	UPI00253C8D46	IPR029058	44	466
349	UPI0024BF0BC7	IPR029058	17	246
350	UPI00255A57BA	IPR029058	67	463
351	UPI00238AABE0	IPR029058	48	252
352	UPI0024B3FDEF	IPR029058	322	543
353	UPI002578E8C3	IPR029058	11	252
354	UPI002375472A	IPR029058	3	259
355	UPI002486A8EE	IPR029058	74	372
356	UPI0024D8CAF0	IPR029058	25	85
357	UPI00254D1036	IPR029058	5	267
358	UPI0024B8EF7A	IPR029058	44	227
359	UPI0023D48813	IPR029058	457	660
360	UPI00248987C0	IPR029058	94	329
361	UPI0025738F87	IPR029058	127	452
362	UPI0023EB0586	IPR029058	1	250
363	UPI0025611E39	IPR029058	42	274
364	UPI0025611E39	IPR002921	80	219
365	UPI0024CFE1E8	IPR029058	40	379
366	UPI0024A3E040	IPR029058	2169	2434
367	UPI002386A175	IPR029058	487	686
368	UPI0025777FBB	IPR029058	17	298
369	UPI002550E501	IPR029058	1167	1410
370	UPI0024A58E92	IPR029058	42	320
371	UPI00248CE09E	IPR029058	59	309
372	UPI00256BE035	IPR029058	47	259
373	UPI002389F265	IPR011118	61	440
374	UPI002389F265	IPR011118	80	440
375	UPI002389F265	IPR029058	129	418
376	UPI00254617F4	IPR029058	5	176
377	UPI0023958C0F	IPR029058	3	262
378	UPI00256B75B0	IPR029058	238	603
379	UPI00256F4F2F	IPR029058	20	235
380	UPI00249FBC54	IPR029058	130	540
381	UPI002576C305	IPR029058	36	316
382	UPI0024AD6DD0	IPR029058	431	690
383	UPI0024BB7416	IPR029058	3	250
384	UPI002549B82E	IPR029058	167	425
385	UPI00254A11EB	IPR029058	14	252
386	UPI002466B113	IPR029058	5	317
387	UPI002395C013	IPR029058	6	249
388	UPI0024C77391	IPR029058	192	497
389	UPI00249EF4CC	IPR029058	38	269
390	UPI00239B9441	IPR029058	475	726
391	UPI0025498344	IPR029058	667	944
392	UPI00254FA2CA	IPR029058	1281	1556
393	UPI0025783B7F	IPR029058	346	568
394	UPI0025629595	IPR029058	163	491
395	UPI0023891922	IPR029058	21	218
396	UPI0023E97BCA	IPR029058	58	329
397	UPI0025533821	IPR029058	6	375
398	UPI00238946D8	IPR029058	5	74
399	UPI002480A32C	IPR029058	29	248
400	UPI0023AF45FA	IPR029058	296	643
401	UPI002498440C	IPR029058	58	331
402	UPI0025565E7B	IPR029058	453	697
403	UPI0023D37704	IPR029058	116	265
404	UPI0023B4E4CF	IPR029058	34	295
405	UPI0023C0293B	IPR029058	3	167
406	UPI00246FB567	IPR029058	103	369
407	UPI00249A5F20	IPR029058	8	278
408	UPI0024B2F75B	IPR029058	27	283
409	UPI0024B2F75B	IPR002921	89	223
410	UPI0024E1875A	IPR029058	25	322
411	UPI0024CB2980	IPR029058	2	169
412	UPI002381F561	IPR029058	8	180
413	UPI00255A5B78	IPR029058	30	478
414	UPI00247C1827	IPR029058	2	144
415	UPI00247B3708	IPR029058	25	253
416	UPI0023F2A3AF	IPR029058	29	303
417	UPI0023D066E0	IPR029058	546	695
418	UPI002473B87C	IPR029058	7	374
419	UPI00239A4528	IPR029058	32	275
420	UPI0024B809E1	IPR029058	13	281
421	UPI0024C3C426	IPR029058	25	286
422	UPI0025752979	IPR029058	10	276
423	UPI0023B275B4	IPR029058	2998	3179
424	UPI00256002AD	IPR029058	153	621
425	UPI00255334E6	IPR029058	221	494
426	UPI002551F211	IPR029058	34	284
427	UPI0024B4E815	IPR029058	70	367
428	UPI00249FA36B	IPR029058	2	379
429	UPI0024921E6F	IPR029058	1523	1833
430	UPI002570EC60	IPR029058	50	337
431	UPI0025498FCB	IPR029058	752	824
432	UPI00254DC254	IPR029058	11	345
433	UPI0023BBADF9	IPR029058	8	330
434	UPI0024C7241A	IPR029058	371	640
435	UPI0023EF1914	IPR029058	34	272
436	UPI002381FBF3	IPR029058	1	260
437	UPI0024901EE4	IPR029058	44	270
438	UPI0025755327	IPR011118	32	551
439	UPI0025755327	IPR029058	104	503
440	UPI0025755327	IPR011118	81	551
441	UPI0025610E83	IPR029058	23	258
442	UPI00235C71E9	IPR029058	3	371
443	UPI0023700728	IPR029058	32	193
444	UPI00237AE907	IPR029058	46	458
445	UPI00248F99DF	IPR029058	6	338
446	UPI0025547E19	IPR029058	6	246
447	UPI00255A78B8	IPR029058	3	236
448	UPI0023DC471D	IPR029058	6	259
449	UPI00254CC879	IPR029058	6	280
450	UPI0025783445	IPR029058	10	218
451	UPI0024A27F8E	IPR029058	3	231
452	UPI0023852B55	IPR029058	37	556
453	UPI002541AC5A	IPR029058	9	379
454	UPI002578F94D	IPR029058	1	272
455	UPI002562AD24	IPR029058	3	91
456	UPI002371DB98	IPR002921	88	218
457	UPI002371DB98	IPR029058	77	235
458	UPI002545754A	IPR029058	26	521
459	UPI0024E0DE87	IPR029058	5	298
460	UPI0024CFB1D5	IPR029058	2	215
461	UPI0024BA2ED4	IPR029058	169	412
462	UPI0023D44E54	IPR029058	444	695
463	UPI00246A884C	IPR029058	1287	1479
464	UPI0024B672F1	IPR029058	11	275
465	UPI0024751AEB	IPR029058	21	308
466	UPI002545924E	IPR029058	14	281
467	UPI0025577644	IPR029058	47	273
468	UPI0025614E83	IPR002921	121	255
469	UPI0025614E83	IPR029058	53	283
470	UPI0024DF7EF3	IPR029058	42	275
471	UPI0023E4E391	IPR029058	120	428
472	UPI00254CDE7E	IPR029058	58	316
473	UPI0023734A6A	IPR029058	21	143
474	UPI00246EA5EB	IPR029058	1021	1415
475	UPI00246EA5EB	IPR029058	549	907
476	UPI00246EA5EB	IPR029058	181	501
477	UPI0024B44823	IPR029058	517	723
478	UPI0024E15DDC	IPR029058	10	290
479	UPI0025492F48	IPR029058	46	540
480	UPI00239D661E	IPR029058	6	241
481	UPI00256473B7	IPR029058	419	542
482	UPI0024D2BA56	IPR029058	57	193
483	UPI00236542FE	IPR029058	29	234
484	UPI0024D16616	IPR002921	179	311
485	UPI0024D16616	IPR029058	111	312
486	UPI0025646F8A	IPR029058	27	242
487	UPI0023D4491E	IPR029058	53	339
488	UPI002371EC20	IPR029058	9	280
489	UPI00255B3484	IPR029058	568	825
490	UPI0024B30905	IPR029058	29	253
491	UPI002545FB4D	IPR029058	112	390
492	UPI00235F7526	IPR029058	417	664
493	UPI0024714973	IPR029058	127	336
494	UPI0023CB7523	IPR029058	41	148
495	UPI0023E1E96C	IPR029058	2	272
496	UPI0023BAD545	IPR029058	64	299
497	UPI002545A299	IPR029058	11	291
498	UPI0023F91344	IPR029058	120	283
499	UPI0024C4A7B0	IPR029058	162	570
500	UPI0024758F7C	IPR029058	14	231
501	UPI002375115C	IPR029058	78	406
502	UPI0024812749	IPR029058	24	303
503	UPI0023E388D1	IPR029058	16	211
504	UPI0023AA16CD	IPR029058	200	423
505	UPI0023AA16CD	IPR029058	166	290
506	UPI0024ABF4F0	IPR029058	25	212
507	UPI002380A79C	IPR029058	39	312
508	UPI00246700DF	IPR029058	3	262
509	UPI0024DC29F0	IPR029058	7	309
510	UPI0023910431	IPR029058	76	301
511	UPI002566822D	IPR029058	163	267
512	UPI0025611B36	IPR029058	2	185
513	UPI00254A5697	IPR029058	5	497
514	UPI00238F4481	IPR029058	143	274
515	UPI00238F4481	IPR029058	448	731
516	UPI0023EF9433	IPR029058	2	297
517	UPI0025413437	IPR029058	32	207
518	UPI00256C1378	IPR029058	609	919
519	UPI00253B50CB	IPR029058	22	206
520	UPI00238EEF0A	IPR029058	21	279
521	UPI0025529226	IPR029058	3	275
522	UPI002553E143	IPR029058	98	432
523	UPI002573ADB7	IPR029058	22	254
524	UPI0023D1BD98	IPR029058	4	259
525	UPI00248F38ED	IPR029058	49	422
526	UPI0024A7E885	IPR029058	12	374
527	UPI002499BC70	IPR029058	441	696
528	UPI0024BDB96F	IPR029058	47	600
529	UPI00255E1482	IPR029058	1	90
530	UPI0024C0F484	IPR029058	27	440
531	UPI0025599359	IPR029058	1	244
532	UPI002363F4FB	IPR029058	45	309
533	UPI00254215C1	IPR029058	62	504
534	UPI0023E048FF	IPR029058	102	246
535	UPI002385F23B	IPR029058	18	155
536	UPI0023B5A414	IPR029058	10	338
537	UPI002366732F	IPR029058	4	257
538	UPI002576A0BC	IPR029058	222	432
539	UPI002362B202	IPR029058	130	261
540	UPI002361DC58	IPR029058	16	261
541	UPI0023DE7837	IPR029058	19	498
542	UPI00247A7A4F	IPR029058	46	455
543	UPI0024BE5959	IPR029058	5	275
544	UPI0024D9185E	IPR029058	23	229
545	UPI002384F398	IPR029058	51	404
546	UPI00239158A9	IPR029058	33	352
547	UPI002494B6FA	IPR029058	57	273
548	UPI0025575AB1	IPR029058	3	203
549	UPI0024A5C46F	IPR029058	175	334
550	UPI0023CC5682	IPR029058	32	118
551	UPI002554B0BA	IPR029058	454	712
552	UPI00239D3C4B	IPR029058	14	317
553	UPI0023E1EAB7	IPR029058	31	307
554	UPI0023E55D22	IPR029058	48	167
555	UPI0025637F0C	IPR029058	39	337
556	UPI0025766D94	IPR029058	11	219
557	UPI0024DD233D	IPR029058	209	341
558	UPI0024BA1BE8	IPR029058	12	201
559	UPI00239A63B3	IPR029058	62	505
560	UPI00249AC471	IPR029058	26	253
561	UPI00249BBCA8	IPR029058	78	318
562	UPI00254307E9	IPR029058	71	357
563	UPI002547A4A5	IPR029058	33	557
564	UPI002578AA65	IPR029058	92	344
565	UPI002367A630	IPR029058	29	234
566	UPI00254E0F82	IPR029058	8	90
567	UPI0023F51F4F	IPR029058	56	492
568	UPI0024CEC6F8	IPR029058	10	285
569	UPI0023B1143D	IPR029058	80	323
570	UPI0024A77FB5	IPR029058	6	290
571	UPI00255BCCAC	IPR029058	7	233
572	UPI0024E24183	IPR029058	134	355
573	UPI0024DB4E4B	IPR029058	58	414
574	UPI0023F6C0E7	IPR029058	301	440
575	UPI00238FE2A0	IPR029058	7	226
576	UPI0024B8F9B7	IPR029058	49	221
577	UPI00256FCA24	IPR029058	58	329
578	UPI0024C45CE3	IPR029058	150	546
579	UPI00253F9D19	IPR029058	127	430
580	UPI0024C398B1	IPR029058	26	439
581	UPI0023EF0DAB	IPR029058	62	342
582	UPI00254C15F5	IPR029058	414	655
583	UPI0024DA4906	IPR029058	5	248
584	UPI0024DA4906	IPR002921	49	187
585	UPI00239A6168	IPR029058	4	256
586	UPI00256FDFCD	IPR029058	443	681
587	UPI0024DFA034	IPR029058	50	336
588	UPI00253DC227	IPR029058	19	165
589	UPI00247F8A8B	IPR029058	112	496
590	UPI00238F09B2	IPR029058	88	404
591	UPI00238C1D4A	IPR029058	4	210
592	UPI0025753E60	IPR029058	6	252
593	UPI0023D8C4D8	IPR029058	14	375
594	UPI0024D02AFA	IPR029058	24	306
595	UPI0024BAA1C3	IPR029058	107	385
596	UPI0024C3A91E	IPR029058	89	375
597	UPI0023D93D6C	IPR029058	33	560
598	UPI002373A30E	IPR029058	43	149
599	UPI0025489A8C	IPR029058	5	254
600	UPI00247BED5D	IPR002921	236	423
601	UPI00247BED5D	IPR029058	176	441
602	UPI0024D463A6	IPR029058	54	327
603	UPI0024DC49D8	IPR029058	78	322
604	UPI0023DDABEC	IPR029058	168	350
605	UPI002386789B	IPR029058	55	373
606	UPI0025534970	IPR029058	117	523
607	UPI0023E7321E	IPR029058	182	349
608	UPI0023655571	IPR029058	7	278
609	UPI0023B9B49C	IPR029058	12	313
610	UPI0023DCE068	IPR029058	8	105
611	UPI002397BB59	IPR029058	26	291
612	UPI002374B5BC	IPR029058	10	259
613	UPI002370A558	IPR029058	39	315
614	UPI00257488BD	IPR029058	3	304
615	UPI00255DA5EC	IPR029058	9	82
616	UPI00254E2848	IPR029058	8	393
617	UPI002546A49A	IPR029058	41	303
618	UPI00253BC13A	IPR029058	30	438
619	UPI0024C48180	IPR029058	10	313
620	UPI0024DFE884	IPR029058	411	652
621	UPI0025572897	IPR029058	5	338
622	UPI00248DA567	IPR029058	5	346
623	UPI00236659BE	IPR029058	13	280
624	UPI00253F8EDF	IPR029058	376	603
625	UPI002551A116	IPR029058	51	361
626	UPI00256CD588	IPR029058	10	366
627	UPI0023FC7844	IPR029058	92	381
628	UPI00253DF723	IPR029058	41	482
629	UPI002365DF90	IPR029058	232	561
630	UPI0023D56B7F	IPR029058	4	206
631	UPI00246BE609	IPR029058	35	394
632	UPI0024A8B319	IPR029058	5	281
633	UPI0023E535FD	IPR029058	3	338
634	UPI0024907DF8	IPR029058	34	306
635	UPI0024A20091	IPR029058	131	217
636	UPI0023F310B9	IPR029058	8	265
637	UPI0023F310B9	IPR029058	308	558
638	UPI0024AFA07E	IPR029058	83	391
639	UPI0024AFA07E	IPR029058	471	795
