	Protein	Domain	Start	Stop
46	UPI0025530059	IPR036852	150	521
47	UPI0025530059	IPR000209	211	506
48	UPI0022E876D5	IPR010259	84	183
49	UPI0022E876D5	IPR036852	200	675
50	UPI0022E876D5	IPR000209	216	665
51	UPI00233DD95A	IPR000209	190	474
52	UPI00233DD95A	IPR036852	180	487
53	UPI002566FAD6	IPR010259	33	111
54	UPI002566FAD6	IPR036852	110	618
55	UPI002566FAD6	IPR000209	134	593
56	UPI002567B31E	IPR036852	62	542
57	UPI002567B31E	IPR010259	12	61
58	UPI002567B31E	IPR000209	83	530
59	UPI0024CE4640	IPR010259	20	69
60	UPI00254FE340	IPR036852	157	625
61	UPI00254FE340	IPR000209	174	597
62	UPI0024B5189A	IPR036852	114	445
63	UPI0024B5189A	IPR000209	148	417
64	UPI0024AD5BAA	IPR000209	35	500
65	UPI0024AD5BAA	IPR036852	21	515
66	UPI0022FE6836	IPR000209	95	390
67	UPI0022FE6836	IPR036852	84	422
68	UPI0022E06458	IPR000209	428	551
69	UPI0022E06458	IPR036852	93	559
70	UPI0022E06458	IPR000209	100	289
71	UPI0022EE66BC	IPR036852	226	572
72	UPI0022EE66BC	IPR000209	276	509
73	UPI00256874E3	IPR036852	124	388
74	UPI00256874E3	IPR000209	153	381
75	UPI00256874E3	IPR010259	38	118
76	UPI002567F783	IPR000209	323	393
77	UPI002567F783	IPR036852	156	414
78	UPI002567F783	IPR000209	180	317
79	UPI00249ABB10	IPR036852	63	377
80	UPI00249ABB10	IPR000209	81	365
81	UPI00248C1363	IPR000209	135	405
82	UPI00248C1363	IPR010259	59	99
83	UPI00248C1363	IPR036852	118	410
84	UPI002342E4FC	IPR036852	2	287
85	UPI002342E4FC	IPR000209	12	261
86	UPI0023312762	IPR036852	34	388
87	UPI0023312762	IPR000209	87	340
88	UPI0024DBD9BF	IPR000209	54	516
89	UPI0024DBD9BF	IPR036852	35	547
90	UPI00247050BF	IPR036852	149	540
91	UPI00247050BF	IPR000209	251	529
92	UPI00234E2912	IPR036852	137	374
93	UPI00234E2912	IPR000209	178	377
94	UPI00257143E6	IPR036852	123	450
95	UPI00257143E6	IPR000209	154	436
96	UPI00233693E6	IPR036852	107	507
97	UPI00233693E6	IPR000209	179	489
98	UPI00249FF580	IPR000209	54	308
99	UPI00249FF580	IPR036852	46	317
100	UPI00256863EF	IPR000209	37	469
101	UPI00256863EF	IPR036852	18	480
102	UPI00255D4EB9	IPR036852	218	571
103	UPI00255D4EB9	IPR000209	214	566
104	UPI00256C5C37	IPR000209	181	476
105	UPI00256C5C37	IPR036852	150	485
106	UPI002317F132	IPR010259	26	110
107	UPI002317F132	IPR036852	111	625
108	UPI002317F132	IPR000209	137	613
109	UPI0022FBDAFF	IPR036852	206	561
110	UPI0022FBDAFF	IPR000209	317	496
111	UPI0024733002	IPR000209	209	464
112	UPI0024733002	IPR036852	158	490
113	UPI00231C0834	IPR000209	631	863
114	UPI00231C0834	IPR036852	500	836
115	UPI0025434DE1	IPR036852	154	572
116	UPI0025434DE1	IPR000209	505	562
117	UPI0025434DE1	IPR000209	174	376
118	UPI00256CB37F	IPR000209	247	578
119	UPI00256CB37F	IPR036852	241	591
120	UPI002300AF26	IPR000209	141	534
121	UPI002300AF26	IPR036852	124	590
122	UPI0025526F58	IPR000209	470	538
123	UPI0025526F58	IPR036852	123	549
124	UPI0025526F58	IPR000209	146	331
125	UPI00247BD58E	IPR000209	145	396
126	UPI00247BD58E	IPR036852	130	406
127	UPI002304D874	IPR036852	169	533
128	UPI00255380B0	IPR000209	88	303
129	UPI00255380B0	IPR036852	82	304
130	UPI0022D9F9BB	IPR000209	129	536
131	UPI0022D9F9BB	IPR036852	114	557
132	UPI002562D4B1	IPR000209	249	449
133	UPI002562D4B1	IPR010259	141	208
134	UPI002562D4B1	IPR036852	149	462
135	UPI0024DA72A7	IPR000209	203	678
136	UPI0024DA72A7	IPR036852	174	691
137	UPI0024DA72A7	IPR010259	90	175
138	UPI0024A2E472	IPR036852	148	475
139	UPI0024A2E472	IPR000209	184	437
140	UPI00249F1A8B	IPR000209	214	473
141	UPI00249F1A8B	IPR036852	200	483
142	UPI002309D4D6	IPR036852	169	528
143	UPI002309D4D6	IPR000209	177	518
144	UPI0022ED538E	IPR036852	800	1027
145	UPI0022ED538E	IPR000209	801	1029
146	UPI002466CB19	IPR036852	1	22
147	UPI0022ED09DC	IPR036852	278	641
148	UPI0022ED09DC	IPR000209	400	571
149	UPI00247F1258	IPR036852	57	345
150	UPI00247F1258	IPR000209	74	335
151	UPI00255BC733	IPR036852	235	637
152	UPI00255BC733	IPR000209	327	557
153	UPI0024B508A2	IPR036852	130	538
154	UPI0024B508A2	IPR000209	135	528
155	UPI0024BBF007	IPR000209	365	487
156	UPI0024BBF007	IPR036852	24	497
157	UPI0024BBF007	IPR000209	29	229
158	UPI0022C55B5C	IPR036852	2	72
159	UPI0022C55B5C	IPR000209	4	30
160	UPI0024CFCA63	IPR036852	15	249
161	UPI0024CFCA63	IPR000209	38	234
162	UPI00233425BC	IPR036852	118	396
163	UPI00233425BC	IPR000209	139	368
164	UPI0024D4C55F	IPR000209	173	627
165	UPI0024D4C55F	IPR010259	73	151
166	UPI0024D4C55F	IPR036852	150	649
167	UPI0022E874C2	IPR036852	117	581
168	UPI0022E874C2	IPR000209	451	574
169	UPI0022E874C2	IPR000209	119	316
170	UPI0024BBF46B	IPR000209	117	295
171	UPI0024BBF46B	IPR036852	106	563
172	UPI0024BBF46B	IPR000209	429	550
173	UPI0023458655	IPR000209	133	564
174	UPI0023458655	IPR036852	121	587
175	UPI0023458655	IPR010259	34	109
176	UPI00256F9C1C	IPR036852	170	439
177	UPI00256F9C1C	IPR000209	177	441
178	UPI00249B65B2	IPR000209	621	855
179	UPI00249B65B2	IPR036852	602	863
180	UPI0024A39B9E	IPR036852	98	385
181	UPI0024A39B9E	IPR000209	127	377
182	UPI0024A39B9E	IPR010259	56	96
183	UPI00248ABAB8	IPR000209	147	375
184	UPI00248ABAB8	IPR036852	129	377
185	UPI00232EAFAE	IPR000209	229	512
186	UPI00232EAFAE	IPR036852	206	524
187	UPI0024BCBF43	IPR000209	142	376
188	UPI0024BCBF43	IPR036852	117	393
189	UPI0024BCBF43	IPR010259	65	104
190	UPI002551D2B3	IPR000209	230	709
191	UPI002551D2B3	IPR036852	204	739
192	UPI00234498FF	IPR000209	153	570
193	UPI00234498FF	IPR010259	52	128
194	UPI00234498FF	IPR036852	129	607
195	UPI002340BC18	IPR036852	142	432
196	UPI002340BC18	IPR000209	160	404
197	UPI0022DCFFA0	IPR036852	1	36
198	UPI002345A602	IPR010259	41	162
199	UPI002345A602	IPR036852	162	714
200	UPI002345A602	IPR000209	187	673
201	UPI0024821F24	IPR036852	184	569
202	UPI00253B2C3D	IPR036852	102	618
203	UPI00253B2C3D	IPR000209	128	595
204	UPI00253B2C3D	IPR010259	25	103
205	UPI00253B8AE6	IPR000209	30	109
206	UPI00253B8AE6	IPR036852	43	211
207	UPI0024BA69D6	IPR036852	65	426
208	UPI0024BA69D6	IPR000209	83	415
209	UPI0024CBC679	IPR036852	132	681
210	UPI0024CBC679	IPR000209	157	640
211	UPI0024CBC679	IPR010259	67	130
212	UPI0022C461BA	IPR000209	172	403
213	UPI0022C461BA	IPR036852	156	408
214	UPI00249EB729	IPR000209	146	412
215	UPI00249EB729	IPR036852	52	420
216	UPI00249EB729	IPR010259	72	112
217	UPI0023247152	IPR036852	57	363
218	UPI0023247152	IPR000209	89	333
219	UPI00254A8E79	IPR036852	200	675
220	UPI00254A8E79	IPR000209	216	665
221	UPI00254A8E79	IPR010259	82	183
222	UPI0024C1D606	IPR000209	46	315
223	UPI0024C1D606	IPR036852	32	333
224	UPI0024809847	IPR000209	9	239
225	UPI0024809847	IPR036852	8	246
226	UPI0025436A35	IPR036852	77	363
227	UPI0025436A35	IPR000209	85	345
228	UPI0024D3478A	IPR036852	22	346
229	UPI0024D3478A	IPR000209	48	312
230	UPI00230FA4CF	IPR036852	138	460
231	UPI00230FA4CF	IPR000209	161	429
232	UPI0024BD4CA7	IPR000209	347	468
233	UPI0024BD4CA7	IPR000209	10	210
234	UPI0024BD4CA7	IPR036852	6	478
235	UPI0024C04DCD	IPR036852	27	406
236	UPI0024C04DCD	IPR000209	45	356
237	UPI00230912CD	IPR000209	16	67
238	UPI00230912CD	IPR036852	16	76
239	UPI002569B60E	IPR010259	365	417
240	UPI002569B60E	IPR036852	421	1018
241	UPI002569B60E	IPR000209	610	988
242	UPI0024E03D24	IPR000209	153	436
243	UPI0024E03D24	IPR036852	119	450
244	UPI0022D485F2	IPR000209	148	360
245	UPI0022D485F2	IPR036852	113	377
246	UPI0022D485F2	IPR010259	28	108
247	UPI0024C7014C	IPR000209	88	177
248	UPI0024C7014C	IPR036852	92	176
249	UPI00232DF3CD	IPR000209	232	529
250	UPI00232DF3CD	IPR036852	215	569
251	UPI00257486E9	IPR036852	97	497
252	UPI00257486E9	IPR000209	116	310
253	UPI00257486E9	IPR000209	419	487
254	UPI0024AC0F6A	IPR000209	3	124
255	UPI0024AC0F6A	IPR036852	3	132
256	UPI0024A5F432	IPR000209	63	293
257	UPI0024A5F432	IPR036852	40	304
258	UPI0022D6BF87	IPR010259	45	125
259	UPI0022D6BF87	IPR036852	22	414
260	UPI0022D6BF87	IPR000209	163	405
261	UPI0024BE066D	IPR036852	171	488
262	UPI0024BE066D	IPR000209	183	459
263	UPI0022FF2425	IPR036852	86	417
264	UPI0025666F5C	IPR000209	359	741
265	UPI0025666F5C	IPR010259	275	310
266	UPI0025666F5C	IPR036852	266	857
267	UPI002317CCF2	IPR036852	15	519
268	UPI002317CCF2	IPR000209	37	482
269	UPI0025557D7C	IPR000209	157	509
270	UPI0025557D7C	IPR036852	139	556
271	UPI0024994401	IPR000209	41	289
272	UPI0024994401	IPR036852	23	293
273	UPI002320CE5D	IPR000209	243	496
274	UPI002320CE5D	IPR036852	199	518
275	UPI00253CB0A7	IPR036852	192	547
276	UPI0024BE6BF7	IPR000209	47	288
277	UPI0024BE6BF7	IPR036852	29	313
278	UPI0024CAEB41	IPR000209	184	434
279	UPI0024CAEB41	IPR036852	166	455
280	UPI00254113C9	IPR036852	229	661
281	UPI0024CE1865	IPR010259	62	108
282	UPI0024CE1865	IPR036852	107	624
283	UPI0024CE1865	IPR000209	131	601
284	UPI0024D5275E	IPR000209	150	400
285	UPI0024D5275E	IPR036852	135	457
286	UPI0025427C2F	IPR000209	136	362
287	UPI0025427C2F	IPR036852	117	370
288	UPI0025565851	IPR036852	241	795
289	UPI0025565851	IPR000209	246	786
290	UPI0025565851	IPR010259	151	214
291	UPI0024B427F9	IPR000209	340	792
292	UPI0024B427F9	IPR036852	332	857
293	UPI00234772A9	IPR000209	148	604
294	UPI00234772A9	IPR036852	118	634
295	UPI00234772A9	IPR010259	33	119
296	UPI0024DEF5B2	IPR000209	554	592
297	UPI0024DEF5B2	IPR036852	168	635
298	UPI00232EDD5A	IPR000209	232	529
299	UPI00232EDD5A	IPR036852	215	569
300	UPI00247FD22F	IPR000209	51	319
301	UPI00247FD22F	IPR036852	34	330
302	UPI00255AA5BB	IPR000209	125	362
303	UPI00255AA5BB	IPR036852	93	387
304	UPI0024DB5CE4	IPR000209	157	574
305	UPI0024DB5CE4	IPR036852	144	607
306	UPI002349AF0B	IPR000209	158	427
307	UPI002349AF0B	IPR036852	113	459
308	UPI0024DB805A	IPR010259	11	73
309	UPI0024DB805A	IPR036852	15	114
310	UPI00253F5D93	IPR010259	38	115
311	UPI00253F5D93	IPR000209	141	570
312	UPI00253F5D93	IPR036852	116	607
313	UPI00255AFDF3	IPR036852	116	519
314	UPI00255AFDF3	IPR000209	119	496
315	UPI0024DF302B	IPR036852	205	588
316	UPI0022D335B3	IPR000209	36	521
317	UPI0022D335B3	IPR036852	30	538
318	UPI002549DA16	IPR036852	107	361
319	UPI002549DA16	IPR000209	126	354
320	UPI00256A4FFE	IPR000209	196	409
321	UPI00256A4FFE	IPR036852	181	448
322	UPI0022C759DE	IPR036852	137	569
323	UPI0022C759DE	IPR000209	150	556
324	UPI0024CF15C1	IPR010259	29	107
325	UPI0024CF15C1	IPR036852	106	589
326	UPI0024CF15C1	IPR000209	129	573
327	UPI00256A8B89	IPR036852	55	222
328	UPI00256A8B89	IPR000209	150	226
329	UPI0024E15C25	IPR036852	176	707
330	UPI0024D79ED2	IPR036852	117	610
331	UPI0024D79ED2	IPR010259	30	115
332	UPI0024D79ED2	IPR000209	140	581
333	UPI0024DCC1AB	IPR036852	6	688
334	UPI0024DCC1AB	IPR010259	30	109
335	UPI0024DCC1AB	IPR000209	135	587
336	UPI0024CE2585	IPR010259	42	117
337	UPI0024CE2585	IPR000209	145	614
338	UPI0024CE2585	IPR036852	116	617
339	UPI0024DAA248	IPR036852	160	500
340	UPI0024DAA248	IPR000209	198	459
341	UPI002549E770	IPR000209	264	496
342	UPI002549E770	IPR036852	246	524
343	UPI0024BBF15F	IPR000209	444	564
344	UPI0024BBF15F	IPR036852	86	576
345	UPI0024BBF15F	IPR000209	99	301
346	UPI0022E58589	IPR000209	22	294
347	UPI0022E58589	IPR036852	21	313
348	UPI002570FA4D	IPR036852	147	414
349	UPI002570FA4D	IPR000209	168	393
350	UPI0024CF1FB9	IPR010259	28	111
351	UPI0024CF1FB9	IPR036852	111	613
352	UPI0024CF1FB9	IPR000209	135	578
353	UPI0022BF2212	IPR000209	379	625
354	UPI0022BF2212	IPR036852	362	626
355	UPI00232B2EC6	IPR036852	98	370
356	UPI00232B2EC6	IPR000209	119	364
357	UPI00256C65C4	IPR000209	212	505
358	UPI00256C65C4	IPR036852	185	514
359	UPI0024C366B5	IPR000209	141	364
360	UPI0024C366B5	IPR036852	107	371
361	UPI0024C366B5	IPR010259	71	104
362	UPI00233627A3	IPR000209	38	499
363	UPI00233627A3	IPR036852	32	514
364	UPI002465C06F	IPR000209	44	305
365	UPI002465C06F	IPR036852	23	319
366	UPI00248EC629	IPR000209	40	289
367	UPI00248EC629	IPR036852	22	295
368	UPI0025708B51	IPR036852	69	392
369	UPI0025708B51	IPR000209	80	383
370	UPI0023336D5D	IPR000209	182	450
371	UPI0023336D5D	IPR036852	178	451
372	UPI0024995500	IPR036852	131	470
373	UPI0024995500	IPR000209	170	455
374	UPI002569FD02	IPR036852	327	853
375	UPI002569FD02	IPR010259	267	322
376	UPI002569FD02	IPR000209	348	823
377	UPI0023457BD1	IPR000209	175	601
378	UPI0023457BD1	IPR036852	47	689
379	UPI0023457BD1	IPR010259	68	145
380	UPI00255BA8AB	IPR000209	186	416
381	UPI00255BA8AB	IPR036852	136	419
382	UPI002551D8EB	IPR000209	190	655
383	UPI002551D8EB	IPR036852	171	663
384	UPI00255D0996	IPR000209	51	202
385	UPI00255D0996	IPR036852	33	211
386	UPI002323658B	IPR000209	29	434
387	UPI002323658B	IPR036852	19	463
388	UPI002540FE3E	IPR036852	166	481
389	UPI002540FE3E	IPR000209	178	462
390	UPI0024983604	IPR000209	136	179
391	UPI0024983604	IPR036852	2	180
392	UPI00255E86F0	IPR010259	183	242
393	UPI00255E86F0	IPR000209	272	492
394	UPI00255E86F0	IPR036852	211	492
395	UPI00256A7A34	IPR000209	430	913
396	UPI00256A7A34	IPR010259	223	291
397	UPI00256A7A34	IPR036852	424	947
398	UPI00246405D3	IPR036852	112	424
399	UPI00246405D3	IPR000209	132	412
400	UPI002556E922	IPR036852	458	816
401	UPI002556E922	IPR000209	495	802
402	UPI00230A68A4	IPR036852	165	499
403	UPI00230A68A4	IPR000209	218	438
404	UPI00231B96C3	IPR000209	4	387
405	UPI00231B96C3	IPR036852	2	413
406	UPI002573A871	IPR036852	168	443
407	UPI002573A871	IPR000209	182	430
