	Protein	Domain	Start	Stop
56	UPI0022EFB0D5	IPR036852	96	410
57	UPI0022129AC3	IPR010259	30	102
58	UPI0022129AC3	IPR036852	5	371
59	UPI0022129AC3	IPR000209	136	368
60	UPI002306ACBE	IPR000209	58	123
61	UPI002306ACBE	IPR036852	57	161
62	UPI00234673FA	IPR000209	140	593
63	UPI00234673FA	IPR010259	31	115
64	UPI00234673FA	IPR036852	114	625
65	UPI002325FC41	IPR000209	167	410
66	UPI002325FC41	IPR036852	169	412
67	UPI002346A1E8	IPR000209	30	229
68	UPI002346A1E8	IPR036852	2	244
69	UPI0023D5D5AD	IPR000209	148	635
70	UPI0023D5D5AD	IPR036852	144	637
71	UPI0022805390	IPR000209	89	374
72	UPI0022805390	IPR036852	75	380
73	UPI0022F31AF7	IPR036852	248	542
74	UPI0022F31AF7	IPR000209	259	536
75	UPI0022274339	IPR000209	103	308
76	UPI0022274339	IPR010259	12	57
77	UPI0022274339	IPR036852	81	337
78	UPI0022EE8399	IPR000209	160	435
79	UPI0022EE8399	IPR036852	116	463
80	UPI0022C24B6B	IPR010259	26	110
81	UPI0022C24B6B	IPR036852	111	625
82	UPI0022C24B6B	IPR000209	137	613
83	UPI0022D94175	IPR000209	148	563
84	UPI0022D94175	IPR036852	129	584
85	UPI0022F3D5CA	IPR036852	15	462
86	UPI0022F3D5CA	IPR000209	150	399
87	UPI002360EA2D	IPR000209	363	584
88	UPI002360EA2D	IPR036852	265	661
89	UPI0022C3C895	IPR036852	202	582
90	UPI002264512F	IPR000209	58	310
91	UPI002264512F	IPR036852	40	330
92	UPI00236BBC67	IPR000209	215	495
93	UPI00236BBC67	IPR036852	177	509
94	UPI00228D3D7F	IPR000209	139	457
95	UPI00228D3D7F	IPR036852	113	472
96	UPI00228C8147	IPR000209	132	508
97	UPI00228C8147	IPR036852	114	521
98	UPI00233268B6	IPR036852	124	615
99	UPI00233268B6	IPR000209	128	606
100	UPI002362A620	IPR036852	71	339
101	UPI002362A620	IPR000209	91	324
102	UPI0023345997	IPR000209	29	140
103	UPI0023345997	IPR036852	32	170
104	UPI00238EFA85	IPR036852	1	98
105	UPI0023D45F7F	IPR036852	153	478
106	UPI0023D45F7F	IPR000209	174	450
107	UPI00233BF6A3	IPR000209	147	443
108	UPI00233BF6A3	IPR036852	138	493
109	UPI002355EB4C	IPR000209	189	506
110	UPI002355EB4C	IPR036852	175	550
111	UPI0022E2D43F	IPR036852	263	440
112	UPI0022E2D43F	IPR000209	278	432
113	UPI00227BB51F	IPR000209	36	559
114	UPI00227BB51F	IPR036852	11	587
115	UPI00232B847C	IPR000209	162	400
116	UPI00232B847C	IPR036852	145	427
117	UPI0023C430B8	IPR036852	199	478
118	UPI0023C430B8	IPR000209	217	441
119	UPI0023439396	IPR000209	142	596
120	UPI0023439396	IPR010259	36	115
121	UPI0023439396	IPR036852	114	628
122	UPI00257626F6	IPR000209	102	527
123	UPI00257626F6	IPR036852	71	564
124	UPI00233CDED1	IPR036852	22	263
125	UPI00233CDED1	IPR000209	32	256
126	UPI00234AAE4F	IPR000209	126	385
127	UPI00234AAE4F	IPR036852	111	412
128	UPI00221142B2	IPR010259	7	85
129	UPI00221142B2	IPR000209	107	559
130	UPI00221142B2	IPR036852	90	567
131	UPI0023D51A5E	IPR000209	25	297
132	UPI0023D51A5E	IPR036852	22	303
133	UPI002254744B	IPR000209	151	378
134	UPI002254744B	IPR036852	127	383
135	UPI002254744B	IPR010259	72	118
136	UPI0022B09EFF	IPR000209	88	369
137	UPI0022B09EFF	IPR036852	53	383
138	UPI00228593EB	IPR000209	55	318
139	UPI00228593EB	IPR036852	37	330
140	UPI002301CC7B	IPR000209	301	514
141	UPI002301CC7B	IPR036852	298	522
142	UPI0022550F7C	IPR036852	138	641
143	UPI0022550F7C	IPR000209	145	629
144	UPI0022550F7C	IPR010259	30	107
145	UPI00224CD8AF	IPR036852	240	635
146	UPI00224CD8AF	IPR000209	322	557
147	UPI0022821AA4	IPR000209	218	504
148	UPI0022821AA4	IPR036852	162	515
149	UPI0022821AA4	IPR010259	68	177
150	UPI0022B7D317	IPR000209	255	548
151	UPI0022B7D317	IPR036852	241	575
152	UPI0022A125B5	IPR036852	71	491
153	UPI0022A125B5	IPR000209	369	487
154	UPI0022A125B5	IPR000209	85	228
155	UPI0022EF8510	IPR000209	149	436
156	UPI0022EF8510	IPR036852	109	448
157	UPI0023601D01	IPR036852	23	432
158	UPI0023601D01	IPR000209	66	386
159	UPI00231DBDAD	IPR000209	776	1007
160	UPI00231DBDAD	IPR036852	777	1008
161	UPI00237BB7E2	IPR000209	135	344
162	UPI00237BB7E2	IPR036852	115	382
163	UPI00227FEFBB	IPR000209	199	654
164	UPI00227FEFBB	IPR010259	65	168
165	UPI00227FEFBB	IPR036852	173	675
166	UPI0022714F55	IPR000209	237	497
167	UPI0022714F55	IPR036852	219	506
168	UPI002369DD3F	IPR000209	192	451
169	UPI002369DD3F	IPR036852	176	474
170	UPI0022539D0A	IPR036852	68	360
171	UPI0022539D0A	IPR000209	86	349
172	UPI00224130CB	IPR000209	170	459
173	UPI00224130CB	IPR036852	136	473
174	UPI00230EA432	IPR036852	45	283
175	UPI00230EA432	IPR000209	54	268
176	UPI002385D98D	IPR000209	240	435
177	UPI002385D98D	IPR036852	209	438
178	UPI0022CA1DA7	IPR000209	319	777
179	UPI0022CA1DA7	IPR010259	231	290
180	UPI0022CA1DA7	IPR036852	257	910
181	UPI00227D52D5	IPR036852	108	429
182	UPI00227D52D5	IPR000209	130	416
183	UPI0022AC3879	IPR000209	226	497
184	UPI0022AC3879	IPR036852	207	506
185	UPI00226EB739	IPR000209	6	63
186	UPI00226EB739	IPR036852	4	75
187	UPI0022620522	IPR000209	166	430
188	UPI0022620522	IPR036852	130	459
189	UPI0023C115B8	IPR000209	32	403
190	UPI0023C115B8	IPR036852	29	436
191	UPI0023110083	IPR036852	200	470
192	UPI0023110083	IPR000209	207	462
193	UPI002276143E	IPR000209	1	342
194	UPI002276143E	IPR036852	1	365
195	UPI00237DEF56	IPR036852	13	402
196	UPI00237DEF56	IPR000209	111	378
197	UPI00237DEF56	IPR010259	25	76
198	UPI0022C1D456	IPR036852	193	691
199	UPI0022C1D456	IPR000209	200	669
200	UPI002343ACE9	IPR010259	36	113
201	UPI002343ACE9	IPR000209	135	585
202	UPI002343ACE9	IPR036852	131	593
203	UPI002323970E	IPR000209	125	449
204	UPI002323970E	IPR036852	109	459
205	UPI0023C97274	IPR000209	2	90
206	UPI0023C97274	IPR036852	2	120
207	UPI00230098DD	IPR036852	109	376
208	UPI00230098DD	IPR000209	142	348
209	UPI00230098DD	IPR010259	38	102
210	UPI002226E182	IPR000209	177	444
211	UPI002226E182	IPR036852	142	478
212	UPI0022F949B6	IPR036852	9	105
213	UPI00224F28D7	IPR000209	2	262
214	UPI00224F28D7	IPR036852	2	271
215	UPI0023A3813B	IPR036852	106	445
216	UPI0023A3813B	IPR000209	117	403
217	UPI0022C98053	IPR010259	112	168
218	UPI0022C98053	IPR036852	279	431
219	UPI00226C2975	IPR036852	154	495
220	UPI00226C2975	IPR000209	174	468
221	UPI0025722099	IPR000209	47	287
222	UPI0025722099	IPR036852	30	304
223	UPI0022DE3939	IPR000209	147	448
224	UPI0022DE3939	IPR036852	144	468
225	UPI002319B681	IPR000209	100	539
226	UPI002319B681	IPR010259	11	74
227	UPI002319B681	IPR036852	76	543
228	UPI00225B92C2	IPR036852	123	476
229	UPI00225B92C2	IPR000209	171	459
230	UPI0023775521	IPR036852	166	649
231	UPI0023775521	IPR000209	181	639
232	UPI002221FD31	IPR036852	30	314
233	UPI002221FD31	IPR000209	48	283
234	UPI00224E8A60	IPR000209	301	532
235	UPI00224E8A60	IPR036852	280	585
236	UPI0022D3351A	IPR036852	160	484
237	UPI0022D3351A	IPR000209	194	472
238	UPI0022CA0916	IPR036852	160	488
239	UPI0022CA0916	IPR000209	195	459
240	UPI0023DA6E2C	IPR010259	52	131
241	UPI0023DA6E2C	IPR036852	49	385
242	UPI0023DA6E2C	IPR000209	176	385
243	UPI00237BF0A4	IPR036852	25	355
244	UPI00237BF0A4	IPR000209	43	333
245	UPI00222AB3A0	IPR000209	259	511
246	UPI00222AB3A0	IPR036852	216	526
247	UPI002286A934	IPR000209	165	535
248	UPI002286A934	IPR036852	147	568
249	UPI0022DF0506	IPR036852	94	566
250	UPI0022DF0506	IPR000209	102	557
251	UPI0022DE47EC	IPR000209	170	447
252	UPI0022DE47EC	IPR036852	151	476
253	UPI002336D409	IPR000209	39	405
254	UPI002336D409	IPR036852	23	404
255	UPI00237B5168	IPR010259	46	144
256	UPI00237B5168	IPR000209	173	655
257	UPI00237B5168	IPR036852	169	668
258	UPI0022D46303	IPR000209	17	468
259	UPI0022D46303	IPR036852	12	489
260	UPI00235FF8AC	IPR000209	1	72
261	UPI00235FF8AC	IPR036852	1	75
262	UPI002261FA80	IPR010259	182	278
263	UPI002261FA80	IPR000209	317	564
264	UPI002261FA80	IPR036852	280	581
265	UPI002319506B	IPR000209	154	394
266	UPI002319506B	IPR036852	118	423
267	UPI00222AE3E3	IPR000209	14	231
268	UPI00222AE3E3	IPR036852	18	236
269	UPI002263F9C0	IPR036852	98	444
270	UPI002263F9C0	IPR000209	140	416
271	UPI00225ABD25	IPR036852	15	296
272	UPI00225ABD25	IPR000209	33	285
273	UPI00236A9FD0	IPR036852	47	350
274	UPI00236A9FD0	IPR000209	68	340
275	UPI002280A57B	IPR000209	453	684
276	UPI002280A57B	IPR036852	453	729
277	UPI0022F0741D	IPR036852	214	522
278	UPI0022F0741D	IPR000209	268	523
279	UPI0023656165	IPR000209	290	513
280	UPI0023656165	IPR036852	97	611
281	UPI0022F49B97	IPR000209	14	77
282	UPI0022F49B97	IPR036852	15	103
283	UPI00234A604E	IPR036852	21	424
284	UPI00234A604E	IPR000209	138	414
285	UPI002342DC42	IPR036852	42	312
286	UPI002342DC42	IPR000209	58	293
287	UPI0023D0633E	IPR000209	130	380
288	UPI0023D0633E	IPR036852	72	635
289	UPI0023D0633E	IPR000209	460	601
290	UPI002251ADE7	IPR000209	216	469
291	UPI002251ADE7	IPR036852	163	495
292	UPI002343E119	IPR000209	2	89
293	UPI002343E119	IPR036852	2	98
294	UPI00230939A6	IPR000209	144	441
295	UPI00230939A6	IPR036852	124	454
296	UPI0023C60927	IPR000209	126	346
297	UPI0023C60927	IPR036852	77	499
298	UPI002232603A	IPR000209	190	460
299	UPI002232603A	IPR036852	122	474
300	UPI0022A0F31B	IPR000209	3	193
301	UPI0022A0F31B	IPR036852	2	223
302	UPI002383CF38	IPR036852	51	418
303	UPI002383CF38	IPR000209	69	405
304	UPI0023285F73	IPR036852	237	591
305	UPI0023285F73	IPR000209	245	560
306	UPI002344376E	IPR000209	164	623
307	UPI002344376E	IPR010259	62	140
308	UPI002344376E	IPR036852	139	647
309	UPI0022A14B64	IPR036852	66	342
310	UPI0022A14B64	IPR000209	83	331
311	UPI0023460C9A	IPR000209	20	470
312	UPI0023460C9A	IPR036852	13	505
313	UPI0022A6F48F	IPR000209	55	294
314	UPI0022A6F48F	IPR036852	26	297
315	UPI00223839FA	IPR036852	36	397
316	UPI00223839FA	IPR000209	54	386
317	UPI002313B6F5	IPR036852	129	643
318	UPI002313B6F5	IPR000209	145	612
319	UPI002313B6F5	IPR010259	30	104
320	UPI002286A375	IPR036852	63	346
321	UPI002286A375	IPR000209	82	336
322	UPI00232B6047	IPR010259	83	164
323	UPI00232B6047	IPR000209	192	662
324	UPI00232B6047	IPR036852	173	671
325	UPI002216F250	IPR036852	1	72
326	UPI0023C82DDD	IPR000209	33	496
327	UPI0023C82DDD	IPR036852	27	505
328	UPI0022244ABA	IPR000209	200	476
329	UPI0022244ABA	IPR036852	166	491
330	UPI0022789584	IPR000209	327	603
331	UPI0022789584	IPR036852	246	625
332	UPI00236C69FF	IPR000209	82	411
333	UPI00236C69FF	IPR036852	62	421
334	UPI0023A40C78	IPR036852	73	403
335	UPI00224FCDDC	IPR036852	157	445
336	UPI00224FCDDC	IPR000209	165	431
337	UPI00237A3B31	IPR000209	200	629
338	UPI00237A3B31	IPR036852	198	642
339	UPI00231B1A3D	IPR000209	137	391
340	UPI00231B1A3D	IPR036852	108	414
341	UPI00231356BD	IPR000209	159	395
342	UPI00231356BD	IPR036852	158	394
