	Protein	Domain	Start	Stop
108	UPI002558983B	IPR029058	6	100
109	UPI002431989F	IPR029058	1	205
110	UPI002488DFA5	IPR029058	89	350
111	UPI00244D0A51	IPR029058	39	307
112	UPI00241A1A4E	IPR002921	410	547
113	UPI00241A1A4E	IPR029058	357	601
114	UPI0024556EB9	IPR029058	10	71
115	UPI0024603CE2	IPR029058	89	451
116	UPI0024E1BCDA	IPR029058	36	320
117	UPI0024B43D71	IPR029058	263	447
118	UPI0024B43D71	IPR002921	286	441
119	UPI0024622F09	IPR029058	7	293
120	UPI0025614DB9	IPR011118	62	539
121	UPI0025614DB9	IPR029058	158	493
122	UPI0025614DB9	IPR011118	22	539
123	UPI0024CE5FA0	IPR029058	16	314
124	UPI00243583A9	IPR029058	6	146
125	UPI0024B63986	IPR029058	46	296
126	UPI00256506D3	IPR029058	96	289
127	UPI00247B393E	IPR029058	11	292
128	UPI0024B66594	IPR029058	466	720
129	UPI00248E20E3	IPR029058	34	285
130	UPI0023F235DA	IPR029058	11	247
131	UPI0024DEB556	IPR029058	16	329
132	UPI002572AA33	IPR043595	108	348
133	UPI002572AA33	IPR010126	115	243
134	UPI002572AA33	IPR029058	114	348
135	UPI0024445D35	IPR029058	282	558
136	UPI0024445D35	IPR029058	15	141
137	UPI002486D39B	IPR029058	2	246
138	UPI00246605CE	IPR029058	2	238
139	UPI0023FA34D6	IPR029058	2	295
140	UPI00245E8714	IPR029058	4	266
141	UPI00245B93CE	IPR029058	8	291
142	UPI00254C6D5A	IPR043595	34	285
143	UPI00254C6D5A	IPR029058	55	203
144	UPI00245B4469	IPR029058	13	268
145	UPI0023EF84BE	IPR029058	52	305
146	UPI0024BA468C	IPR029058	25	239
147	UPI0024B8FFD6	IPR029058	4	212
148	UPI00245EF881	IPR029058	7	264
149	UPI002418347B	IPR029058	147	549
150	UPI0023FDC668	IPR029058	42	355
151	UPI002471530F	IPR029058	470	721
152	UPI0024258859	IPR029058	1596	1729
153	UPI00253C31F7	IPR029058	59	172
154	UPI0024B989E6	IPR029058	16	252
155	UPI0024542C71	IPR029058	71	315
156	UPI00245771C4	IPR029058	570	836
157	UPI0024DBCC87	IPR029058	78	235
158	UPI0024573A88	IPR043595	56	357
159	UPI0024573A88	IPR029058	165	362
160	UPI00242F5B45	IPR029058	75	315
161	UPI0025741DE7	IPR029058	3	160
162	UPI0023DD2360	IPR029058	111	393
163	UPI0025492C75	IPR029058	91	161
164	UPI0023E26D23	IPR029058	1	70
165	UPI00255DAFBB	IPR002921	118	256
166	UPI00255DAFBB	IPR029058	101	256
167	UPI002548EAC3	IPR002921	105	236
168	UPI002548EAC3	IPR029058	32	298
169	UPI0025404E4F	IPR029058	304	669
170	UPI00255F58C1	IPR029058	14	249
171	UPI0024334B94	IPR029058	52	634
172	UPI00254AB1E9	IPR029058	374	615
173	UPI002429421E	IPR029058	60	336
174	UPI0024545FCD	IPR029058	21	269
175	UPI00249B2BCD	IPR029058	21	278
176	UPI0024532D39	IPR029058	53	290
177	UPI0024114F58	IPR029058	54	302
178	UPI002432E218	IPR029058	4	254
179	UPI0024A6CF9C	IPR002921	102	131
180	UPI0024A6CF9C	IPR029058	7	211
181	UPI002578F62B	IPR029058	42	371
182	UPI002550A4DF	IPR029058	34	279
183	UPI0023E11297	IPR029058	19	211
184	UPI0024833541	IPR029058	23	187
185	UPI00255E0DAF	IPR029058	4	239
186	UPI002564348F	IPR029058	8	342
187	UPI002495C471	IPR029058	389	644
188	UPI002565E3FE	IPR029058	51	200
189	UPI002578ADB8	IPR029058	37	326
190	UPI0024AFC186	IPR029058	282	396
191	UPI0024A080FB	IPR029058	96	491
192	UPI00254A1826	IPR029058	11	252
193	UPI00249C880D	IPR029058	30	271
194	UPI00240EACAC	IPR029058	12	262
195	UPI00248B9582	IPR029058	123	366
196	UPI0024524A34	IPR029058	10	274
197	UPI0024D048D1	IPR029058	40	264
198	UPI0024BFB7F4	IPR029058	5	208
199	UPI00255D4CF8	IPR029058	441	661
200	UPI0025778519	IPR029058	66	406
201	UPI00257095B3	IPR029058	4	182
202	UPI0024A68D2A	IPR029058	9	249
203	UPI00249519B4	IPR029058	63	211
204	UPI00248A1A6F	IPR029058	106	416
205	UPI0023F0997D	IPR029058	186	393
206	UPI0025787AEE	IPR029058	433	653
207	UPI0023E06FFF	IPR029058	5	169
208	UPI002552E8F8	IPR029058	108	470
209	UPI0024925F3A	IPR029058	5	198
210	UPI00255C5B4D	IPR029058	72	320
211	UPI0025406B75	IPR029058	37	348
212	UPI002544C57F	IPR002921	132	306
213	UPI002544C57F	IPR029058	104	343
214	UPI0024126374	IPR029058	3	224
215	UPI00240F2167	IPR029058	39	314
216	UPI0023F58A34	IPR029058	116	235
217	UPI0024A222C9	IPR029058	29	280
218	UPI00240ED59E	IPR029058	536	774
219	UPI0024175C04	IPR029058	54	253
220	UPI002573851B	IPR029058	33	167
221	UPI0024021ABE	IPR029058	434	689
222	UPI0023E2E2C3	IPR029058	42	311
223	UPI0023F2D44C	IPR029058	27	208
224	UPI002492D900	IPR029058	55	316
225	UPI00244E68E3	IPR029058	344	605
226	UPI002567E947	IPR029058	6	107
227	UPI00249BA6AF	IPR029058	4729	4978
228	UPI00247553C9	IPR029058	4	290
229	UPI002544A86C	IPR029058	66	360
230	UPI00255A1E46	IPR002921	121	203
231	UPI00255A1E46	IPR029058	162	255
232	UPI0025566E23	IPR029058	1	275
233	UPI00240A9BBD	IPR029058	43	251
234	UPI00240AFABD	IPR029058	21	324
235	UPI00249E4027	IPR029058	3	234
236	UPI0023EC7027	IPR029058	7	240
237	UPI002484D209	IPR029058	4	365
238	UPI0024D27C79	IPR029058	7	126
239	UPI00241AF838	IPR029058	522	630
240	UPI00241AF838	IPR029058	12	487
241	UPI00244A313A	IPR029058	120	259
242	UPI0025650E0E	IPR029058	243	437
243	UPI0025650E0E	IPR029058	37	153
244	UPI00245BE584	IPR029058	359	655
245	UPI0023F22C7E	IPR029058	76	285
246	UPI0024C2437D	IPR029058	3	187
247	UPI002540C738	IPR029058	14	240
248	UPI0024512FEB	IPR029058	9	366
249	UPI00254F6801	IPR029058	14	260
250	UPI0024743649	IPR029058	34	313
251	UPI00246D9944	IPR029058	44	124
252	UPI0024B5A3DC	IPR029058	68	471
253	UPI00245D6062	IPR029058	27	222
254	UPI002554926F	IPR029058	53	299
255	UPI0023EFD6B2	IPR029058	51	420
256	UPI00247363E3	IPR029058	36	526
257	UPI00245D6458	IPR029058	45	392
258	UPI00244E6686	IPR029058	235	543
259	UPI00254626F8	IPR029058	342	573
260	UPI002551D66A	IPR029058	50	212
261	UPI00254AEF0E	IPR029058	37	230
262	UPI00249C3B8D	IPR029058	71	374
263	UPI00246BD243	IPR029058	13	274
264	UPI0023E6FC2C	IPR029058	42	221
265	UPI00243715DC	IPR029058	69	303
266	UPI0024CE3298	IPR029058	189	297
267	UPI002413D8A9	IPR029058	249	447
268	UPI00248F8AEE	IPR029058	1	274
269	UPI0024A78F83	IPR029058	2530	2789
270	UPI0025479451	IPR029058	13	201
271	UPI0024BFB0C1	IPR029058	266	435
272	UPI0025491979	IPR029058	1866	2103
273	UPI0024B6C286	IPR029058	64	352
274	UPI0024A8FB31	IPR029058	56	302
275	UPI0024B43996	IPR029058	37	138
276	UPI00240DA78F	IPR029058	11	208
277	UPI0024157A96	IPR029058	20	280
278	UPI002457EE63	IPR029058	50	323
279	UPI002476D171	IPR029058	163	417
280	UPI00245AD4B1	IPR029058	16	220
281	UPI0024479C4D	IPR029058	232	345
282	UPI0025418C67	IPR029058	162	430
283	UPI002438BBFE	IPR029058	5	250
284	UPI0024C41A42	IPR029058	63	303
285	UPI00242892A2	IPR029058	30	277
286	UPI0024D9EE3A	IPR029058	33	328
287	UPI0024741884	IPR029058	3	282
288	UPI00240579B2	IPR029058	4	189
289	UPI0024344EA2	IPR029058	58	278
290	UPI002488B7D0	IPR029058	20	261
291	UPI00241A630C	IPR029058	1	150
292	UPI0023F1C7E5	IPR029058	139	475
293	UPI002464EB74	IPR029058	29	223
294	UPI00247A9219	IPR029058	24	501
295	UPI002457C1A8	IPR029058	4268	4530
296	UPI0024BBC823	IPR029058	115	491
297	UPI00241F2CC2	IPR029058	3	329
298	UPI002424619B	IPR029058	86	267
299	UPI0024B784AD	IPR029058	94	274
300	UPI00241D547C	IPR029058	28	254
301	UPI00254DB3D7	IPR029058	50	236
302	UPI0024A7C7D7	IPR029058	2595	2846
303	UPI00246AB243	IPR029058	1	277
304	UPI00245826C5	IPR029058	2	161
305	UPI002477B421	IPR029058	36	491
306	UPI00249CDB26	IPR029058	3	278
307	UPI002457178D	IPR029058	1821	2102
308	UPI0023F630D4	IPR029058	442	701
309	UPI0024662AC1	IPR029058	65	239
310	UPI0024B853A1	IPR029058	23	306
311	UPI0023DC4C32	IPR029058	200	537
312	UPI00256E8E86	IPR029058	67	381
313	UPI00245BCBAB	IPR029058	10	90
314	UPI0024303BFD	IPR043595	77	284
315	UPI0024303BFD	IPR029058	69	297
316	UPI0024303BFD	IPR010126	72	184
317	UPI00242E746C	IPR029058	414	655
318	UPI00245906E8	IPR029058	37	321
319	UPI00243BCDF6	IPR029058	915	1269
320	UPI00256EAC19	IPR029058	70	375
321	UPI00254C39FA	IPR029058	22	302
322	UPI002460BADA	IPR029058	6	287
323	UPI00247223DB	IPR029058	23	388
324	UPI00247A47D7	IPR029058	27	285
325	UPI0024269DFB	IPR029058	361	587
326	UPI00245C3469	IPR029058	1	60
327	UPI002455DA1B	IPR029058	84	342
328	UPI00249C9C2C	IPR029058	2	271
329	UPI0024B13E68	IPR029058	1	253
330	UPI002421FF52	IPR029058	112	278
331	UPI0023DF5255	IPR029058	94	335
332	UPI0024B33BC5	IPR029058	24	421
333	UPI00240C25FD	IPR002921	165	287
334	UPI00240C25FD	IPR029058	110	287
335	UPI002552119F	IPR029058	2	251
336	UPI00255CC0A1	IPR029058	3	292
337	UPI00257587E3	IPR029058	20	295
338	UPI0024784487	IPR029058	123	391
339	UPI00255C02B5	IPR029058	3	287
340	UPI00255CCB32	IPR029058	15	268
341	UPI0024DE0A1B	IPR029058	82	393
342	UPI002400C06E	IPR029058	65	380
343	UPI0024780301	IPR029058	429	684
344	UPI00255F8606	IPR011118	71	560
345	UPI00255F8606	IPR011118	14	568
346	UPI00255F8606	IPR029058	82	522
347	UPI00255B3469	IPR029058	50	339
348	UPI00243EFE6F	IPR029058	16	264
349	UPI0024A33725	IPR029058	75	439
350	UPI0023DF2B99	IPR029058	8	294
351	UPI0023EF464C	IPR029058	68	322
352	UPI00246F9660	IPR029058	4	111
353	UPI00255AC81E	IPR029058	439	686
354	UPI00249758D7	IPR029058	65	342
355	UPI00242AE7B0	IPR029058	54	258
356	UPI0025651D37	IPR029058	100	271
357	UPI0024598178	IPR029058	397	655
358	UPI00245DA625	IPR029058	7	222
359	UPI0024A178CB	IPR029058	4	264
360	UPI00242F2761	IPR029058	6	263
361	UPI00242F2761	IPR029058	283	567
362	UPI00254EAA49	IPR029058	25	305
363	UPI0023FB960B	IPR029058	23	184
364	UPI00249C1944	IPR029058	3	289
365	UPI002449553E	IPR029058	6	260
366	UPI00255E35B9	IPR029058	31	503
367	UPI00247172EC	IPR029058	9	262
368	UPI002548BDA9	IPR029058	206	627
369	UPI002499E548	IPR029058	5	176
370	UPI002429B89D	IPR029058	123	330
371	UPI002429B89D	IPR043595	112	259
372	UPI0023F66328	IPR029058	1352	1641
373	UPI0023F66328	IPR029058	1651	1923
374	UPI002422252E	IPR029058	4	245
375	UPI00255D510A	IPR029058	26	255
376	UPI00246A73D1	IPR029058	41	262
377	UPI0024910385	IPR029058	1	274
378	UPI0024A8AFBA	IPR029058	25	397
379	UPI002448AE37	IPR029058	101	277
380	UPI00240F5560	IPR029058	31	279
381	UPI0024209AE9	IPR029058	5	275
382	UPI0024D5A88D	IPR029058	138	291
383	UPI00247573E9	IPR029058	1971	2247
384	UPI002568C195	IPR029058	4	301
385	UPI0024D245A3	IPR029058	25	272
386	UPI0024A0508B	IPR029058	15	241
387	UPI0024BA2B9B	IPR029058	6	255
388	UPI002490EB48	IPR029058	4	225
389	UPI00254F83AF	IPR029058	11	265
390	UPI0024ADA288	IPR029058	55	303
391	UPI0024766B40	IPR029058	175	400
392	UPI002491EC66	IPR029058	114	344
393	UPI00246D1B09	IPR029058	4	196
394	UPI0024BB6EFE	IPR029058	440	690
395	UPI002492CA29	IPR029058	3	263
396	UPI00243AA107	IPR029058	17	370
397	UPI002561024A	IPR029058	51	267
398	UPI00247F2992	IPR029058	58	152
399	UPI00254240B0	IPR029058	115	302
400	UPI0023E67426	IPR029058	22	355
401	UPI002472F687	IPR029058	7	250
402	UPI0024AF2924	IPR029058	4	295
403	UPI0023EE69B1	IPR029058	17	142
404	UPI0024243E7F	IPR029058	63	199
405	UPI0023EB3C8B	IPR029058	8	251
406	UPI002480F580	IPR029058	4	273
407	UPI002455138F	IPR029058	41	316
408	UPI0023F6D466	IPR029058	397	628
409	UPI0024B0895E	IPR029058	91	494
410	UPI002552AB47	IPR029058	2	298
411	UPI00247BD83B	IPR029058	3348	3605
412	UPI0024BED98A	IPR029058	449	673
413	UPI0024BE93F4	IPR029058	1867	2368
414	UPI00256E6D51	IPR029058	54	315
415	UPI002578014B	IPR029058	5	311
416	UPI0023E65158	IPR029058	19	133
417	UPI0024673763	IPR029058	139	252
418	UPI00240822B6	IPR029058	29	90
419	UPI00240822B6	IPR029058	176	299
420	UPI0024CFDD04	IPR002921	152	309
421	UPI0024CFDD04	IPR029058	96	327
422	UPI002458BD28	IPR029058	35	400
423	UPI0023E09D35	IPR029058	10	299
424	UPI0023E223CD	IPR029058	3	259
425	UPI002489C5EF	IPR029058	42	308
426	UPI00247DDD86	IPR029058	6	276
427	UPI002540F867	IPR029058	190	480
428	UPI002540F867	IPR029058	63	252
429	UPI00241E2DE2	IPR029058	50	185
430	UPI0024035A74	IPR029058	4	265
431	UPI002547ADF1	IPR029058	9	271
432	UPI0024401DC6	IPR029058	20	264
433	UPI0025493707	IPR029058	10	228
434	UPI00242043B1	IPR029058	4	289
435	UPI00255091C1	IPR029058	251	336
436	UPI00254A3944	IPR029058	34	253
437	UPI00241F54E1	IPR029058	4	180
438	UPI002541DA17	IPR029058	30	346
439	UPI00246FB4C7	IPR029058	6	191
440	UPI0024D183B3	IPR029058	527	766
441	UPI0024425C68	IPR029058	20	153
442	UPI00241FDEDC	IPR029058	3	254
443	UPI002475B6F4	IPR010126	13	87
444	UPI002475B6F4	IPR029058	3	65
445	UPI0024BB3775	IPR029058	171	402
446	UPI002421BAEA	IPR029058	24	557
447	UPI00246AB71A	IPR029058	8	278
448	UPI0023E34870	IPR029058	237	418
449	UPI0024CAAA52	IPR029058	2	351
450	UPI002574914E	IPR029058	8	277
451	UPI0024D6F572	IPR029058	32	344
452	UPI0024AC6DD7	IPR029058	9	267
453	UPI0025525AA1	IPR029058	68	353
454	UPI00253F425E	IPR029058	350	639
455	UPI0024544A30	IPR029058	45	139
456	UPI00245DF1F0	IPR029058	96	355
457	UPI0024154E5E	IPR029058	3	212
458	UPI002549C92D	IPR029058	11	280
459	UPI00245A9214	IPR029058	24	213
460	UPI0025757001	IPR029058	568	829
461	UPI0024B6ACDE	IPR029058	42	398
462	UPI00246ECB42	IPR029058	11	262
463	UPI0023DE36AD	IPR029058	22	295
464	UPI0024568C88	IPR029058	50	317
465	UPI002550F107	IPR029058	49	316
466	UPI00249EE9F8	IPR029058	4	266
467	UPI00245B51F3	IPR029058	436	688
468	UPI00248398D1	IPR029058	1865	2128
469	UPI0024B7D7C0	IPR029058	17	367
470	UPI00244B3649	IPR029058	1531	1790
471	UPI00256D86E6	IPR029058	255	670
472	UPI002471FBC4	IPR029058	24	150
473	UPI00255A26B5	IPR029058	105	278
474	UPI00241030F2	IPR029058	203	519
475	UPI0024A59129	IPR029058	1056	1317
476	UPI00248D0AE3	IPR029058	3	238
477	UPI0024566352	IPR029058	413	664
478	UPI0024860BB9	IPR029058	9	284
479	UPI0025698FEB	IPR029058	38	267
480	UPI00241DFDAD	IPR029058	94	164
481	UPI0024546E84	IPR029058	128	361
482	UPI0025628DD2	IPR029058	35	295
483	UPI00256D1706	IPR029058	478	729
484	UPI0024C931E6	IPR002921	152	258
485	UPI0024C931E6	IPR029058	65	318
486	UPI0023E22CCF	IPR029058	2	164
487	UPI00246DD2B2	IPR029058	90	346
488	UPI0024638E43	IPR029058	221	509
489	UPI0025614F0B	IPR029058	121	458
490	UPI002558209E	IPR029058	15	271
491	UPI0024C5F7BD	IPR029058	1	255
492	UPI00240C152D	IPR029058	2746	2918
493	UPI0023FA1C84	IPR029058	8	291
494	UPI0024B152C9	IPR029058	30	311
495	UPI00255B6890	IPR029058	54	274
496	UPI0024A0184F	IPR029058	59	194
497	UPI00255DABF6	IPR029058	96	501
498	UPI00253CB48F	IPR029058	55	122
499	UPI0024B039FC	IPR029058	113	643
500	UPI00255E825D	IPR029058	36	298
501	UPI0024D2E378	IPR029058	245	546
502	UPI00241AAA34	IPR029058	30	202
503	UPI0024BD66D4	IPR029058	41	324
504	UPI0023EE37E3	IPR010126	14	126
505	UPI0023EE37E3	IPR029058	3	244
506	UPI0023EE37E3	IPR043595	2	246
507	UPI0024825F98	IPR029058	37	100
508	UPI002444CEB4	IPR029058	146	354
509	UPI0025723390	IPR029058	34	264
510	UPI002420E6DA	IPR029058	411	669
511	UPI0024ADA4E4	IPR029058	48	280
512	UPI00245F8EC4	IPR029058	2	262
513	UPI002405C878	IPR029058	64	266
514	UPI0024C6CDBC	IPR029058	25	392
515	UPI002566029A	IPR029058	118	300
516	UPI00249BEF3F	IPR029058	12	261
517	UPI0023F9B73F	IPR029058	129	406
518	UPI002543B9E8	IPR029058	59	309
519	UPI0024943A20	IPR029058	11	253
520	UPI00243262C1	IPR029058	484	732
521	UPI00248B0F5E	IPR029058	10	276
522	UPI0024E155CD	IPR029058	18	303
523	UPI0025469F45	IPR029058	17	442
524	UPI00249A0B3B	IPR029058	7	282
525	UPI00246308ED	IPR029058	6	222
526	UPI002457496C	IPR029058	17	314
527	UPI002475B5BD	IPR029058	49	313
528	UPI002450B3AF	IPR029058	32	230
529	UPI00246488D0	IPR029058	6	293
530	UPI00240C0AEA	IPR029058	45	295
531	UPI002548484E	IPR029058	44	292
532	UPI0024C0D76C	IPR029058	8	251
533	UPI0023F56B29	IPR029058	2	252
534	UPI002468A36B	IPR029058	49	324
535	UPI0024D81EBE	IPR002921	127	285
536	UPI0024D81EBE	IPR029058	95	309
537	UPI00242D7186	IPR029058	60	299
538	UPI0024B953D7	IPR029058	1	315
539	UPI0024589D4F	IPR029058	44	426
540	UPI002456057D	IPR029058	30	286
541	UPI0024BA9AFC	IPR002921	373	528
542	UPI0024BA9AFC	IPR029058	355	536
543	UPI0024142C19	IPR029058	2	237
544	UPI0024AB31FB	IPR029058	7	134
545	UPI002550C6F7	IPR029058	490	713
546	UPI002417C474	IPR029058	262	362
547	UPI0025430FFB	IPR029058	46	380
548	UPI0024758041	IPR029058	26	281
549	UPI002484C100	IPR029058	38	324
550	UPI00256B1104	IPR029058	22	327
551	UPI002408BF5B	IPR029058	29	333
552	UPI0024C833A4	IPR029058	6	71
553	UPI002458BCAD	IPR029058	50	261
554	UPI0025580F31	IPR029058	59	206
555	UPI0023E0243F	IPR029058	93	345
556	UPI00244AD69F	IPR011118	81	552
557	UPI00244AD69F	IPR011118	19	552
558	UPI00244AD69F	IPR029058	135	268
559	UPI00241D8B81	IPR029058	34	306
560	UPI0024B55A7E	IPR029058	91	463
561	UPI002462BAD9	IPR029058	5	256
562	UPI002429F583	IPR029058	6	241
563	UPI00248935D9	IPR029058	8	285
564	UPI0024D46E5A	IPR002921	119	236
565	UPI0024D46E5A	IPR029058	115	239
566	UPI00240868EA	IPR029058	14	268
567	UPI00244B3900	IPR029058	40	314
568	UPI002562FF16	IPR029058	192	446
569	UPI00245A0A41	IPR029058	22	258
570	UPI00246E9034	IPR029058	53	243
571	UPI0024B4C8DE	IPR029058	1648	1907
572	UPI0024E1D8CE	IPR029058	460	711
573	UPI00254016FB	IPR029058	13	294
574	UPI00256FEDFA	IPR029058	2	215
575	UPI0024C3E8FD	IPR029058	20	346
576	UPI002447D0DF	IPR029058	32	321
577	UPI0024C4FC2F	IPR029058	38	521
578	UPI00248E15D9	IPR029058	121	233
579	UPI00255163CD	IPR029058	15	252
580	UPI00243BFC4D	IPR029058	226	514
581	UPI00240E1917	IPR029058	22	330
582	UPI002499C773	IPR029058	8	258
583	UPI002547BA50	IPR029058	92	287
584	UPI0024DA03F2	IPR029058	2	254
585	UPI00249CD7E9	IPR029058	29	135
586	UPI00249CD7E9	IPR010126	55	250
587	UPI00249CD7E9	IPR010126	52	261
588	UPI00249CD7E9	IPR029058	136	359
589	UPI002487E119	IPR029058	38	278
590	UPI0024D9C65D	IPR029058	12	140
591	UPI0023EBD83C	IPR029058	58	293
592	UPI00253E63F1	IPR029058	23	294
593	UPI0024624DD4	IPR029058	3	259
594	UPI002422E304	IPR029058	14	293
595	UPI0024471259	IPR029058	5	186
596	UPI00255B6CD4	IPR029058	14	375
597	UPI00249500EC	IPR029058	21	509
598	UPI002499E913	IPR029058	1523	1831
599	UPI002465C4CF	IPR029058	6	246
600	UPI002403E1D7	IPR029058	56	500
601	UPI002554D9C6	IPR029058	5	113
602	UPI0025670187	IPR029058	28	273
603	UPI00240CBE46	IPR029058	1	446
604	UPI00242F4C72	IPR029058	10	96
605	UPI00248B6742	IPR029058	47	316
606	UPI0024A23E23	IPR029058	16	254
607	UPI0024795F6A	IPR029058	40	314
608	UPI0024A48C4A	IPR029058	16	472
609	UPI0023EEEE7D	IPR029058	95	207
610	UPI00256BA0ED	IPR029058	149	493
611	UPI00243D6808	IPR029058	23	296
612	UPI0023FFA318	IPR029058	30	351
613	UPI0025711FEA	IPR029058	29	175
614	UPI0023FB484A	IPR029058	82	584
615	UPI0023FB484A	IPR029058	24	74
616	UPI002435C94C	IPR029058	11	246
617	UPI0024DC12AF	IPR029058	1	105
618	UPI0024DC12AF	IPR002921	1	74
619	UPI0024A3F7FC	IPR029058	3	198
620	UPI002448A1AC	IPR029058	284	452
621	UPI002448A1AC	IPR002921	311	453
622	UPI002408E014	IPR029058	82	363
623	UPI0023E09CCD	IPR029058	8	294
624	UPI002489C093	IPR029058	13	215
625	UPI002563C27B	IPR029058	142	514
626	UPI0024A23950	IPR029058	140	445
627	UPI00241E8F6E	IPR029058	417	658
628	UPI00245D0665	IPR029058	114	346
629	UPI0024A2E48B	IPR029058	14	291
630	UPI00245D041F	IPR029058	2	186
631	UPI002446EA8B	IPR029058	5	257
632	UPI00245FE21F	IPR029058	29	300
633	UPI0025568506	IPR029058	151	397
634	UPI0023F48DE2	IPR029058	9	234
635	UPI0024DDFDE8	IPR029058	22	272
636	UPI0023E19171	IPR029058	2	217
637	UPI0024B39380	IPR029058	19	298
638	UPI0024A0C652	IPR029058	66	291
639	UPI0024C567C8	IPR029058	467	728
