	Protein	Domain	Start	Stop
99	UPI00245C13E5	IPR000209	11	149
100	UPI00225A61B8	IPR000209	95	347
101	UPI00225A61B8	IPR036852	71	356
102	UPI00223A07FD	IPR000209	34	497
103	UPI00223A07FD	IPR036852	18	526
104	UPI0022788083	IPR036852	159	411
105	UPI0022788083	IPR000209	169	410
106	UPI0022788083	IPR010259	67	138
107	UPI0022860C26	IPR000209	117	308
108	UPI0022860C26	IPR036852	111	576
109	UPI0022860C26	IPR000209	444	570
110	UPI0024D46A29	IPR036852	251	664
111	UPI00223786FB	IPR036852	108	574
112	UPI00223786FB	IPR000209	127	283
113	UPI00223786FB	IPR000209	418	551
114	UPI002299A707	IPR000209	231	480
115	UPI002299A707	IPR036852	172	646
116	UPI002299A707	IPR000209	505	629
117	UPI0024DB4746	IPR000209	2	219
118	UPI0024DB4746	IPR036852	2	252
119	UPI0025696388	IPR010259	1174	1222
120	UPI0025696388	IPR036852	1190	1697
121	UPI0025696388	IPR000209	1252	1622
122	UPI0024450281	IPR000209	5	470
123	UPI0024450281	IPR036852	3	482
124	UPI0024A4E4F6	IPR036852	24	352
125	UPI00249B6B75	IPR000209	155	383
126	UPI00249B6B75	IPR036852	131	396
127	UPI002465F8AC	IPR000209	11	103
128	UPI002465F8AC	IPR036852	9	110
129	UPI002261BCC0	IPR000209	199	422
130	UPI002261BCC0	IPR036852	179	422
131	UPI0024DDF8B4	IPR036852	154	641
132	UPI0024DDF8B4	IPR000209	157	632
133	UPI0024DDF8B4	IPR010259	30	111
134	UPI0024D779AC	IPR000209	137	578
135	UPI0024D779AC	IPR036852	114	612
136	UPI0024D779AC	IPR010259	33	113
137	UPI00227587BC	IPR010259	39	116
138	UPI00228F500C	IPR036852	52	448
139	UPI00228F500C	IPR000209	164	446
140	UPI0024082C7F	IPR000209	937	1192
141	UPI0024082C7F	IPR036852	892	1231
142	UPI0024986922	IPR000209	16	191
143	UPI0024986922	IPR036852	3	215
144	UPI00255CFF79	IPR000209	68	403
145	UPI00255CFF79	IPR036852	46	417
146	UPI0025424EFA	IPR000209	346	517
147	UPI0025424EFA	IPR036852	210	598
148	UPI0024933407	IPR000209	255	538
149	UPI0024933407	IPR036852	233	594
150	UPI00225B385F	IPR000209	229	477
151	UPI00225B385F	IPR036852	211	497
152	UPI002452D4AE	IPR000209	131	519
153	UPI002452D4AE	IPR036852	123	529
154	UPI002469644B	IPR010259	46	144
155	UPI002469644B	IPR036852	173	678
156	UPI002469644B	IPR000209	177	666
157	UPI00243520FA	IPR036852	155	510
158	UPI00243520FA	IPR000209	175	484
159	UPI002544AD34	IPR000209	127	577
160	UPI002544AD34	IPR036852	102	611
161	UPI002544AD34	IPR010259	28	103
162	UPI0022809758	IPR000209	218	504
163	UPI0022809758	IPR010259	68	177
164	UPI0022809758	IPR036852	162	515
165	UPI00225AB8F1	IPR036852	38	278
166	UPI00225AB8F1	IPR000209	42	275
167	UPI0024A9A0F4	IPR000209	57	287
168	UPI0024A9A0F4	IPR036852	54	287
169	UPI00225D8BB0	IPR036852	117	612
170	UPI00225D8BB0	IPR000209	141	578
171	UPI00225D8BB0	IPR010259	35	117
172	UPI0024C0EF7C	IPR036852	9	454
173	UPI0024C0EF7C	IPR000209	168	430
174	UPI00249EA4DF	IPR036852	273	759
175	UPI00249EA4DF	IPR010259	116	192
176	UPI00249EA4DF	IPR000209	288	744
177	UPI0024B4A8FA	IPR036852	219	581
178	UPI0024A417F7	IPR010259	69	105
179	UPI0024A417F7	IPR036852	120	372
180	UPI0024A417F7	IPR000209	147	368
181	UPI0022A9CC77	IPR000209	188	516
182	UPI0022A9CC77	IPR036852	185	526
183	UPI002463AE43	IPR036852	119	608
184	UPI002463AE43	IPR000209	455	594
185	UPI002575CF08	IPR036852	85	305
186	UPI00256A2351	IPR010259	33	119
187	UPI00256A2351	IPR036852	119	615
188	UPI00256A2351	IPR000209	143	584
189	UPI002273E81D	IPR036852	151	488
190	UPI0024518743	IPR036852	11	219
191	UPI00227D8BC4	IPR036852	22	96
192	UPI00227D8BC4	IPR000209	18	86
193	UPI00224D5170	IPR036852	32	325
194	UPI00224D5170	IPR000209	50	313
195	UPI0022870C2F	IPR000209	158	442
196	UPI0022870C2F	IPR036852	120	453
197	UPI00241F21CC	IPR000209	209	490
198	UPI00241F21CC	IPR010259	67	173
199	UPI00241F21CC	IPR036852	160	499
200	UPI0024DDD71E	IPR000209	143	596
201	UPI0024DDD71E	IPR036852	116	630
202	UPI0024DDD71E	IPR010259	32	117
203	UPI002497A90E	IPR036852	171	417
204	UPI0022B8D9AD	IPR000209	66	402
205	UPI0022B8D9AD	IPR036852	47	413
206	UPI002559AE38	IPR036852	111	685
207	UPI002559AE38	IPR010259	81	175
208	UPI002559AE38	IPR000209	212	672
209	UPI002408C89A	IPR000209	136	595
210	UPI002408C89A	IPR010259	30	111
211	UPI002408C89A	IPR036852	12	669
212	UPI0024D22B02	IPR000209	138	572
213	UPI0024D22B02	IPR010259	34	101
214	UPI0024D22B02	IPR036852	114	598
215	UPI0022493673	IPR010259	38	74
216	UPI0022493673	IPR000209	97	566
217	UPI0022493673	IPR036852	73	589
218	UPI00224DFCE4	IPR000209	62	365
219	UPI00224DFCE4	IPR036852	42	377
220	UPI00257557BE	IPR036852	155	651
221	UPI002248805F	IPR036852	139	410
222	UPI002248805F	IPR000209	158	392
223	UPI0024A2AA6E	IPR036852	1	211
224	UPI0024A2AA6E	IPR000209	1	200
225	UPI00256FD399	IPR036852	202	653
226	UPI00256FD399	IPR010259	82	184
227	UPI00256FD399	IPR000209	217	643
228	UPI0024760C44	IPR036852	156	442
229	UPI0024760C44	IPR000209	190	443
230	UPI002279DE31	IPR036852	1	77
231	UPI002250F2D7	IPR036852	29	268
232	UPI002250F2D7	IPR000209	39	268
233	UPI00241468EB	IPR000209	154	297
234	UPI00241468EB	IPR010259	12	78
235	UPI00241468EB	IPR036852	78	319
236	UPI002248CF3A	IPR036852	115	377
237	UPI002248CF3A	IPR000209	146	373
238	UPI002248CF3A	IPR010259	68	110
239	UPI002497F4CD	IPR036852	137	439
240	UPI002497F4CD	IPR000209	142	428
241	UPI002497F4CD	IPR010259	75	118
242	UPI0022967A90	IPR036852	7	239
243	UPI0022967A90	IPR000209	10	149
244	UPI00240204BD	IPR000209	141	424
245	UPI00240204BD	IPR036852	109	438
246	UPI002469BB66	IPR036852	94	414
247	UPI002469BB66	IPR000209	112	403
248	UPI00254D2432	IPR036852	157	626
249	UPI00254D2432	IPR000209	174	613
250	UPI002448719B	IPR036852	27	303
251	UPI002448719B	IPR000209	48	293
252	UPI00225AA0E8	IPR036852	208	533
253	UPI002565342E	IPR000209	382	1015
254	UPI002565342E	IPR010259	293	329
255	UPI002565342E	IPR036852	371	1050
256	UPI0024B44612	IPR036852	242	661
257	UPI0024B44612	IPR000209	265	636
258	UPI002494A164	IPR000209	488	555
259	UPI002494A164	IPR010259	49	138
260	UPI002494A164	IPR000209	164	391
261	UPI002494A164	IPR036852	141	566
262	UPI002473A558	IPR000209	180	649
263	UPI002473A558	IPR036852	161	677
264	UPI0024B3425D	IPR036852	213	751
265	UPI0024B3425D	IPR010259	96	211
266	UPI0024B3425D	IPR000209	239	719
267	UPI00224BF121	IPR000209	85	348
268	UPI00224BF121	IPR036852	67	359
269	UPI0025659357	IPR000209	2	75
270	UPI0025659357	IPR036852	2	74
271	UPI0022AEBF43	IPR000209	56	279
272	UPI0022AEBF43	IPR036852	50	298
273	UPI00256C511E	IPR000209	177	314
274	UPI00256C511E	IPR036852	180	337
275	UPI00224E15AA	IPR000209	227	480
276	UPI00224E15AA	IPR036852	174	506
277	UPI002573F41A	IPR036852	151	431
278	UPI002573F41A	IPR000209	157	417
279	UPI00245A95DC	IPR000209	31	304
280	UPI00245A95DC	IPR036852	31	338
281	UPI00224297BE	IPR010259	39	104
282	UPI00224297BE	IPR036852	108	381
283	UPI00224297BE	IPR000209	130	367
284	UPI0022578C55	IPR036852	101	430
285	UPI0024253109	IPR000209	184	357
286	UPI0024253109	IPR036852	28	388
287	UPI0022955530	IPR010259	38	102
288	UPI0025700C60	IPR036852	14	255
289	UPI0025700C60	IPR000209	16	232
290	UPI00222D4D3E	IPR000209	49	459
291	UPI00222D4D3E	IPR036852	40	491
292	UPI00243E264F	IPR036852	218	472
293	UPI00243E264F	IPR000209	226	471
294	UPI0024234D70	IPR000209	505	680
295	UPI0024234D70	IPR000209	158	369
296	UPI0024234D70	IPR036852	154	707
297	UPI00229817ED	IPR036852	113	453
298	UPI00229817ED	IPR000209	133	441
299	UPI0022544DC0	IPR036852	67	386
300	UPI0022544DC0	IPR000209	84	374
301	UPI0024C2FDB5	IPR036852	152	633
302	UPI0024C2FDB5	IPR000209	167	600
303	UPI002440C4BF	IPR000209	200	479
304	UPI002440C4BF	IPR036852	186	490
305	UPI0024036868	IPR000209	67	509
306	UPI0024036868	IPR036852	39	532
307	UPI00240EA577	IPR000209	247	712
308	UPI00240EA577	IPR036852	233	720
309	UPI0024017F51	IPR000209	173	456
310	UPI0024017F51	IPR036852	135	468
311	UPI0025504EF0	IPR000209	60	315
312	UPI0025504EF0	IPR036852	53	328
313	UPI0022AE67D8	IPR036852	117	437
314	UPI0022AE67D8	IPR000209	145	405
315	UPI00222448E6	IPR036852	164	502
316	UPI00222448E6	IPR000209	205	476
317	UPI0024360032	IPR000209	144	452
318	UPI0024360032	IPR036852	141	462
319	UPI002216FB97	IPR036852	190	548
320	UPI002216FB97	IPR000209	226	520
321	UPI00249C3069	IPR010259	58	130
322	UPI00249C3069	IPR000209	173	402
323	UPI00249C3069	IPR036852	150	407
324	UPI00228681BE	IPR000209	201	467
325	UPI00228681BE	IPR036852	189	477
326	UPI00226E82D4	IPR000209	81	311
327	UPI00226E82D4	IPR036852	58	329
328	UPI00247DFF85	IPR036852	113	633
329	UPI00247DFF85	IPR010259	28	113
330	UPI00247DFF85	IPR000209	142	601
331	UPI002561D615	IPR000209	12	96
332	UPI002561D615	IPR036852	9	106
333	UPI0022414510	IPR000209	24	308
334	UPI0022414510	IPR036852	1	322
335	UPI002447FB4A	IPR000209	185	683
336	UPI002447FB4A	IPR036852	172	707
337	UPI0025689136	IPR036852	90	616
338	UPI0025689136	IPR000209	111	593
339	UPI0025689136	IPR010259	48	85
340	UPI00255F5D09	IPR036852	111	609
341	UPI00255F5D09	IPR000209	135	586
342	UPI00255F5D09	IPR010259	35	99
343	UPI0024D9E94C	IPR036852	108	607
344	UPI0024D9E94C	IPR010259	31	109
345	UPI0024D9E94C	IPR000209	131	585
346	UPI002571E575	IPR036852	257	310
347	UPI0024274776	IPR000209	13	316
348	UPI0024274776	IPR036852	6	332
349	UPI0025659609	IPR000209	121	548
350	UPI0025659609	IPR010259	22	98
351	UPI0025659609	IPR010259	694	765
352	UPI0025659609	IPR036852	768	1250
353	UPI0025659609	IPR000209	790	1238
354	UPI0025659609	IPR036852	105	557
355	UPI002563EAA7	IPR010259	29	97
356	UPI002282212C	IPR000209	203	489
357	UPI002282212C	IPR010259	55	165
358	UPI002282212C	IPR036852	151	498
359	UPI00246B2A4D	IPR000209	165	454
360	UPI00246B2A4D	IPR036852	152	464
361	UPI0022306EE3	IPR000209	192	477
362	UPI0022306EE3	IPR036852	166	487
363	UPI0024071DE0	IPR000209	165	449
364	UPI0024071DE0	IPR036852	127	460
365	UPI0022B24754	IPR000209	176	413
366	UPI0022B24754	IPR036852	103	451
367	UPI0024659E6C	IPR000209	141	519
368	UPI0024659E6C	IPR036852	59	534
369	UPI002446EF39	IPR010259	53	120
370	UPI002446EF39	IPR000209	154	384
371	UPI002446EF39	IPR036852	127	383
372	UPI00227678EA	IPR036852	1	365
373	UPI00227678EA	IPR000209	2	324
374	UPI00224A4A20	IPR036852	271	682
375	UPI00224A4A20	IPR000209	321	606
376	UPI0022B79438	IPR036852	223	777
377	UPI0022B79438	IPR000209	228	768
378	UPI0022151158	IPR000209	136	594
379	UPI0022151158	IPR036852	112	622
380	UPI0022151158	IPR010259	33	113
381	UPI00226E99EE	IPR000209	186	458
382	UPI00226E99EE	IPR036852	168	468
383	UPI002410A8C2	IPR036852	101	615
384	UPI002410A8C2	IPR000209	121	584
385	UPI0024D0326C	IPR010259	17	76
386	UPI0022620108	IPR036852	130	459
387	UPI0022620108	IPR000209	166	430
388	UPI00248DE296	IPR036852	241	531
389	UPI00248DE296	IPR000209	247	524
390	UPI0025669C0C	IPR000209	257	550
391	UPI0025669C0C	IPR010259	169	225
392	UPI0025669C0C	IPR036852	233	557
393	UPI0022B4029F	IPR036852	272	540
394	UPI0022B4029F	IPR000209	273	539
395	UPI00241FCAF2	IPR000209	294	539
396	UPI00241FCAF2	IPR036852	255	543
397	UPI0024989A0E	IPR000209	47	331
398	UPI0024989A0E	IPR036852	9	345
399	UPI002251AB0A	IPR000209	195	618
400	UPI002251AB0A	IPR036852	192	642
401	UPI0024D1BE89	IPR036852	111	596
402	UPI0024D1BE89	IPR000209	136	584
403	UPI0024D1BE89	IPR010259	37	112
404	UPI0025686981	IPR036852	101	610
405	UPI0025686981	IPR010259	29	101
406	UPI0025686981	IPR000209	131	579
407	UPI00244A7612	IPR036852	5	125
408	UPI00244A7612	IPR000209	7	117
409	UPI002566C176	IPR000209	199	337
410	UPI002566C176	IPR036852	205	717
