	Protein	Domain	Start	Stop
55	UPI002383D8BD	IPR013736	343	608
56	UPI002383D8BD	IPR005674	24	610
57	UPI002383D8BD	IPR000383	28	300
58	UPI00234F7DC6	IPR002018	42	545
59	UPI0023F3C9B2	IPR000383	47	374
60	UPI00248B77A6	IPR000383	30	294
61	UPI00248B77A6	IPR013736	322	525
62	UPI00248B77A6	IPR005674	26	536
63	UPI0024004FE5	IPR002018	299	578
64	UPI0024004FE5	IPR002018	23	274
65	UPI0024AF93FA	IPR002018	87	567
66	UPI00244E5A5D	IPR000383	20	140
67	UPI00236A2456	IPR002018	39	510
68	UPI0025457E30	IPR002018	179	652
69	UPI0023DED1DF	IPR002018	71	529
70	UPI0024837F84	IPR002018	38	532
71	UPI002426F97B	IPR002018	27	95
72	UPI002547A8A5	IPR002018	42	528
73	UPI0024A0B8C3	IPR002018	211	408
74	UPI0024A0B8C3	IPR002018	21	140
75	UPI002424AA14	IPR002018	5	466
76	UPI002498BB5A	IPR002018	25	533
77	UPI0024728B23	IPR002018	180	386
78	UPI0024728B23	IPR002018	425	610
79	UPI0024102DC2	IPR002018	26	539
80	UPI00246FE609	IPR005674	10	282
81	UPI00246FE609	IPR013736	37	276
82	UPI002379A39E	IPR002018	183	379
83	UPI00254B12A3	IPR005674	22	504
84	UPI00254B12A3	IPR000383	22	275
85	UPI00254B12A3	IPR013736	305	522
86	UPI00253BA142	IPR002018	2	252
87	UPI0023A9150C	IPR000383	186	500
88	UPI0023A9150C	IPR013736	530	752
89	UPI0024430B36	IPR000383	17	282
90	UPI0024430B36	IPR013736	331	553
91	UPI0024430B36	IPR005674	13	561
92	UPI0024873702	IPR002018	2	148
93	UPI002430AC63	IPR000383	47	159
94	UPI002470ACFA	IPR002018	14	478
95	UPI00238EA532	IPR002018	19	507
96	UPI002498BC62	IPR002018	2	90
97	UPI00247AB565	IPR000383	58	152
98	UPI00253C1F69	IPR002018	2	171
99	UPI002391484A	IPR002018	3	327
100	UPI00243E4D00	IPR002018	15	468
101	UPI002461FEB0	IPR013736	133	325
102	UPI002447591F	IPR002018	6	327
103	UPI002447591F	IPR002018	353	475
104	UPI0023F872B9	IPR005674	23	495
105	UPI0023F872B9	IPR013736	304	511
106	UPI0023F872B9	IPR000383	23	273
107	UPI0024420574	IPR000383	54	333
108	UPI0024420574	IPR013736	407	567
109	UPI0024420574	IPR005674	54	567
110	UPI002377F325	IPR002018	3	224
111	UPI0024D44E32	IPR002018	20	517
112	UPI002540ACA4	IPR002018	28	496
113	UPI0024975F56	IPR002018	2	447
114	UPI0023B22650	IPR000383	78	213
115	UPI00244D1DF0	IPR000383	50	219
116	UPI0024C9CF4A	IPR002018	2	511
117	UPI002547F065	IPR000383	64	230
118	UPI002547F065	IPR005674	60	223
119	UPI002547F065	IPR013736	276	510
120	UPI0023AFB7E6	IPR005674	41	546
121	UPI0023AFB7E6	IPR013736	322	540
122	UPI0023AFB7E6	IPR000383	44	299
123	UPI00253D5319	IPR002018	1	156
124	UPI0023916702	IPR002018	38	555
125	UPI0023A8F2EF	IPR002018	30	553
126	UPI00237F2270	IPR000383	208	467
127	UPI00237F2270	IPR013736	516	698
128	UPI00237F2270	IPR005674	208	741
129	UPI0024007231	IPR002018	33	348
130	UPI0024E26D9E	IPR002018	31	549
131	UPI0024CF37EB	IPR002018	2	199
132	UPI00246E25C7	IPR013736	17	173
133	UPI00246E25C7	IPR005674	2	192
134	UPI00243686A7	IPR002018	2	445
135	UPI00249B2A33	IPR013736	306	513
136	UPI00249B2A33	IPR000383	39	275
137	UPI00246E1258	IPR002018	470	892
138	UPI00246E1258	IPR002018	3	469
139	UPI00246E1258	IPR002018	893	1325
140	UPI0023A0CD67	IPR013736	385	624
141	UPI0023A0CD67	IPR000383	43	332
142	UPI0023A0CD67	IPR005674	40	631
143	UPI00249DCA37	IPR000383	58	344
144	UPI00249DCA37	IPR005674	58	577
145	UPI00249DCA37	IPR013736	416	576
146	UPI00240CE6C3	IPR002018	49	592
147	UPI00247618CF	IPR005674	19	498
148	UPI00247618CF	IPR000383	22	277
149	UPI00247618CF	IPR013736	324	516
150	UPI0024558881	IPR002018	10	306
151	UPI00255C04C0	IPR013736	318	533
152	UPI00255C04C0	IPR000383	32	289
153	UPI00255C04C0	IPR005674	28	539
154	UPI0023D1DDB4	IPR000383	66	334
155	UPI0024978211	IPR002018	9	526
156	UPI00237E86AC	IPR002018	24	541
157	UPI00248E85A9	IPR002018	247	708
158	UPI002458CDD6	IPR002018	2	457
159	UPI00255A0F71	IPR002018	15	388
160	UPI0024DED151	IPR002018	47	517
161	UPI00244218F2	IPR000383	69	343
162	UPI0024D94E0C	IPR000383	23	141
163	UPI0024D94E0C	IPR005674	23	153
164	UPI0024D94E0C	IPR013736	235	475
165	UPI00247A6CFD	IPR002018	75	641
166	UPI00240B639E	IPR002018	18	387
167	UPI0023A2EC8E	IPR000383	61	355
168	UPI0023A2EC8E	IPR005674	58	454
169	UPI00237A3D00	IPR002018	32	554
170	UPI0024CF6BA2	IPR002018	17	106
171	UPI0025471C70	IPR002018	15	472
172	UPI00238B431D	IPR002018	33	524
173	UPI0024AEAE01	IPR002018	31	561
174	UPI0024349981	IPR005674	9	573
175	UPI0024349981	IPR013736	322	567
176	UPI0024349981	IPR000383	13	295
177	UPI00247F36EC	IPR002018	50	604
178	UPI0023DCA530	IPR005674	26	520
179	UPI0023DCA530	IPR013736	328	515
180	UPI0023DCA530	IPR000383	30	287
