	Protein	Domain	Start	Stop
51	UPI00241C31E3	IPR000209	255	534
52	UPI00241C31E3	IPR036852	243	534
53	UPI00245F8627	IPR000209	2	64
54	UPI00245F8627	IPR036852	2	104
55	UPI00246DC115	IPR000209	204	422
56	UPI00246DC115	IPR036852	174	422
57	UPI00243893CE	IPR036852	99	682
58	UPI00243893CE	IPR010259	92	163
59	UPI00243893CE	IPR000209	191	663
60	UPI0024191C1F	IPR000209	166	425
61	UPI0024191C1F	IPR036852	128	491
62	UPI00237CF114	IPR000209	225	446
63	UPI00237CF114	IPR036852	176	683
64	UPI00237CF114	IPR000209	601	661
65	UPI00255CA343	IPR036852	152	485
66	UPI00255CA343	IPR000209	190	473
67	UPI00253E38A1	IPR000209	534	767
68	UPI00253E38A1	IPR036852	515	770
69	UPI00239BF8BF	IPR036852	118	408
70	UPI00239BF8BF	IPR000209	156	408
71	UPI00243764DA	IPR036852	116	432
72	UPI00243764DA	IPR000209	135	423
73	UPI002563762D	IPR000209	169	407
74	UPI002563762D	IPR036852	161	409
75	UPI0024996577	IPR036852	1	322
76	UPI0024996577	IPR000209	13	294
77	UPI00255BE00F	IPR000209	154	439
78	UPI00255BE00F	IPR036852	134	464
79	UPI0023DA0D95	IPR036852	164	647
80	UPI0023DA0D95	IPR000209	181	638
81	UPI0023AB4ECB	IPR000209	178	445
82	UPI0023AB4ECB	IPR036852	143	479
83	UPI00248AD5AF	IPR010259	46	117
84	UPI00248AD5AF	IPR000209	155	377
85	UPI00248AD5AF	IPR036852	122	376
86	UPI00255F10BC	IPR000209	192	669
87	UPI00255F10BC	IPR010259	111	158
88	UPI00255F10BC	IPR036852	104	751
89	UPI0024070563	IPR000209	174	648
90	UPI0024070563	IPR036852	161	677
91	UPI00256E0F96	IPR036852	5	82
92	UPI00256E0F96	IPR000209	7	78
93	UPI0023EE7F3D	IPR036852	208	715
94	UPI0023EE7F3D	IPR000209	220	705
95	UPI0023E3BEEF	IPR036852	12	285
96	UPI0023E3BEEF	IPR000209	12	271
97	UPI00249E200C	IPR036852	65	399
98	UPI0025688921	IPR036852	46	316
99	UPI002395C7DC	IPR000209	332	632
100	UPI002395C7DC	IPR036852	291	682
101	UPI002547142C	IPR000209	227	496
102	UPI002547142C	IPR036852	209	504
103	UPI00246CD736	IPR000209	197	542
104	UPI00246CD736	IPR036852	186	566
105	UPI0024CFBDAD	IPR036852	110	392
106	UPI0024CFBDAD	IPR000209	171	391
107	UPI0024CFBDAD	IPR010259	53	127
108	UPI00256754A5	IPR010259	30	109
109	UPI00256754A5	IPR000209	132	588
110	UPI00256754A5	IPR036852	108	614
111	UPI0023B27216	IPR000209	191	465
112	UPI0023B27216	IPR010259	47	156
113	UPI0023B27216	IPR036852	172	476
114	UPI00237DFFA1	IPR036852	281	641
115	UPI0024572988	IPR036852	113	428
116	UPI0024572988	IPR000209	131	420
117	UPI00237DCF57	IPR000209	170	443
118	UPI00237DCF57	IPR036852	153	459
119	UPI002460F35A	IPR036852	218	519
120	UPI002460F35A	IPR000209	257	506
121	UPI0024916079	IPR036852	161	434
122	UPI0024916079	IPR000209	169	414
123	UPI0024158E36	IPR000209	143	415
124	UPI0024158E36	IPR036852	136	416
125	UPI0025460AB0	IPR036852	126	461
126	UPI0025460AB0	IPR000209	164	447
127	UPI002476186F	IPR000209	207	477
128	UPI002476186F	IPR036852	186	485
129	UPI0024078EC7	IPR000209	70	369
130	UPI0024078EC7	IPR036852	69	389
131	UPI0025578941	IPR000209	214	478
132	UPI0025578941	IPR036852	196	487
133	UPI002559C5AC	IPR000209	12	252
134	UPI002559C5AC	IPR036852	2	261
135	UPI0023E66CDE	IPR036852	37	535
136	UPI0023E66CDE	IPR000209	56	511
137	UPI0024889B52	IPR000209	155	407
138	UPI0024889B52	IPR036852	135	416
139	UPI0023D81524	IPR000209	241	725
140	UPI0023D81524	IPR036852	213	759
141	UPI0023D81524	IPR010259	99	213
142	UPI0024C78170	IPR010259	40	117
143	UPI0024C78170	IPR000209	139	585
144	UPI0024C78170	IPR036852	116	597
145	UPI00255A2367	IPR000209	170	632
146	UPI00255A2367	IPR036852	159	641
147	UPI00255A2367	IPR010259	49	142
148	UPI0024B146E4	IPR036852	130	533
149	UPI0024B146E4	IPR000209	136	524
150	UPI002456BFA0	IPR000209	86	383
151	UPI002456BFA0	IPR036852	77	393
152	UPI0024087EA9	IPR000209	34	499
153	UPI0024087EA9	IPR036852	25	581
154	UPI0023F0762C	IPR000209	189	443
155	UPI0023F0762C	IPR036852	172	475
156	UPI00242565FD	IPR000209	134	233
157	UPI00242565FD	IPR036852	35	233
158	UPI0023A05E8E	IPR000209	139	587
159	UPI0023A05E8E	IPR036852	115	613
160	UPI0023A05E8E	IPR010259	27	115
161	UPI0023D00850	IPR000209	53	298
162	UPI0023D00850	IPR036852	41	301
163	UPI0024857790	IPR000209	236	491
164	UPI0024857790	IPR036852	102	537
165	UPI00239CD054	IPR010259	43	136
166	UPI00239CD054	IPR000209	180	421
167	UPI00239CD054	IPR036852	118	447
168	UPI0024BCA3F3	IPR036852	94	567
169	UPI0024BCA3F3	IPR000209	435	557
170	UPI0024BCA3F3	IPR000209	99	299
171	UPI002489EEE4	IPR000209	13	254
172	UPI002489EEE4	IPR036852	23	256
173	UPI002549EC12	IPR000209	198	662
174	UPI002549EC12	IPR036852	187	693
175	UPI00256CDC7C	IPR036852	144	517
176	UPI00256CDC7C	IPR000209	199	488
177	UPI00245C3983	IPR000209	142	431
178	UPI00245C3983	IPR036852	122	455
179	UPI0024AEE7EF	IPR000209	198	483
180	UPI0024AEE7EF	IPR010259	52	161
181	UPI0024AEE7EF	IPR036852	150	492
182	UPI0023C6A240	IPR000209	20	299
183	UPI0023C6A240	IPR036852	12	311
184	UPI00256A6895	IPR010259	138	182
185	UPI00256A6895	IPR036852	104	875
186	UPI00256A6895	IPR000209	373	522
187	UPI00256A6895	IPR000209	210	301
188	UPI00256A6895	IPR000209	617	819
189	UPI002479D875	IPR036852	149	641
190	UPI0023812536	IPR000209	121	404
191	UPI0023812536	IPR036852	85	418
192	UPI002383AD75	IPR000209	264	493
193	UPI002383AD75	IPR036852	238	509
194	UPI002404F805	IPR000209	89	379
195	UPI002404F805	IPR036852	75	385
196	UPI0023B8BE92	IPR000209	324	558
197	UPI0023B8BE92	IPR036852	245	642
198	UPI0023C91972	IPR036852	142	330
199	UPI0023C91972	IPR000209	145	336
200	UPI00249DF69E	IPR036852	225	724
201	UPI00249DF69E	IPR000209	250	703
202	UPI00254FA6C5	IPR036852	157	626
203	UPI00254FA6C5	IPR000209	174	613
204	UPI0023811285	IPR000209	209	477
205	UPI0023811285	IPR036852	174	510
206	UPI00242151EC	IPR000209	197	723
207	UPI00242151EC	IPR036852	149	733
208	UPI0024B46A36	IPR000209	218	458
209	UPI0024B46A36	IPR036852	200	482
210	UPI00241B8D1B	IPR036852	173	505
211	UPI00241B8D1B	IPR000209	208	489
212	UPI0023AC85B7	IPR000209	166	430
213	UPI0023AC85B7	IPR036852	130	459
214	UPI00236B500D	IPR000209	52	438
215	UPI00236B500D	IPR036852	36	463
216	UPI002361A5DC	IPR036852	60	392
217	UPI00248C1839	IPR036852	215	531
218	UPI00248C1839	IPR000209	234	522
219	UPI00248C1839	IPR010259	69	176
220	UPI00237621B5	IPR036852	44	527
221	UPI00237621B5	IPR000209	51	512
222	UPI0024B21EC2	IPR000209	193	665
223	UPI0024B21EC2	IPR036852	168	692
224	UPI0023F01B7F	IPR036852	211	563
225	UPI00253CAC45	IPR000209	317	629
226	UPI00253CAC45	IPR036852	301	745
227	UPI002476555E	IPR000209	174	427
228	UPI002476555E	IPR036852	161	456
229	UPI0023C89505	IPR000209	149	304
230	UPI0023C89505	IPR036852	149	313
231	UPI00256633EA	IPR036852	772	1191
232	UPI00256633EA	IPR036852	93	576
233	UPI00256633EA	IPR010259	18	94
234	UPI00256633EA	IPR010259	711	769
235	UPI00256633EA	IPR000209	115	564
236	UPI00256633EA	IPR000209	776	1179
237	UPI002459242E	IPR036852	164	462
238	UPI002459242E	IPR000209	181	431
239	UPI0023BCF2D1	IPR000209	350	485
240	UPI0023BCF2D1	IPR000209	23	219
241	UPI0023BCF2D1	IPR036852	18	492
242	UPI0023B99BDE	IPR000209	81	326
243	UPI0023B99BDE	IPR036852	62	346
244	UPI0024DAF2FF	IPR036852	210	569
245	UPI0024C6D723	IPR000209	149	587
246	UPI0024C6D723	IPR036852	79	673
247	UPI0024C6D723	IPR010259	41	116
248	UPI00249E5832	IPR000209	153	406
249	UPI00249E5832	IPR036852	126	418
250	UPI0023E4BFA9	IPR036852	302	576
251	UPI0023E4BFA9	IPR036852	115	204
252	UPI0023E4BFA9	IPR000209	118	202
253	UPI0023E4BFA9	IPR000209	313	569
254	UPI0024681A53	IPR036852	143	483
255	UPI0024681A53	IPR000209	181	442
256	UPI0024A94178	IPR036852	24	298
257	UPI0024A94178	IPR000209	43	288
258	UPI00255A11AD	IPR000209	177	586
259	UPI00255A11AD	IPR010259	57	141
260	UPI00255A11AD	IPR036852	78	607
261	UPI0024D96A36	IPR010259	4	76
262	UPI00241C7D1D	IPR036852	28	313
263	UPI00241C7D1D	IPR000209	46	297
264	UPI00247E1AB0	IPR000209	222	488
265	UPI00247E1AB0	IPR036852	204	497
266	UPI0024768E27	IPR000209	84	386
267	UPI0024768E27	IPR036852	69	395
268	UPI00247ACDFB	IPR000209	177	438
269	UPI00247ACDFB	IPR036852	139	479
270	UPI002473D682	IPR036852	116	407
271	UPI002473D682	IPR000209	121	400
272	UPI00246235E5	IPR036852	99	449
273	UPI00246235E5	IPR000209	106	433
274	UPI00244868D4	IPR000209	160	442
275	UPI00244868D4	IPR036852	112	464
276	UPI0023669AA1	IPR036852	97	393
277	UPI0023669AA1	IPR000209	109	380
278	UPI0024E000F6	IPR036852	144	479
279	UPI0024E000F6	IPR000209	224	427
280	UPI0023C4B03B	IPR036852	191	519
281	UPI0023C4B03B	IPR000209	208	517
282	UPI0023AC269A	IPR036852	146	489
283	UPI0023AC269A	IPR000209	186	456
284	UPI002398A99C	IPR036852	368	667
285	UPI002398A99C	IPR000209	392	657
286	UPI002474B433	IPR000209	53	305
287	UPI002474B433	IPR036852	35	314
288	UPI0023D915E7	IPR036852	26	547
289	UPI0023D915E7	IPR000209	39	537
290	UPI00239289E9	IPR036852	144	406
291	UPI00239289E9	IPR000209	151	365
292	UPI0025760E35	IPR000209	150	409
293	UPI0025760E35	IPR036852	135	417
294	UPI00246DC258	IPR000209	76	391
295	UPI00246DC258	IPR036852	55	438
296	UPI00244286AF	IPR000209	33	278
297	UPI00244286AF	IPR036852	15	286
298	UPI0025701935	IPR036852	129	537
299	UPI0025701935	IPR000209	134	527
300	UPI0024428C39	IPR036852	206	569
301	UPI0024428C39	IPR000209	328	499
302	UPI0024B9E33C	IPR036852	206	457
303	UPI0024B9E33C	IPR000209	208	455
304	UPI0024CF2952	IPR036852	111	393
305	UPI0024CF2952	IPR000209	172	392
306	UPI0024CF2952	IPR010259	54	128
307	UPI002476DEBD	IPR000209	218	484
308	UPI002476DEBD	IPR036852	200	493
309	UPI0023A72B40	IPR000209	10	96
310	UPI0023A72B40	IPR036852	8	104
311	UPI0023E169E6	IPR010259	126	190
312	UPI0023E169E6	IPR000209	222	762
313	UPI0023E169E6	IPR036852	217	771
314	UPI002472E8C7	IPR036852	164	520
315	UPI002472E8C7	IPR000209	185	494
316	UPI00244B62F8	IPR036852	247	513
317	UPI00244B62F8	IPR000209	248	514
318	UPI0023603F24	IPR036852	154	506
319	UPI0023603F24	IPR000209	213	496
320	UPI0023603F24	IPR010259	62	170
321	UPI0023E99CF2	IPR036852	207	547
322	UPI0023E99CF2	IPR000209	227	521
323	UPI0023C47383	IPR000209	184	424
324	UPI0023C47383	IPR036852	163	430
325	UPI00240D4108	IPR000209	6	142
326	UPI00240D4108	IPR036852	1	112
327	UPI0025446459	IPR036852	164	501
328	UPI0025446459	IPR000209	202	490
329	UPI0023AF6CA9	IPR000209	326	563
330	UPI0023AF6CA9	IPR036852	248	646
331	UPI0024742192	IPR000209	114	369
332	UPI0024742192	IPR036852	93	369
333	UPI00237AFC76	IPR000209	200	748
334	UPI00237AFC76	IPR036852	186	758
335	UPI00237AFC76	IPR010259	76	168
336	UPI002374BF84	IPR000209	140	331
337	UPI002374BF84	IPR036852	118	515
338	UPI002374BF84	IPR000209	440	503
339	UPI0023FE5CD8	IPR000209	71	339
340	UPI0023FE5CD8	IPR036852	25	372
341	UPI0024C390C4	IPR000209	152	435
342	UPI0024C390C4	IPR036852	115	443
343	UPI00240A8366	IPR036852	321	648
344	UPI00240A8366	IPR000209	344	634
345	UPI00256266D4	IPR010259	43	113
346	UPI00256266D4	IPR036852	115	530
347	UPI00256266D4	IPR000209	146	546
348	UPI0024E1C536	IPR036852	5	133
349	UPI0024E1C536	IPR000209	26	135
350	UPI002568990B	IPR010259	45	177
351	UPI002568990B	IPR000209	207	367
352	UPI002568990B	IPR036852	205	367
353	UPI0025547CA1	IPR010259	51	123
354	UPI0025547CA1	IPR036852	129	410
355	UPI0025547CA1	IPR000209	158	406
356	UPI0024E02829	IPR000209	88	375
357	UPI0024E02829	IPR036852	69	385
358	UPI00253B5ACE	IPR036852	1	74
359	UPI00253B5ACE	IPR000209	1	44
360	UPI0024853CB1	IPR036852	9	656
361	UPI0024853CB1	IPR010259	32	103
362	UPI0024853CB1	IPR000209	130	581
363	UPI0024B3B995	IPR000209	444	562
364	UPI0024B3B995	IPR000209	105	304
365	UPI0024B3B995	IPR036852	73	569
366	UPI0023A31AB7	IPR000209	131	401
367	UPI0023A31AB7	IPR036852	90	444
368	UPI0023CD4DB7	IPR036852	163	514
369	UPI0023CD4DB7	IPR010259	68	178
370	UPI0023CD4DB7	IPR000209	217	503
371	UPI00255D7ABC	IPR036852	124	415
372	UPI00255D7ABC	IPR000209	144	394
373	UPI002369C7D5	IPR000209	4	106
374	UPI002369C7D5	IPR036852	2	133
