	Protein	Domain	Start	Stop
69	UPI00223C9FF8	IPR029058	47	232
70	UPI0023B7135B	IPR029058	5	258
71	UPI0023BA779B	IPR029058	3	275
72	UPI0022556535	IPR029058	85	223
73	UPI0023AE56F5	IPR029058	36	439
74	UPI0022CA29CE	IPR029058	7	241
75	UPI0023B845A9	IPR029058	6	251
76	UPI0022816D81	IPR029058	77	320
77	UPI0023397569	IPR029058	1	257
78	UPI00230D0DA2	IPR029058	8	325
79	UPI00224E83B8	IPR029058	534	643
80	UPI00224032A7	IPR029058	463	707
81	UPI0023569EE2	IPR029058	44	218
82	UPI00238D61A3	IPR029058	4	262
83	UPI0023837F3A	IPR029058	35	137
84	UPI0023837F3A	IPR029058	137	327
85	UPI0023837F3A	IPR010126	51	263
86	UPI0023837F3A	IPR010126	59	254
87	UPI002322FDBA	IPR029058	510	589
88	UPI002393D506	IPR011118	73	560
89	UPI002393D506	IPR011118	58	561
90	UPI002393D506	IPR029058	127	507
91	UPI0022ED1F67	IPR029058	13	278
92	UPI0023613C33	IPR029058	110	289
93	UPI00221F18B8	IPR029058	51	316
94	UPI0022BCC998	IPR029058	460	680
95	UPI00229C4D37	IPR029058	3	267
96	UPI00231CDF1B	IPR029058	59	252
97	UPI002214B9D9	IPR029058	65	517
98	UPI0022F4A6FF	IPR029058	3	110
99	UPI002272D68D	IPR029058	5	258
100	UPI002309CBCB	IPR029058	16	214
101	UPI0022411162	IPR029058	465	732
102	UPI00257777E5	IPR029058	117	405
103	UPI0022A07166	IPR029058	3	269
104	UPI0022488B8B	IPR029058	13239	13514
105	UPI0022488B8B	IPR029058	12950	13232
106	UPI0022B0AA1E	IPR029058	56	492
107	UPI0022534E6C	IPR029058	133	373
108	UPI002307C010	IPR029058	71	337
109	UPI0022882B2F	IPR029058	25	277
110	UPI002248D242	IPR029058	127	304
111	UPI0022E09CCD	IPR029058	512	775
112	UPI0022469579	IPR029058	23	265
113	UPI0023084869	IPR029058	21	275
114	UPI00228D3EAA	IPR029058	3	270
115	UPI00230ACBA4	IPR029058	3	239
116	UPI0022BF1F0D	IPR029058	330	497
117	UPI0022EDCB77	IPR029058	7	238
118	UPI0023972514	IPR029058	1	63
119	UPI00228843B5	IPR029058	193	432
120	UPI0022D8F72C	IPR029058	58	370
121	UPI0023ADBA29	IPR029058	10	225
122	UPI00232624A6	IPR029058	418	671
123	UPI0022862EEB	IPR029058	2215	2499
124	UPI002380279F	IPR029058	32	281
125	UPI002219ECD2	IPR029058	74	312
126	UPI0025757331	IPR029058	3	271
127	UPI0022318AFF	IPR029058	53	292
128	UPI0023D88BE3	IPR029058	12	216
129	UPI002398934B	IPR029058	443	525
130	UPI0022C2F6B2	IPR029058	484	737
131	UPI0022C77464	IPR029058	199	510
132	UPI00223CDC1D	IPR029058	6	277
133	UPI0023DA6879	IPR029058	4	507
134	UPI0022D6C4C8	IPR029058	16	274
135	UPI002300C51A	IPR029058	57	294
136	UPI002371A7B1	IPR029058	44	328
137	UPI00239F5547	IPR029058	118	341
138	UPI00231BB7BE	IPR029058	3	317
139	UPI0023CF12AF	IPR010126	41	164
140	UPI0023CF12AF	IPR029058	20	284
141	UPI00237DB741	IPR029058	19	238
142	UPI0022BE668D	IPR029058	14	375
143	UPI00228233B8	IPR029058	11	232
144	UPI0022170D56	IPR029058	28	238
145	UPI002381E121	IPR029058	32	244
146	UPI002363872E	IPR029058	41	257
147	UPI00233BA4B5	IPR029058	6	219
148	UPI0022315605	IPR029058	31	488
149	UPI0023A288DA	IPR029058	5	418
150	UPI0023B8FDB4	IPR029058	34	209
151	UPI0023A6D68B	IPR029058	13	266
152	UPI00222662DD	IPR029058	7	245
153	UPI00223FD454	IPR029058	6	272
154	UPI00225772AC	IPR029058	50	336
155	UPI0022BAC31F	IPR029058	59	324
156	UPI0022308B1C	IPR029058	27	310
157	UPI0022599434	IPR029058	414	655
158	UPI00229D46D9	IPR029058	103	188
159	UPI00232F785C	IPR029058	224	480
160	UPI0022A3F359	IPR029058	2	269
161	UPI002347C7FE	IPR029058	75	462
162	UPI002578F9BC	IPR029058	33	223
163	UPI002308D310	IPR029058	9	250
164	UPI002577FE27	IPR029058	17	317
165	UPI0022C8AD75	IPR029058	71	363
166	UPI0023603513	IPR029058	56	203
167	UPI0022D27E8F	IPR029058	8	226
168	UPI00237933DA	IPR029058	2	230
169	UPI0022507AC8	IPR029058	43	529
170	UPI0023A36D19	IPR029058	95	322
171	UPI0022F165E5	IPR029058	46	269
172	UPI0023D57613	IPR029058	30	141
173	UPI002286BC3F	IPR029058	4	407
174	UPI0022698DBA	IPR029058	52	259
175	UPI0025784636	IPR029058	45	224
176	UPI00231C074A	IPR010126	49	177
177	UPI00231C074A	IPR029058	27	301
178	UPI00231C074A	IPR043595	33	299
179	UPI00228E4241	IPR029058	35	257
180	UPI0023A23745	IPR029058	499	754
181	UPI0022F86619	IPR029058	1	79
182	UPI0022B2ACAA	IPR029058	39	243
183	UPI00230B9229	IPR029058	61	282
184	UPI00230B9229	IPR043595	36	296
185	UPI0022EAE6FC	IPR029058	2	249
186	UPI0022C454D6	IPR029058	3	260
187	UPI00237B53DF	IPR029058	4	302
188	UPI002323AD53	IPR029058	32	247
189	UPI002248E73F	IPR029058	22	273
190	UPI00224C9DEB	IPR029058	3	272
191	UPI00238ED945	IPR029058	2	209
192	UPI00233532C6	IPR029058	13	155
193	UPI002252DC38	IPR029058	6	259
194	UPI0022532772	IPR029058	4	307
195	UPI00226AA75D	IPR029058	81	300
196	UPI002393BB5E	IPR029058	20	409
197	UPI00225B5FF6	IPR029058	10	487
198	UPI00239665F9	IPR029058	72	294
199	UPI0023B323B6	IPR029058	3557	3780
200	UPI002359AA9A	IPR029058	7	262
201	UPI0022AF4D79	IPR029058	8	259
202	UPI00233DBF39	IPR029058	3	316
203	UPI00221FF5FE	IPR029058	32	290
204	UPI00221FF5FE	IPR002921	105	236
205	UPI0022532F4D	IPR029058	72	303
206	UPI0022D2663D	IPR029058	1	157
207	UPI002233E758	IPR029058	26	272
208	UPI00229DC022	IPR029058	42	398
209	UPI0022353DC8	IPR029058	18	292
210	UPI00231512D1	IPR029058	4	209
211	UPI00234C144E	IPR029058	433	691
212	UPI0023863310	IPR029058	1	93
213	UPI0023B983B8	IPR029058	9	169
214	UPI00238A7A20	IPR029058	3	314
215	UPI0022FEACB7	IPR029058	18	518
216	UPI00229CE08D	IPR029058	23	298
217	UPI0022297434	IPR029058	444	692
218	UPI002215F116	IPR029058	33	435
219	UPI00227BEADD	IPR029058	13	343
220	UPI0023496966	IPR029058	6	255
221	UPI00232CF448	IPR029058	192	390
222	UPI002392DF02	IPR029058	9	211
223	UPI00239B33B1	IPR029058	5	315
224	UPI0022A42FC6	IPR029058	132	373
225	UPI002309C29F	IPR029058	12	281
226	UPI0023CADE7D	IPR029058	643	900
227	UPI0025770E2A	IPR029058	27	277
228	UPI00236E0D05	IPR029058	240	497
229	UPI0023802B37	IPR029058	179	412
230	UPI0023CF34B3	IPR029058	59	241
231	UPI0023906C14	IPR029058	33	190
232	UPI002345EB6C	IPR029058	113	260
233	UPI002345EB6C	IPR002921	199	254
234	UPI0022794407	IPR029058	8	327
235	UPI00237A6E78	IPR029058	63	174
236	UPI00223C3053	IPR029058	150	311
237	UPI0023124FB4	IPR029058	60	172
238	UPI0022EA190C	IPR029058	26	293
239	UPI0022B5AC35	IPR029058	30	289
240	UPI0023486A14	IPR029058	633	890
241	UPI0023ADB679	IPR029058	310	441
242	UPI0022492B32	IPR010126	145	254
243	UPI0022492B32	IPR029058	138	362
244	UPI00226DF4C6	IPR029058	10	205
245	UPI002305FEF3	IPR029058	644	908
246	UPI00223CD58F	IPR029058	56	331
247	UPI0023CC820D	IPR029058	6	167
248	UPI0022C165C9	IPR029058	170	416
249	UPI0023636C5A	IPR029058	4	282
250	UPI002221022D	IPR029058	2	263
251	UPI0023831D53	IPR029058	44	406
252	UPI002217C657	IPR029058	54	316
253	UPI0023913B07	IPR002921	87	220
254	UPI0023913B07	IPR029058	34	281
255	UPI00222981A9	IPR029058	204	372
256	UPI0022C5C126	IPR029058	422	663
257	UPI0022F7BB95	IPR029058	43	106
258	UPI002371401C	IPR029058	4	205
259	UPI0023C5FEE2	IPR029058	89	254
260	UPI002275E4B9	IPR029058	6	67
261	UPI0022FE01EE	IPR029058	49	138
262	UPI002258441F	IPR029058	55	311
263	UPI00232EC077	IPR029058	52	318
264	UPI00233EFD49	IPR029058	3	272
265	UPI0022A4CCDF	IPR029058	81	325
266	UPI002306DC32	IPR029058	3	255
267	UPI0022C53DDF	IPR011118	82	542
268	UPI0022C53DDF	IPR011118	24	542
269	UPI0022C53DDF	IPR029058	121	444
270	UPI002218314C	IPR002921	305	465
271	UPI002218314C	IPR029058	212	506
272	UPI0022D137ED	IPR002921	633	768
273	UPI0022D137ED	IPR029058	561	770
274	UPI0022532707	IPR029058	108	400
275	UPI00226F21F9	IPR029058	9	288
276	UPI00235DBB97	IPR029058	9	256
277	UPI0022E0AE6B	IPR029058	22	217
278	UPI00230B2645	IPR029058	9	303
279	UPI00227B01AD	IPR029058	225	513
280	UPI0022627EAB	IPR029058	129	446
281	UPI0025791FC8	IPR029058	2	227
282	UPI00236A0972	IPR029058	46	285
283	UPI0022AA6AAC	IPR029058	1	239
284	UPI0022450FED	IPR029058	552	808
285	UPI0022EFCE66	IPR029058	9	347
286	UPI0023191302	IPR029058	6	258
287	UPI0022CC4AF6	IPR029058	454	701
288	UPI0023A92BFF	IPR029058	6	246
289	UPI0022C598ED	IPR029058	138	407
290	UPI002253DC60	IPR029058	46	314
291	UPI0022F6A275	IPR029058	5	156
292	UPI0023979367	IPR029058	41	322
293	UPI00222BD81E	IPR029058	432	687
294	UPI0023BCEDB7	IPR029058	5	236
295	UPI0022EA277D	IPR029058	23	81
296	UPI002338D152	IPR029058	10	367
297	UPI002318F980	IPR029058	40	276
298	UPI00237C3882	IPR029058	28	228
299	UPI002325849F	IPR029058	22	286
300	UPI0022E6EBD1	IPR029058	54	258
301	UPI0022BFF9B7	IPR029058	18	293
302	UPI0022E13C4D	IPR029058	12	314
303	UPI00236AED59	IPR029058	82	467
304	UPI00221ED739	IPR029058	8	224
305	UPI002219D52C	IPR029058	105	184
306	UPI002221E079	IPR029058	2	98
307	UPI002245E2C6	IPR029058	12	182
308	UPI00232ED7C1	IPR029058	78	387
309	UPI0022472B81	IPR029058	37	277
310	UPI002573FCB1	IPR029058	72	336
311	UPI0022F54299	IPR029058	120	214
312	UPI00232DA8F7	IPR029058	32	353
313	UPI0023618A26	IPR029058	24	287
314	UPI00238E1624	IPR029058	25	279
315	UPI0022FF500D	IPR029058	8	103
316	UPI00228CAED3	IPR029058	3	260
317	UPI002288FD11	IPR029058	430	684
318	UPI002380794B	IPR029058	51	634
319	UPI00228491F2	IPR029058	3	246
320	UPI002350231C	IPR029058	37	296
321	UPI00228E060D	IPR029058	5	238
322	UPI002244EFA5	IPR029058	169	281
323	UPI00222A89F0	IPR029058	110	353
324	UPI00224F09EB	IPR029058	28	433
325	UPI0023678FD9	IPR029058	29	305
326	UPI0023AE997D	IPR029058	29	325
327	UPI00235EF99F	IPR029058	9	300
328	UPI00235BB612	IPR029058	50	338
329	UPI00222AAB20	IPR029058	34	310
330	UPI002370997E	IPR029058	20	212
331	UPI0022CC14A0	IPR029058	32	350
332	UPI0022EE284E	IPR029058	5	184
333	UPI00234C78CC	IPR029058	86	240
334	UPI002261A256	IPR029058	140	446
335	UPI002247464D	IPR029058	29	307
336	UPI0022FE0C93	IPR029058	45	285
337	UPI0022B3ABBC	IPR029058	10	398
338	UPI00224C061F	IPR029058	1395	1591
339	UPI002383281D	IPR029058	37	308
340	UPI0022813C2A	IPR029058	7	265
341	UPI00230CDC2D	IPR029058	16	271
342	UPI0022D48E26	IPR029058	129	246
343	UPI0023655F93	IPR029058	6	267
344	UPI0022443EE1	IPR029058	4	267
345	UPI0023374205	IPR029058	59	215
346	UPI0025729220	IPR029058	32	309
347	UPI0022C016D6	IPR029058	66	302
348	UPI00231B1FDF	IPR029058	434	686
349	UPI002281D3CB	IPR029058	1060	1272
350	UPI00224C3FC7	IPR029058	1421	1728
351	UPI0022F707C1	IPR029058	3	167
352	UPI00234D0034	IPR029058	24	297
353	UPI0023C4E29F	IPR029058	441	703
354	UPI0023654C33	IPR029058	310	565
355	UPI0023301EA5	IPR029058	169	426
356	UPI002337C016	IPR029058	39	162
357	UPI0022599630	IPR029058	16	246
358	UPI002253F646	IPR029058	9	323
359	UPI0023672C7B	IPR029058	132	532
360	UPI00224AEBA3	IPR029058	2	260
361	UPI00233094B1	IPR029058	18	300
362	UPI00229EA663	IPR029058	4	268
363	UPI0022217A4F	IPR029058	50	298
364	UPI0023426DD4	IPR029058	64	379
365	UPI0022BCC4CC	IPR029058	3	228
366	UPI00236A9C56	IPR029058	44	242
367	UPI00226D8F10	IPR029058	12	282
368	UPI0023CEA2A1	IPR029058	11	153
369	UPI0022CC4B32	IPR029058	30	342
370	UPI0022400809	IPR010126	98	247
371	UPI0022400809	IPR029058	94	357
372	UPI0022400809	IPR010126	97	276
373	UPI00232CFD57	IPR029058	4	201
374	UPI002216F9BF	IPR029058	90	307
375	UPI002216F9BF	IPR002921	134	294
376	UPI00225E1A38	IPR029058	32	517
377	UPI0022E564FE	IPR029058	15	240
378	UPI002301863D	IPR029058	28	235
379	UPI00238453D1	IPR029058	51	324
380	UPI00229FF855	IPR029058	1	275
381	UPI0022316B17	IPR029058	353	604
382	UPI00238C8B81	IPR029058	2	129
383	UPI0022A5909C	IPR029058	303	651
384	UPI00223FF6B5	IPR029058	76	333
385	UPI0022399D14	IPR029058	4	150
386	UPI002574483A	IPR029058	38	305
387	UPI0023987527	IPR029058	129	425
388	UPI00235DC278	IPR029058	60	404
389	UPI00234585B1	IPR029058	123	409
390	UPI0023A3966E	IPR029058	25	299
391	UPI002254853B	IPR029058	998	1359
392	UPI00221EBF8E	IPR029058	12	329
393	UPI0023CF001A	IPR029058	66	325
394	UPI0022D4AAF5	IPR029058	1	262
395	UPI00226BC5A2	IPR029058	42	282
396	UPI0022490130	IPR029058	3	300
397	UPI0022931C6E	IPR029058	7	283
398	UPI0022C3A225	IPR011118	18	551
399	UPI0022C3A225	IPR029058	200	508
400	UPI0022C3A225	IPR011118	78	549
401	UPI0022AEF78B	IPR029058	215	513
402	UPI002297E237	IPR029058	2	267
403	UPI00225D3085	IPR029058	171	433
404	UPI00236977F7	IPR029058	59	273
405	UPI00221374DA	IPR029058	92	411
406	UPI0022E77986	IPR029058	11	254
407	UPI0023931573	IPR011118	74	526
408	UPI0023931573	IPR029058	88	445
409	UPI0023931573	IPR011118	16	526
410	UPI0022BEEAFB	IPR029058	20	262
411	UPI00225458E7	IPR029058	4	486
412	UPI002376C37A	IPR029058	41	295
413	UPI0022C894E4	IPR029058	46	330
414	UPI00227F9D5E	IPR029058	20	291
415	UPI00239DF841	IPR029058	1	334
416	UPI002375AD49	IPR029058	39	287
417	UPI002339496F	IPR029058	11	367
418	UPI002388A327	IPR029058	57	174
419	UPI0022C5C5FD	IPR029058	33	331
420	UPI0023B84013	IPR010126	127	254
421	UPI0023B84013	IPR029058	107	355
422	UPI0023B84013	IPR043595	113	355
423	UPI00232056DA	IPR029058	10	302
424	UPI002259A5FE	IPR029058	44	273
425	UPI0022548223	IPR029058	3	232
426	UPI0022611AB3	IPR029058	37	320
427	UPI00233A9125	IPR029058	19	270
428	UPI0023857102	IPR029058	34	315
429	UPI0022B060D7	IPR029058	36	405
430	UPI0023AAE8D2	IPR029058	70	324
431	UPI002261D759	IPR029058	1017	1170
432	UPI00228FDBC8	IPR029058	76	143
433	UPI0022C50232	IPR029058	4	297
434	UPI00236E38D4	IPR029058	28	243
435	UPI0023748AA4	IPR029058	422	676
436	UPI0022471433	IPR029058	33	265
437	UPI00223C0956	IPR029058	1081	1356
438	UPI0022C43C13	IPR029058	37	219
439	UPI002361272D	IPR029058	12	348
440	UPI00232AF278	IPR029058	5	142
441	UPI0023B999AB	IPR029058	15	495
442	UPI002395770E	IPR029058	66	285
443	UPI0022E4D5DC	IPR029058	26	264
444	UPI00236FABBE	IPR029058	55	159
445	UPI0022E70958	IPR029058	2	182
446	UPI0023002875	IPR029058	12	320
447	UPI00239082F5	IPR029058	3	251
448	UPI0023A1FB74	IPR029058	4	230
449	UPI002236CEDA	IPR029058	18	234
450	UPI0023143F05	IPR029058	56	262
451	UPI0022AB29EE	IPR029058	14	170
452	UPI0022891F7D	IPR029058	136	412
453	UPI0022CCBF39	IPR029058	155	387
454	UPI00236DF9F1	IPR029058	24	287
455	UPI00234F3A10	IPR029058	2	251
456	UPI00233D5402	IPR029058	18	199
457	UPI0023D97244	IPR029058	3	285
458	UPI0022BBEE87	IPR029058	65	283
459	UPI00239A57CF	IPR029058	87	420
460	UPI0022E2932A	IPR029058	563	805
461	UPI0022A8B4EC	IPR029058	104	340
462	UPI002382879F	IPR029058	5	93
463	UPI0022199F61	IPR029058	337	570
464	UPI00235BA681	IPR029058	46	315
465	UPI00237CBAEE	IPR029058	2	172
466	UPI002294BEA7	IPR029058	279	404
467	UPI002237260B	IPR029058	1111	1394
468	UPI002321054D	IPR029058	32	264
469	UPI0022184986	IPR029058	513	677
470	UPI0022C9E9CB	IPR029058	46	184
471	UPI00228184C9	IPR029058	57	278
472	UPI00239DFE42	IPR029058	62	344
473	UPI0022E7BB65	IPR029058	107	227
474	UPI00221F5157	IPR029058	22	295
475	UPI00224DF4B2	IPR029058	397	652
476	UPI002339FE6C	IPR029058	6	290
477	UPI0023A232A2	IPR029058	30	243
478	UPI002220C3C6	IPR029058	18	165
479	UPI002220C3C6	IPR002921	24	149
480	UPI0022A2FF73	IPR029058	441	694
481	UPI002396D5D3	IPR029058	31	391
482	UPI0023A4827E	IPR029058	28	274
483	UPI00230EDB22	IPR029058	11	305
484	UPI0022DAA7B8	IPR029058	42	268
485	UPI002389E3FD	IPR029058	9	280
486	UPI0022A67EAC	IPR029058	2	217
487	UPI0023D19E40	IPR029058	228	480
488	UPI00221D7A3D	IPR029058	86	255
489	UPI00224FA719	IPR029058	394	650
490	UPI002316B840	IPR029058	75	293
491	UPI002369A9F4	IPR029058	20	287
492	UPI0022EAAFC6	IPR029058	6	292
493	UPI00224D85D5	IPR029058	2	216
494	UPI00230FD386	IPR029058	2	299
495	UPI00237F72BE	IPR029058	14	270
496	UPI00225431B3	IPR029058	15	300
497	UPI00230DFDAF	IPR029058	34	326
498	UPI002247BB2F	IPR029058	4	275
499	UPI0023792057	IPR029058	71	293
500	UPI0022A54B7C	IPR029058	3	449
501	UPI00233A756E	IPR029058	318	585
502	UPI0022A0A716	IPR029058	5	273
503	UPI00231DEE29	IPR029058	5	102
504	UPI0022F4BDC4	IPR029058	72	356
505	UPI00236E41F1	IPR029058	7	334
506	UPI00239D220E	IPR043595	50	297
507	UPI00239D220E	IPR029058	64	216
508	UPI0022D96969	IPR029058	36	139
509	UPI00223B5B44	IPR029058	97	399
510	UPI0022B889B9	IPR029058	2	274
511	UPI002275D697	IPR029058	16	249
512	UPI0023341344	IPR029058	44	230
513	UPI0023341344	IPR002921	109	231
514	UPI002224CE18	IPR029058	17	212
515	UPI0022525B8D	IPR029058	38	269
516	UPI00225189FF	IPR029058	147	503
517	UPI00223A3B1F	IPR029058	52	212
518	UPI00226FF082	IPR029058	5	256
519	UPI002226651B	IPR029058	180	419
520	UPI0025774375	IPR029058	5	332
521	UPI00231866A9	IPR029058	70	503
522	UPI002571D02D	IPR029058	3	191
523	UPI00232C644E	IPR029058	16	307
524	UPI0022A988AC	IPR029058	2	291
525	UPI0023A48CD6	IPR029058	19	536
526	UPI0022B3BC87	IPR029058	4	185
527	UPI0023316247	IPR029058	4	363
528	UPI0022C6B5D8	IPR029058	1	276
529	UPI00225632C8	IPR029058	10	285
530	UPI00223AC5C9	IPR029058	7	285
531	UPI0022CD3604	IPR029058	375	594
532	UPI00234BD02B	IPR029058	32	338
533	UPI00225CF5E0	IPR002921	117	280
534	UPI00225CF5E0	IPR029058	80	281
535	UPI00234069AB	IPR029058	154	262
536	UPI00224424F1	IPR010126	56	266
537	UPI00224424F1	IPR029058	38	140
538	UPI00224424F1	IPR010126	55	260
539	UPI00224424F1	IPR029058	142	343
540	UPI0023B37088	IPR029058	60	256
541	UPI00226E00FE	IPR029058	206	489
542	UPI002318E790	IPR029058	35	507
543	UPI0022DA76FA	IPR029058	14	100
544	UPI00227A746C	IPR029058	44	334
545	UPI0022BA3C68	IPR029058	78	254
546	UPI00230AE7F8	IPR029058	51	438
547	UPI0022DB8B34	IPR002921	57	192
548	UPI0022DB8B34	IPR029058	3	239
549	UPI0022497FBA	IPR029058	26	500
550	UPI00224F584A	IPR029058	98	233
551	UPI0022D8CEA6	IPR029058	32	307
552	UPI00223C5989	IPR029058	14	263
553	UPI002358F05D	IPR029058	19	268
554	UPI00231F9414	IPR029058	244	505
555	UPI0023A74D95	IPR029058	8	284
556	UPI00235B581C	IPR029058	15	241
557	UPI00234C1FE0	IPR029058	13	249
558	UPI0022C4E763	IPR029058	200	460
559	UPI0023121CE4	IPR029058	5	338
560	UPI00237462B8	IPR029058	16	268
561	UPI0023162AA8	IPR029058	135	349
562	UPI00231DC56E	IPR029058	10	340
563	UPI0022835E4E	IPR029058	7	265
564	UPI0023AAE874	IPR029058	6	297
565	UPI00222F42D8	IPR029058	76	228
566	UPI00222F42D8	IPR002921	82	211
567	UPI0023C498D9	IPR029058	7	116
568	UPI00224D55E4	IPR029058	427	682
569	UPI00239FB21D	IPR029058	473	588
570	UPI00239A4A44	IPR029058	8	260
571	UPI00234F2E05	IPR029058	33	265
572	UPI00229DC8F8	IPR029058	13	242
573	UPI00231F543B	IPR029058	74	342
574	UPI002259116C	IPR029058	19	246
575	UPI0022ED8716	IPR029058	2	356
576	UPI0023346750	IPR029058	9	155
577	UPI002376F25A	IPR029058	15	294
578	UPI00221FDF3B	IPR029058	35	288
579	UPI0022E03B27	IPR029058	31	296
580	UPI0023C17679	IPR029058	7	121
581	UPI002331258B	IPR029058	4	252
582	UPI0023B3F9EA	IPR029058	2	282
583	UPI00221565A9	IPR029058	448	705
584	UPI00236FAFC1	IPR029058	19	355
585	UPI00236AB1A6	IPR029058	5	290
586	UPI0022BD2522	IPR029058	75	419
587	UPI0023BDECA7	IPR029058	485	731
588	UPI0022FAC25E	IPR029058	154	433
589	UPI0022AFCEBF	IPR029058	10	213
590	UPI00236BA09E	IPR029058	43	248
591	UPI0023D7FAE3	IPR029058	32	309
592	UPI00232FE3BF	IPR029058	2	209
593	UPI00229AA425	IPR029058	28	293
594	UPI00225AF58D	IPR029058	102	478
595	UPI00229C21CE	IPR029058	376	612
596	UPI00228E28DC	IPR029058	133	400
597	UPI0022DA666F	IPR029058	303	558
598	UPI0022C36F8F	IPR029058	13	305
599	UPI0022959096	IPR029058	2	266
600	UPI00224C5913	IPR029058	88	447
601	UPI0023611319	IPR029058	34	250
602	UPI00224D70E3	IPR029058	5	377
603	UPI0023939C44	IPR029058	25	259
604	UPI002318225C	IPR029058	19	391
605	UPI002305F080	IPR029058	13	504
606	UPI00221E2374	IPR029058	3	276
607	UPI002259D6CF	IPR029058	16	296
608	UPI00225C625B	IPR029058	89	441
609	UPI0022C2DA77	IPR029058	4	258
610	UPI0023B68EB2	IPR029058	1	275
611	UPI00257310C6	IPR029058	147	413
612	UPI002366FCF1	IPR029058	15	328
613	UPI0022588169	IPR029058	41	320
614	UPI002332375F	IPR029058	10	111
615	UPI002312739C	IPR029058	121	370
616	UPI0023A9F5B5	IPR029058	30	245
617	UPI0023B871B9	IPR029058	2	286
618	UPI002222169D	IPR029058	545	803
619	UPI002282986A	IPR029058	8	280
620	UPI002577D54F	IPR029058	16	311
621	UPI0025788B05	IPR029058	39	291
622	UPI0022445E17	IPR029058	33	301
623	UPI00225C5900	IPR029058	46	249
624	UPI0022D0B5BD	IPR029058	16	308
625	UPI0022A39601	IPR029058	40	291
626	UPI0022894926	IPR029058	1	228
627	UPI00232840EC	IPR029058	435	673
628	UPI002322F6D1	IPR029058	23	218
629	UPI002253499C	IPR029058	44	301
630	UPI0022AC24DE	IPR029058	8	285
631	UPI00223CCDDA	IPR029058	127	384
632	UPI00231563D8	IPR029058	6	305
633	UPI00225B070E	IPR029058	164	505
634	UPI00230A6114	IPR029058	24	268
635	UPI0023BBDDBF	IPR029058	112	426
636	UPI00235533B4	IPR029058	22	250
637	UPI00238E5B8D	IPR029058	31	496
638	UPI00227460B2	IPR029058	8	98
639	UPI0022D607AA	IPR029058	1	157
640	UPI0022D607AA	IPR002921	2	105
641	UPI0022DC5730	IPR002921	705	840
642	UPI0022DC5730	IPR029058	676	840
