	Protein	Domain	Start	Stop
57	UPI00232A1D7B	IPR029058	12	332
58	UPI0022BED671	IPR029058	6	212
59	UPI0024B82A40	IPR029058	1402	1665
60	UPI0024BAC829	IPR029058	40	379
61	UPI002574DF6D	IPR029058	7	188
62	UPI002495E226	IPR029058	573	824
63	UPI0024AB24D3	IPR029058	1	261
64	UPI0024DE302E	IPR029058	1049	1313
65	UPI00248BDFE2	IPR029058	28	288
66	UPI0024DB49FC	IPR029058	43	474
67	UPI002486D0AD	IPR029058	9	250
68	UPI002545219A	IPR029058	108	303
69	UPI0022DAE5E9	IPR029058	37	286
70	UPI00255DC8A8	IPR029058	25	389
71	UPI00256A7441	IPR029058	26	196
72	UPI0024E25D65	IPR029058	17	121
73	UPI00246D1A0C	IPR029058	14	215
74	UPI00233214D0	IPR029058	3	255
75	UPI0024B72914	IPR029058	1	276
76	UPI0022CFF096	IPR029058	45	508
77	UPI002574F903	IPR029058	41	261
78	UPI0024E10301	IPR029058	8	260
79	UPI002570DE2D	IPR029058	16	231
80	UPI0022E965E8	IPR029058	49	319
81	UPI0023312736	IPR029058	417	671
82	UPI00253F8F0C	IPR029058	517	662
83	UPI00233B9128	IPR029058	32	304
84	UPI0024D5F2BB	IPR029058	12	254
85	UPI002573836D	IPR029058	12	285
86	UPI0024CFEFD3	IPR029058	56	261
87	UPI0022BD7FD1	IPR029058	56	321
88	UPI0022D3B610	IPR002921	239	377
89	UPI0022D3B610	IPR029058	178	433
90	UPI0024D695CC	IPR029058	107	403
91	UPI0024B8DFD6	IPR029058	9	211
92	UPI0024B483C2	IPR029058	190	428
93	UPI0024BC1F74	IPR029058	413	657
94	UPI002554E800	IPR029058	52	315
95	UPI0022EDB24A	IPR029058	113	281
96	UPI002340B10F	IPR029058	7	238
97	UPI0024D9A988	IPR029058	145	251
98	UPI0024B11239	IPR029058	4	302
99	UPI0024E1CDAD	IPR029058	48	326
100	UPI00253F7F80	IPR029058	46	379
101	UPI00254131B2	IPR029058	1868	2137
102	UPI00248D35AA	IPR029058	18	224
103	UPI00256944EF	IPR029058	4	328
104	UPI00233A8643	IPR029058	45	246
105	UPI00248D7C5C	IPR029058	4	299
106	UPI00233B97C4	IPR029058	28	250
107	UPI002316B51A	IPR029058	39	257
108	UPI0024B9EBB5	IPR029058	193	396
109	UPI002304CEC3	IPR029058	3	224
110	UPI0024B6F2B5	IPR029058	24	285
111	UPI0022CA9B42	IPR029058	2	199
112	UPI0022D42F95	IPR029058	49	267
113	UPI0022FD1AC3	IPR029058	33	107
114	UPI00231FF4A1	IPR029058	327	590
115	UPI0022EF5935	IPR029058	29	339
116	UPI0024BF18C8	IPR029058	5	189
117	UPI0024A43AB8	IPR029058	19	281
118	UPI0024934963	IPR029058	23	298
119	UPI002563623C	IPR002921	132	300
120	UPI002563623C	IPR029058	79	311
121	UPI00254DE0CE	IPR029058	400	653
122	UPI00247BD276	IPR029058	6	255
123	UPI0024B74D67	IPR029058	21	240
124	UPI00230EFF30	IPR029058	3	392
125	UPI0024D1B6C6	IPR029058	31	187
126	UPI0024D1B6C6	IPR002921	38	186
127	UPI002471572F	IPR029058	57	292
128	UPI0024B0B7B0	IPR029058	396	530
129	UPI0024C3DE95	IPR029058	26	296
130	UPI00231A7916	IPR029058	83	242
131	UPI00248C996C	IPR029058	3	261
132	UPI00231D2E97	IPR029058	57	303
133	UPI00254A7D39	IPR029058	32	273
134	UPI002546F37D	IPR029058	58	513
135	UPI0024BC82E4	IPR029058	311	565
136	UPI0022FC5C44	IPR029058	344	423
137	UPI0024B4456C	IPR029058	721	933
138	UPI00234643BA	IPR002921	243	376
139	UPI00234643BA	IPR029058	213	376
140	UPI002335004C	IPR029058	20	314
141	UPI002325119F	IPR029058	56	199
142	UPI0023086DB7	IPR029058	37	320
143	UPI002328F2F3	IPR029058	16	161
144	UPI00257251F2	IPR029058	32	295
145	UPI00232B687A	IPR029058	15	293
146	UPI0022BF44F1	IPR029058	95	296
147	UPI0022EA979E	IPR029058	28	308
148	UPI0024B4B716	IPR029058	82	338
149	UPI0025515D7C	IPR029058	3	223
150	UPI0024B4D6D8	IPR029058	1053	1303
151	UPI002560F1BE	IPR029058	93	316
152	UPI002560F1BE	IPR002921	130	265
153	UPI0024A9B36C	IPR029058	38	249
154	UPI0024BE66CA	IPR029058	267	436
155	UPI00249FB97E	IPR029058	30	249
156	UPI0024A9A878	IPR002921	135	166
157	UPI0024A9A878	IPR029058	5	208
158	UPI0024B1120D	IPR029058	44	276
159	UPI0024B832A4	IPR029058	4	264
160	UPI00253F9825	IPR029058	134	545
161	UPI00247EDCE1	IPR029058	10	271
162	UPI0024B714F0	IPR029058	88	395
163	UPI0025555745	IPR029058	65	293
164	UPI0023429201	IPR029058	2174	2455
165	UPI002547F8AB	IPR029058	3	394
166	UPI0024DF76FF	IPR029058	61	242
167	UPI00248A9013	IPR029058	3	278
168	UPI00232FCA46	IPR029058	338	592
169	UPI0025409412	IPR029058	2	216
170	UPI00233AF4C1	IPR029058	15	274
171	UPI002344B9FD	IPR029058	18	328
172	UPI0024DE0500	IPR029058	8	89
173	UPI0022BD674D	IPR029058	59	294
174	UPI00253BFCA4	IPR029058	24	260
175	UPI0024D5CB3D	IPR029058	534	771
176	UPI0024C268A7	IPR029058	5	85
177	UPI0022F4DCE7	IPR029058	8	149
178	UPI0024869C74	IPR029058	60	472
179	UPI00232B4C1F	IPR029058	13	340
180	UPI002469BF90	IPR029058	9	288
181	UPI00249E1A6C	IPR029058	3	314
182	UPI0023506DBA	IPR029058	3	276
183	UPI00249E94DC	IPR029058	1	275
184	UPI0024BB892C	IPR029058	2	288
185	UPI0025576620	IPR029058	2	256
186	UPI0024E227F1	IPR029058	5	166
187	UPI0024D2605E	IPR029058	75	475
188	UPI002561E566	IPR029058	612	868
189	UPI0025761B53	IPR029058	54	288
190	UPI0024733774	IPR029058	14	257
191	UPI0022D0D233	IPR029058	3	220
192	UPI002314B752	IPR029058	51	231
193	UPI0024CE4B8E	IPR029058	73	251
194	UPI00231977EB	IPR029058	85	146
195	UPI0025489B7F	IPR029058	3202	3435
196	UPI0022E83D46	IPR029058	6	270
197	UPI0022DE1118	IPR029058	7	375
198	UPI0025552748	IPR029058	1	267
199	UPI00256A69DD	IPR029058	40	469
200	UPI0023038282	IPR029058	3	268
201	UPI0023456E32	IPR029058	252	423
202	UPI0023456E32	IPR002921	286	422
203	UPI0024D06E81	IPR029058	3	97
204	UPI0024CE5D1E	IPR029058	39	393
205	UPI00254EC557	IPR029058	128	285
206	UPI0024D36083	IPR029058	111	344
207	UPI0025448144	IPR029058	7	258
208	UPI0024DC7B82	IPR029058	467	722
209	UPI0024B2332A	IPR029058	60	379
210	UPI0024AE18BE	IPR029058	33	483
211	UPI0024A6D266	IPR029058	36	356
212	UPI00255D7F5F	IPR029058	14	159
213	UPI00248862DA	IPR029058	26	229
214	UPI00232D92CD	IPR029058	5	203
215	UPI00256A54FB	IPR029058	624	919
216	UPI0024C095D0	IPR029058	556	1075
217	UPI0024C095D0	IPR029058	1609	2126
218	UPI0024C095D0	IPR029058	1081	1590
219	UPI0024C095D0	IPR029058	30	545
220	UPI00232F2389	IPR029058	61	292
221	UPI00230A7764	IPR029058	47	314
222	UPI0024A8504D	IPR029058	163	422
223	UPI002558D7F6	IPR029058	18	255
224	UPI0024E0679D	IPR029058	140	421
225	UPI00256A3DAD	IPR029058	5	279
226	UPI0024C0F418	IPR029058	33	291
227	UPI0025693BD3	IPR029058	490	735
228	UPI002344AF48	IPR029058	61	351
229	UPI0024C23099	IPR011118	36	499
230	UPI0024C23099	IPR011118	32	500
231	UPI0024C23099	IPR029058	91	452
232	UPI002553DC5F	IPR029058	23	245
233	UPI00249E2615	IPR029058	2	227
234	UPI002316F7C5	IPR029058	452	698
235	UPI0025707F42	IPR029058	3	244
236	UPI0022CBCAAA	IPR029058	35	305
237	UPI0024A380DB	IPR029058	32	198
238	UPI0024A380DB	IPR002921	74	197
239	UPI0024734D87	IPR029058	139	361
240	UPI0024734D87	IPR010126	52	262
241	UPI0024734D87	IPR010126	54	254
242	UPI0024734D87	IPR029058	31	136
243	UPI0022EBADE0	IPR029058	13	245
244	UPI0024B89168	IPR029058	6	312
245	UPI0022E34870	IPR029058	55	195
246	UPI002564A992	IPR029058	159	322
247	UPI0025403E79	IPR029058	651	746
248	UPI0024A5C8A8	IPR029058	50	160
249	UPI00256CEB8B	IPR029058	5	269
250	UPI0022E042E1	IPR029058	97	223
251	UPI0024765F74	IPR029058	62	225
252	UPI002477B41B	IPR029058	15	310
253	UPI00246F9D7B	IPR029058	20	243
254	UPI0022D2230C	IPR029058	178	421
255	UPI00253EA5C5	IPR029058	3	78
256	UPI0024C581A2	IPR029058	38	475
257	UPI0024B6527B	IPR029058	58	357
258	UPI002314D662	IPR029058	89	232
259	UPI0024C71A20	IPR002921	108	206
260	UPI0024C71A20	IPR029058	41	206
261	UPI0024AFA777	IPR029058	11	316
262	UPI002334C3DE	IPR029058	110	351
263	UPI0024B101E7	IPR029058	2	273
264	UPI0022EC58FE	IPR029058	555	811
265	UPI0024CEE32B	IPR029058	534	866
266	UPI00255E3E25	IPR029058	108	372
267	UPI0024A65CC6	IPR029058	61	480
268	UPI002545A270	IPR029058	31	340
269	UPI0022F22891	IPR029058	2	177
270	UPI00254875E5	IPR029058	79	444
271	UPI0024C512F6	IPR029058	49	276
272	UPI002547ED99	IPR029058	10	282
273	UPI0024B160AF	IPR029058	27	307
274	UPI0024B07712	IPR029058	119	520
275	UPI00256AC0FE	IPR029058	802	928
276	UPI00255744D1	IPR029058	85	383
277	UPI0022D72F88	IPR029058	10	57
278	UPI00254BF500	IPR029058	56	489
279	UPI0024B2DAD1	IPR029058	75	517
280	UPI0022EF0E4A	IPR029058	1	355
281	UPI00254CED0E	IPR029058	25	305
282	UPI0022EE0FC6	IPR029058	82	353
283	UPI002544194D	IPR029058	84	328
284	UPI00230095EE	IPR029058	79	314
285	UPI0024B6BB6C	IPR029058	45	122
286	UPI0025457A32	IPR029058	4	285
287	UPI002565DF08	IPR029058	24	452
288	UPI00230BDE96	IPR029058	6	173
289	UPI002546F5E8	IPR029058	137	548
290	UPI00247A5C4A	IPR029058	1	236
291	UPI0024A309C8	IPR029058	7	256
292	UPI0022BA5233	IPR029058	12	333
293	UPI002314E40E	IPR029058	38	296
294	UPI0024B293A0	IPR029058	289	533
295	UPI00248EA8B6	IPR029058	9	247
296	UPI0024DD98B4	IPR002921	130	288
297	UPI0024DD98B4	IPR029058	105	319
298	UPI0022D1FEA1	IPR029058	27	238
299	UPI0022BD1C88	IPR029058	37	308
300	UPI0022DEBD9E	IPR029058	51	287
301	UPI00233C6A35	IPR029058	12	120
302	UPI0024A838EC	IPR029058	12	288
303	UPI0024B6DE7F	IPR029058	25	247
304	UPI0024BB7762	IPR029058	5	474
305	UPI0022E57F06	IPR029058	7	277
306	UPI002480D138	IPR029058	25	285
307	UPI00254DB70D	IPR029058	44	329
308	UPI00248CF416	IPR029058	4	280
309	UPI0024D4E4C6	IPR029058	871	1068
310	UPI00256D3FAF	IPR029058	2	386
311	UPI0022DAC574	IPR029058	4	66
312	UPI002574F274	IPR029058	376	642
313	UPI0024B09A7A	IPR029058	344	586
314	UPI002317A201	IPR029058	396	652
315	UPI0023324D11	IPR029058	1	281
316	UPI00249D4B90	IPR029058	21	198
317	UPI002577A7B3	IPR011118	92	599
318	UPI002577A7B3	IPR029058	176	533
319	UPI002577A7B3	IPR011118	115	598
320	UPI002302C61F	IPR029058	31	409
321	UPI0024D8BAA0	IPR002921	187	338
322	UPI0024D8BAA0	IPR029058	161	384
323	UPI002547E190	IPR029058	45	311
324	UPI002302B9EA	IPR029058	6	300
325	UPI0022D487E6	IPR029058	370	471
326	UPI0024D10891	IPR029058	25	321
327	UPI0022DAC64D	IPR029058	12	287
328	UPI00254AC37E	IPR029058	7	253
329	UPI0024AA4DFA	IPR029058	143	484
330	UPI0024E10D44	IPR029058	22	225
331	UPI0024B7703C	IPR029058	3	256
332	UPI0024A5153D	IPR029058	29	307
333	UPI0024C13310	IPR029058	2	229
334	UPI0024CB97E4	IPR029058	8	251
335	UPI0023310E15	IPR029058	205	517
336	UPI0025452AE3	IPR029058	23	321
337	UPI00256F387D	IPR029058	3	168
338	UPI0024A650EB	IPR029058	2	271
339	UPI0024C6D654	IPR029058	94	322
340	UPI0024DB16EF	IPR029058	352	589
341	UPI00231DC7FA	IPR029058	13	249
342	UPI0024A4EB14	IPR029058	180	364
343	UPI0024844E37	IPR029058	11	253
344	UPI0022F3C34B	IPR029058	3	208
345	UPI00230D1AF8	IPR029058	15	292
346	UPI00248CA415	IPR029058	1	234
347	UPI0025708969	IPR029058	410	657
348	UPI002553D27E	IPR029058	40	380
349	UPI0023193187	IPR029058	170	501
350	UPI002492F0FB	IPR029058	41	252
351	UPI0023014D52	IPR029058	2	296
352	UPI0024C29793	IPR029058	9	207
353	UPI002564B2FC	IPR029058	441	690
354	UPI0023032321	IPR029058	3	268
355	UPI0022C1A0D9	IPR029058	18	259
356	UPI0024D04C51	IPR029058	8	290
357	UPI0025761A8F	IPR029058	8	271
358	UPI00247DD911	IPR029058	102	348
359	UPI0024D9D051	IPR029058	37	317
360	UPI00247459BE	IPR029058	127	396
361	UPI002492C7F9	IPR029058	6	287
362	UPI00230D728F	IPR029058	18	332
363	UPI0022CB21A2	IPR029058	49	240
364	UPI0022D82009	IPR029058	82	511
365	UPI0024B7EE81	IPR029058	842	1093
366	UPI0022C9B119	IPR029058	6	238
367	UPI0024DA665C	IPR029058	2	318
368	UPI0024C0D4DB	IPR029058	6	255
369	UPI00256EC509	IPR029058	9	232
370	UPI0024C7FE2E	IPR029058	34	297
371	UPI002559A846	IPR029058	7	280
372	UPI0023377F9D	IPR029058	95	200
373	UPI002300AE52	IPR029058	464	714
374	UPI0024D9AC41	IPR029058	591	1014
375	UPI0022BDD107	IPR029058	29	312
376	UPI0022BDD107	IPR002921	121	253
377	UPI0022EEB248	IPR029058	2	256
378	UPI00230D82AC	IPR029058	42	469
379	UPI002327969B	IPR029058	21	241
380	UPI0022C4FC64	IPR029058	46	318
381	UPI0024A187C3	IPR029058	41	271
382	UPI0024A187C3	IPR043595	11	298
383	UPI00234FF18A	IPR029058	49	243
384	UPI00249A61DD	IPR029058	116	266
385	UPI0024D81017	IPR029058	124	252
386	UPI002555625B	IPR029058	455	699
387	UPI00247141E1	IPR029058	453	706
388	UPI0024C173C4	IPR029058	29	278
389	UPI0024DD7E57	IPR029058	134	399
390	UPI00247FD09B	IPR029058	184	436
391	UPI0024C6275F	IPR029058	22	273
392	UPI0024B1154E	IPR029058	493	720
393	UPI00234E9C1F	IPR029058	174	471
394	UPI00253F75A5	IPR029058	107	410
395	UPI002551EBB9	IPR029058	10	230
396	UPI0022CB069F	IPR029058	21	219
397	UPI002319298B	IPR029058	2	370
398	UPI002328056C	IPR029058	13	222
399	UPI0022E2AA32	IPR029058	24	251
400	UPI00255AF773	IPR029058	15	336
401	UPI0024E13EA3	IPR029058	22	508
402	UPI0022C153A8	IPR029058	39	330
403	UPI0022BD9E43	IPR029058	371	622
404	UPI002549501D	IPR029058	3	92
405	UPI0023231B8A	IPR029058	27	487
406	UPI00232E12F6	IPR029058	51	318
407	UPI0024AF1F2B	IPR029058	16	232
408	UPI0024A27A1A	IPR029058	14	287
409	UPI0024BC5238	IPR029058	23	285
410	UPI0022E29E2C	IPR029058	7	253
411	UPI0023442CE7	IPR029058	109	254
412	UPI002571209E	IPR029058	34	277
413	UPI002480E50B	IPR029058	23	111
414	UPI0024B98605	IPR029058	4	257
415	UPI0023442DFD	IPR029058	69	339
416	UPI0022F86CAE	IPR029058	58	124
417	UPI002570417C	IPR029058	7	266
418	UPI00253DEF9A	IPR029058	8	283
419	UPI00255E11F0	IPR029058	86	445
420	UPI002319F5E5	IPR029058	5	244
421	UPI0024BF0D6D	IPR029058	424	664
422	UPI0024AFEED3	IPR029058	36	315
423	UPI00233ECA97	IPR029058	121	365
424	UPI0025506EFA	IPR029058	21	289
425	UPI0022D33CAB	IPR029058	82	159
426	UPI00230DC666	IPR029058	3	286
427	UPI00255CB7DF	IPR029058	19	353
428	UPI00254786BC	IPR029058	43	240
429	UPI00254422A1	IPR029058	1	229
430	UPI0022DF0D79	IPR029058	59	287
431	UPI002558B3A2	IPR029058	40	262
432	UPI00234B71BD	IPR029058	7	241
433	UPI0024D75DA5	IPR029058	4	266
434	UPI002349ACD5	IPR029058	3	273
435	UPI0024CCDC6E	IPR029058	18	200
436	UPI0024CCDC6E	IPR002921	112	181
437	UPI0022BDA2C0	IPR010126	8	124
438	UPI0022BDA2C0	IPR029058	2	231
439	UPI0022BDA2C0	IPR043595	2	228
440	UPI0024CF4B72	IPR029058	23	262
441	UPI0024B56C58	IPR029058	6589	6847
442	UPI0023039A2B	IPR029058	64	304
443	UPI002550012B	IPR029058	55	327
444	UPI0023448EDF	IPR029058	11	285
445	UPI00232429E1	IPR029058	5	286
446	UPI00253E7608	IPR029058	243	499
447	UPI0024BF9692	IPR029058	52	354
448	UPI0024BC0BC0	IPR029058	4	229
449	UPI0024A42D15	IPR029058	100	423
450	UPI00233F18B1	IPR029058	19	320
451	UPI00234BFD87	IPR029058	6	238
452	UPI00254ED6FD	IPR029058	2	200
453	UPI002300D896	IPR029058	13	264
454	UPI0024CCDC70	IPR029058	33	208
455	UPI0024BE7181	IPR029058	41	292
456	UPI0024E24274	IPR029058	108	355
457	UPI0022D36C01	IPR029058	129	242
458	UPI00230481FB	IPR029058	58	261
459	UPI00232A4137	IPR029058	170	435
460	UPI0023483BF3	IPR029058	10	120
461	UPI0023483BF3	IPR002921	11	119
462	UPI0022EDC93F	IPR029058	2	92
463	UPI00255D1067	IPR029058	44	597
464	UPI0022DA3A65	IPR029058	14	145
465	UPI0023048245	IPR029058	53	331
466	UPI00234F73F3	IPR029058	62	364
467	UPI0024D77AAE	IPR002921	105	259
468	UPI0024D77AAE	IPR029058	37	341
469	UPI00231AECBF	IPR029058	2	196
470	UPI0024DE41CC	IPR029058	79	383
471	UPI0022BEAC47	IPR029058	18	307
472	UPI0024C4FA8C	IPR029058	23	575
473	UPI00232D74F8	IPR029058	88	191
474	UPI0022F966A4	IPR029058	402	511
475	UPI00247E517C	IPR029058	366	608
476	UPI002476990A	IPR029058	1	275
477	UPI00247703C3	IPR029058	424	722
478	UPI0024A5645A	IPR029058	366	626
479	UPI00254459DC	IPR029058	12	170
480	UPI00234AEFB1	IPR029058	1023	1350
481	UPI00256BBE00	IPR029058	113	290
482	UPI0025699D0B	IPR002921	109	235
483	UPI0025699D0B	IPR029058	46	250
484	UPI0022DCBD02	IPR002921	365	401
485	UPI0022DCBD02	IPR029058	229	489
486	UPI00249442E2	IPR029058	65	297
487	UPI0024CB5424	IPR029058	504	848
488	UPI002348148A	IPR029058	48	216
489	UPI002350D367	IPR029058	4	257
490	UPI0022CD2CFF	IPR029058	7	168
491	UPI0022C4B334	IPR029058	37	289
492	UPI00253DD1AC	IPR029058	32	385
493	UPI002573530F	IPR029058	12	297
494	UPI0024CE43E6	IPR029058	4	218
495	UPI0022EF1468	IPR029058	108	328
496	UPI002574CD95	IPR029058	10	237
497	UPI002565D9BF	IPR029058	10	373
498	UPI0024DF1607	IPR029058	61	358
499	UPI0024B2E5B1	IPR029058	7	199
500	UPI0022E919BB	IPR029058	26	261
501	UPI002314B22F	IPR029058	15	311
502	UPI00247C64A4	IPR029058	306	605
503	UPI00231261E4	IPR029058	32	555
504	UPI00255447BE	IPR029058	7	276
505	UPI002314C59A	IPR029058	119	373
506	UPI00255F1C1C	IPR029058	9	293
507	UPI00256629D2	IPR029058	9	265
508	UPI00230F726E	IPR029058	45	596
509	UPI0022FD4150	IPR029058	10	296
510	UPI0024AAE2F3	IPR029058	154	340
511	UPI0024BDFFE0	IPR029058	6	328
512	UPI002315431C	IPR029058	3	378
513	UPI0024C39586	IPR029058	2	319
514	UPI00230022D0	IPR029058	28	510
515	UPI0024B80005	IPR029058	6	272
516	UPI0024C2F3B5	IPR029058	3	278
517	UPI002544079E	IPR029058	1094	1338
518	UPI00255ED052	IPR029058	34	301
519	UPI0024A44920	IPR029058	67	468
520	UPI0024E12FFC	IPR029058	41	328
521	UPI00232E250E	IPR029058	6	498
522	UPI002578FFF6	IPR029058	3	155
523	UPI0024984F6A	IPR029058	24	320
524	UPI00234F14E5	IPR029058	7	185
525	UPI00234F14E5	IPR002921	108	170
526	UPI0024B7F0B4	IPR029058	4	232
527	UPI0024B95F4A	IPR029058	49	265
528	UPI002557E835	IPR029058	88	391
529	UPI00253C58C5	IPR029058	1	144
530	UPI002326CE96	IPR029058	438	697
531	UPI002301DDDD	IPR029058	3	127
532	UPI0022F21596	IPR029058	44	147
533	UPI0024CBC80D	IPR029058	109	376
534	UPI0022D6B59F	IPR029058	61	361
535	UPI002577DD61	IPR029058	5	206
536	UPI0024AFD609	IPR029058	7	495
537	UPI0023401102	IPR029058	5	69
538	UPI00253E5B15	IPR029058	204	377
539	UPI00253E5B15	IPR002921	252	376
540	UPI002553BD9E	IPR029058	24	524
541	UPI0022EF9F26	IPR029058	32	539
542	UPI0024D2D08F	IPR029058	1	352
543	UPI002565CA2F	IPR029058	2	258
544	UPI0024BA598D	IPR029058	55	367
545	UPI002321A27A	IPR029058	35	299
546	UPI00255140A1	IPR029058	29	283
547	UPI0022C91AE1	IPR029058	85	258
548	UPI002577E14A	IPR029058	19	271
549	UPI0024CA9B12	IPR029058	3	256
550	UPI0022E0B9F5	IPR029058	4	452
551	UPI00256A9ECF	IPR029058	22	251
552	UPI0024ACCC39	IPR029058	377	630
553	UPI00248A1398	IPR029058	449	705
554	UPI0024A5D5C1	IPR002921	103	265
555	UPI0024A5D5C1	IPR029058	35	284
556	UPI00254AB972	IPR029058	55	362
557	UPI0025766F61	IPR029058	2	272
558	UPI0024B2D6C9	IPR029058	4	146
559	UPI0024C53DD2	IPR029058	17	242
560	UPI0025475475	IPR029058	36	545
561	UPI002338511F	IPR029058	36	353
562	UPI0024A7F94E	IPR029058	5	159
563	UPI00254D28B0	IPR029058	14	227
564	UPI0024ADE5AF	IPR029058	21	256
565	UPI0024C4CEC8	IPR029058	21	354
566	UPI0024BC5427	IPR029058	46	309
567	UPI0024B3ECE7	IPR029058	74	365
568	UPI0024D26077	IPR029058	51	115
569	UPI002563683C	IPR029058	79	265
570	UPI0022D75B3D	IPR029058	15	301
571	UPI0024DF22E6	IPR029058	15	245
572	UPI00254A0EEC	IPR029058	2	296
573	UPI0024944D08	IPR029058	32	300
574	UPI002572F3C5	IPR029058	79	348
575	UPI00233EAB54	IPR029058	8	324
576	UPI00255DC47C	IPR029058	2	275
577	UPI002567B3B5	IPR029058	82	380
578	UPI002479098F	IPR029058	3	169
579	UPI0022BAB493	IPR029058	8	290
580	UPI0022DCFF8D	IPR029058	2200	2439
581	UPI00256418E1	IPR010126	22	227
582	UPI00256418E1	IPR010126	20	233
583	UPI00256418E1	IPR029058	104	274
584	UPI00256418E1	IPR029058	7	145
585	UPI0024A58320	IPR029058	4	253
586	UPI002318F046	IPR029058	111	381
587	UPI0025422631	IPR029058	6	294
588	UPI0024947043	IPR029058	2	257
589	UPI0023417BAB	IPR029058	79	380
590	UPI00254E66BC	IPR029058	81	289
591	UPI00254E66BC	IPR043595	72	315
592	UPI00254D9E46	IPR029058	112	416
593	UPI00230F1B0F	IPR029058	70	217
594	UPI002337021E	IPR029058	28	287
595	UPI0022F6D5DC	IPR029058	46	372
596	UPI0024B33255	IPR029058	5	240
597	UPI0024C8907D	IPR029058	147	349
598	UPI0024A99B0B	IPR029058	3	272
599	UPI0022BFA84E	IPR029058	22	498
600	UPI0024A9E84F	IPR029058	38	249
601	UPI0022FA29F0	IPR029058	66	228
602	UPI002482CE29	IPR029058	50	295
603	UPI0025493331	IPR029058	8	232
604	UPI0022C800C9	IPR029058	32	355
605	UPI002561310C	IPR029058	7	268
606	UPI0024DAAFAF	IPR029058	94	505
607	UPI002574813B	IPR010126	54	258
608	UPI002574813B	IPR029058	143	359
609	UPI002574813B	IPR010126	54	267
610	UPI002574813B	IPR029058	26	123
611	UPI0025785EE6	IPR029058	4	264
612	UPI0022C29393	IPR029058	635	788
613	UPI00255ADF4F	IPR029058	21	358
614	UPI0024B6B906	IPR029058	2	254
615	UPI0024A55D1F	IPR029058	9	237
616	UPI002573B50D	IPR029058	117	406
617	UPI0022C6E857	IPR029058	45	252
618	UPI00232140C4	IPR029058	1	228
619	UPI00249C6B8C	IPR029058	30	298
620	UPI002561BE43	IPR029058	98	288
621	UPI0022CCA876	IPR010126	172	282
622	UPI0022CCA876	IPR029058	174	363
623	UPI0022FAF273	IPR029058	17	293
624	UPI002570433A	IPR029058	50	313
625	UPI0024DB286A	IPR002921	100	239
626	UPI0024DB286A	IPR029058	34	301
627	UPI0024961D02	IPR002921	153	285
628	UPI0024961D02	IPR029058	123	285
629	UPI0025631E7E	IPR029058	37	205
630	UPI0025425D12	IPR029058	3	300
631	UPI0024D66070	IPR029058	40	259
632	UPI0024B9F5AD	IPR029058	2	259
633	UPI0024725D4F	IPR043595	20	221
634	UPI0024725D4F	IPR029058	23	193
635	UPI002492D277	IPR029058	12	218
