	Protein	Domain	Start	Stop
152	UPI0023DF47BC	IPR029058	340	567
153	UPI002369CDED	IPR029058	41	353
154	UPI00240F3155	IPR029058	372	643
155	UPI00241311AF	IPR029058	275	338
156	UPI0024B7187E	IPR029058	111	370
157	UPI0024488399	IPR029058	5	255
158	UPI002477F1A8	IPR029058	120	426
159	UPI00236522A1	IPR029058	533	786
160	UPI0024AE0574	IPR029058	6	196
161	UPI0024220EE3	IPR029058	447	703
162	UPI00238CC52E	IPR029058	2	253
163	UPI002409661D	IPR029058	7	283
164	UPI00249370AC	IPR029058	167	341
165	UPI00246ADA21	IPR029058	502	755
166	UPI002555B3F7	IPR029058	11	291
167	UPI0023A37ED7	IPR029058	28	285
168	UPI0024E0D58C	IPR029058	80	354
169	UPI00244C69EB	IPR029058	127	292
170	UPI002435614C	IPR029058	9	256
171	UPI002565415E	IPR029058	35	327
172	UPI0023C88C9D	IPR029058	5	117
173	UPI00249A8835	IPR029058	77	317
174	UPI0023746EF7	IPR029058	4	317
175	UPI0024B70225	IPR029058	44	313
176	UPI002469FACA	IPR029058	33	270
177	UPI0023A52AA1	IPR029058	367	622
178	UPI002362A6A4	IPR029058	3	279
179	UPI0023889A44	IPR029058	30	278
180	UPI0023D31532	IPR029058	447	706
181	UPI00240CB293	IPR029058	329	478
182	UPI0024031C84	IPR029058	27	240
183	UPI0024A2B615	IPR029058	407	653
184	UPI002544FEFB	IPR029058	150	436
185	UPI002544FEFB	IPR002921	290	318
186	UPI0023F256DA	IPR029058	61	179
187	UPI002549CC7E	IPR029058	507	757
188	UPI0023652266	IPR029058	58	254
189	UPI0024544121	IPR029058	82	484
190	UPI0023FA549F	IPR029058	84	303
191	UPI0025766887	IPR029058	7	256
192	UPI00246D8531	IPR029058	2	116
193	UPI00242000DD	IPR029058	1	258
194	UPI002498FAB2	IPR029058	4	282
195	UPI00239DFF97	IPR029058	1	252
196	UPI0024571F51	IPR029058	11	287
197	UPI00248F83E0	IPR029058	25	279
198	UPI002566495D	IPR029058	13	240
199	UPI002566495D	IPR002921	47	185
200	UPI0023B145D0	IPR029058	23	314
201	UPI00254BC8A9	IPR029058	42	325
202	UPI002576C258	IPR029058	100	448
203	UPI00242333F2	IPR029058	53	331
204	UPI0023D957A2	IPR029058	135	388
205	UPI002444A04A	IPR029058	2	162
206	UPI002412D0DC	IPR029058	16	119
207	UPI00246843E7	IPR029058	91	336
208	UPI0024550B65	IPR029058	3	317
209	UPI002379CF6E	IPR029058	27	240
210	UPI002374D976	IPR043595	240	446
211	UPI002374D976	IPR029058	267	442
212	UPI002479D563	IPR029058	50	372
213	UPI0024DCFD86	IPR029058	951	1130
214	UPI0023F5E709	IPR029058	110	314
215	UPI00256FABD4	IPR029058	1064	1311
216	UPI002476887D	IPR029058	90	493
217	UPI002554EBB0	IPR029058	9	279
218	UPI0024C9EEAA	IPR029058	1	303
219	UPI0023C63CF4	IPR029058	1	197
220	UPI0023A37C70	IPR029058	15	282
221	UPI0024A8A304	IPR029058	66	460
222	UPI002414C8C4	IPR029058	175	472
223	UPI0023EF64A4	IPR029058	83	359
224	UPI0024A995A7	IPR029058	3	289
225	UPI00239756DA	IPR029058	1	201
226	UPI0025437171	IPR029058	20	326
227	UPI002463A875	IPR029058	28	378
228	UPI0024B37DFB	IPR029058	35	235
229	UPI0024D7C21C	IPR002921	78	197
230	UPI0024D7C21C	IPR029058	58	239
231	UPI0023D29D24	IPR029058	2	213
232	UPI00254C9DA7	IPR029058	403	657
233	UPI002482C3FF	IPR029058	11	290
234	UPI0024A663A9	IPR029058	11	273
235	UPI0023845E2C	IPR029058	7	326
236	UPI0024537D28	IPR029058	2	281
237	UPI0024ADA2C1	IPR029058	3	219
238	UPI00256CF0EE	IPR029058	89	385
239	UPI0024DB530D	IPR029058	61	340
240	UPI0023710C1A	IPR029058	21	152
241	UPI0023A704D1	IPR029058	13	239
242	UPI00239A5EFD	IPR029058	470	712
243	UPI0023613625	IPR029058	2	259
244	UPI002373AE60	IPR029058	5	247
245	UPI00238C97E6	IPR029058	453	696
246	UPI0024D5B8D0	IPR029058	92	303
247	UPI0024539FD7	IPR029058	137	366
248	UPI00257222C0	IPR029058	137	422
249	UPI0023BF171C	IPR029058	44	506
250	UPI002565669C	IPR029058	6	288
251	UPI0023D3C41C	IPR029058	477	726
252	UPI002377AF46	IPR029058	14	279
253	UPI00256CE78A	IPR029058	131	274
254	UPI00236428BF	IPR029058	4	268
255	UPI00236346B4	IPR029058	2898	3152
256	UPI0023DE0AF5	IPR029058	16	298
257	UPI00253CA0AF	IPR029058	20	239
258	UPI00253CA0AF	IPR002921	90	225
259	UPI0023B53570	IPR029058	7	213
260	UPI0024369068	IPR029058	38	408
261	UPI002559B959	IPR029058	128	367
262	UPI00244BE469	IPR029058	11	295
263	UPI0023902748	IPR029058	8	302
264	UPI0024582079	IPR029058	28	284
265	UPI002569692B	IPR029058	15	307
266	UPI0023D4379A	IPR029058	29	329
267	UPI002425C16E	IPR029058	431	684
268	UPI0024AE8474	IPR029058	10	229
269	UPI0024D22992	IPR029058	73	280
270	UPI0023A59F99	IPR029058	5	287
271	UPI0023BBAC2B	IPR029058	485	730
272	UPI0023E2B68B	IPR029058	22	300
273	UPI0023FE5C87	IPR029058	2233	2505
274	UPI0023B0D33B	IPR029058	50	319
275	UPI00237832D6	IPR029058	1	244
276	UPI0024C37478	IPR029058	26	337
277	UPI00245462FB	IPR029058	16	152
278	UPI00238F1152	IPR029058	9	207
279	UPI0023EAA607	IPR029058	47	315
280	UPI0023C09B88	IPR029058	3	266
281	UPI0023B0CD56	IPR029058	7	298
282	UPI0024B01403	IPR029058	1	67
283	UPI002402FD93	IPR029058	70	294
284	UPI0024C5009A	IPR029058	43	439
285	UPI002381DB7F	IPR029058	2	289
286	UPI0023EDA36F	IPR029058	8	81
287	UPI0024BC465D	IPR029058	26	394
288	UPI00245C8AEA	IPR029058	517	737
289	UPI0024D5390B	IPR029058	7	253
290	UPI0024ACF0CF	IPR029058	63	369
291	UPI002449F53F	IPR029058	29	339
292	UPI00241C4550	IPR029058	49	252
293	UPI0024C31E59	IPR029058	10	298
294	UPI0023973CE4	IPR029058	6	284
295	UPI0024BB364A	IPR029058	421	662
296	UPI002432E5B1	IPR029058	75	315
297	UPI00236F2003	IPR029058	366	622
298	UPI0024930974	IPR029058	4	235
299	UPI00248F52D2	IPR029058	83	339
300	UPI0023C796BA	IPR029058	65	430
301	UPI00249D9F1A	IPR029058	38	163
302	UPI0023B95BE3	IPR029058	3	306
303	UPI0023E5204F	IPR029058	7	357
304	UPI00237EB1A5	IPR029058	369	866
305	UPI002444E0C0	IPR029058	920	1219
306	UPI002444E0C0	IPR029058	64	366
307	UPI002444E0C0	IPR029058	510	795
308	UPI0024A20B08	IPR029058	75	325
309	UPI0025538835	IPR029058	282	595
310	UPI00240E7074	IPR029058	9	160
311	UPI0024B271E9	IPR029058	443	699
312	UPI0024BBCA39	IPR029058	6	229
313	UPI002449B89E	IPR029058	3712	3985
314	UPI002422C9F3	IPR029058	4	250
315	UPI0023F1156C	IPR029058	282	371
316	UPI0023D627A5	IPR029058	2	264
317	UPI0023E32EFA	IPR029058	42	329
318	UPI0024CE589B	IPR029058	101	392
319	UPI0024CE589B	IPR002921	202	346
320	UPI002425324E	IPR029058	157	369
321	UPI002368497F	IPR029058	85	345
322	UPI0024AD577F	IPR029058	23	338
323	UPI002549C124	IPR002921	1199	1292
324	UPI002549C124	IPR029058	1181	1383
325	UPI0025490498	IPR029058	77	347
326	UPI002430C4AE	IPR029058	21	298
327	UPI00248CD8A3	IPR029058	5	245
328	UPI00241C730E	IPR029058	15	273
329	UPI0023A26CC9	IPR029058	416	666
330	UPI0023A99689	IPR029058	1042	1341
331	UPI00248E36DB	IPR029058	77	300
332	UPI0023E0825C	IPR029058	68	449
333	UPI0024CBC921	IPR029058	39	294
334	UPI00239EFBD2	IPR029058	2	211
335	UPI0024544E53	IPR029058	4	168
336	UPI0024DCF651	IPR029058	85	374
337	UPI00239AE13B	IPR029058	13	89
338	UPI0024AFDEC4	IPR029058	56	330
339	UPI0023BAEC45	IPR029058	11	294
340	UPI00253C559C	IPR029058	763	989
341	UPI0023B97A2C	IPR029058	51	305
342	UPI00248D3A54	IPR029058	25	297
343	UPI0023AF96FD	IPR029058	25	282
344	UPI0024315E3B	IPR029058	58	380
345	UPI002540CAED	IPR029058	26	229
346	UPI00245801DA	IPR029058	14	206
347	UPI0023797849	IPR029058	38	200
348	UPI00238CEE2A	IPR029058	214	503
349	UPI0023B18F2A	IPR029058	1	275
350	UPI00254716B9	IPR029058	1863	2109
351	UPI002397C855	IPR029058	1	182
352	UPI0025469BE5	IPR029058	25	536
353	UPI00245B4AC9	IPR029058	141	319
354	UPI0024A2C414	IPR029058	9	191
355	UPI0023E2B8DC	IPR029058	2	240
356	UPI002577D134	IPR029058	414	655
357	UPI0024D4BA70	IPR029058	469	721
358	UPI00247C26FA	IPR029058	459	699
359	UPI0023798C60	IPR029058	11	290
360	UPI002468682D	IPR029058	15	310
361	UPI0023EAEA54	IPR029058	9	239
362	UPI002465C0A3	IPR029058	2	259
363	UPI00237F5FC5	IPR029058	43	316
364	UPI0024811282	IPR029058	82	305
365	UPI00244B8FC2	IPR029058	10	296
366	UPI002375A306	IPR029058	36	321
367	UPI002442AE0C	IPR029058	81	333
368	UPI0023679F5D	IPR029058	439	699
369	UPI002563067F	IPR029058	12	252
370	UPI0023B6CA47	IPR029058	11	305
371	UPI0024B1D55B	IPR029058	649	900
372	UPI0023999E05	IPR029058	9	270
373	UPI002431F306	IPR029058	27	285
374	UPI0023F52349	IPR029058	22	215
375	UPI002554B322	IPR029058	5	265
376	UPI0023A2FE7C	IPR029058	66	293
377	UPI00245862AD	IPR029058	6	288
378	UPI00255FEA55	IPR029058	49	321
379	UPI0024722452	IPR029058	2	249
380	UPI00244B6C02	IPR029058	48	418
381	UPI0024238F4A	IPR029058	2	260
382	UPI0023BD129E	IPR029058	33	130
383	UPI0024062783	IPR029058	1	147
384	UPI0023967F60	IPR029058	38	149
385	UPI00255A1E73	IPR029058	1	85
386	UPI0023EFB926	IPR029058	152	408
387	UPI002408A900	IPR029058	44	277
388	UPI0023B2485F	IPR029058	2086	2373
389	UPI0024A03338	IPR029058	80	461
390	UPI0023E1DC60	IPR029058	29	240
391	UPI0024B3A96D	IPR029058	24	260
392	UPI0024337524	IPR029058	597	843
393	UPI0023AD6386	IPR029058	2	389
394	UPI00253C8D04	IPR029058	318	384
395	UPI0024849D90	IPR029058	20	264
396	UPI00245B851A	IPR029058	4	229
397	UPI0023A2E993	IPR029058	4	241
398	UPI00239A55AC	IPR029058	1	56
399	UPI0023959435	IPR029058	187	435
400	UPI0024ADC596	IPR029058	2	284
401	UPI0024267D17	IPR029058	171	476
402	UPI0023C5805C	IPR029058	4	104
403	UPI002464049F	IPR029058	23	300
404	UPI00249D0FF1	IPR029058	32	417
405	UPI0024843C87	IPR029058	367	615
406	UPI0024843C87	IPR029058	2	366
407	UPI00237522A3	IPR029058	2	65
408	UPI002482E8D8	IPR029058	84	276
409	UPI0023B97739	IPR029058	360	516
410	UPI0024561FBE	IPR029058	7	263
411	UPI002399CF00	IPR029058	5	240
412	UPI00242D581D	IPR029058	31	314
413	UPI0024DE9746	IPR029058	71	339
414	UPI00238DF81B	IPR029058	41	125
415	UPI0024B6F6BA	IPR029058	4907	5174
416	UPI0023E15770	IPR029058	1	276
417	UPI00249A17C0	IPR029058	51	254
418	UPI0023960555	IPR029058	4	241
419	UPI002398BDCE	IPR029058	10	200
420	UPI0023F307D4	IPR029058	69	332
421	UPI002547A3C4	IPR029058	13	536
422	UPI002438739E	IPR029058	23	299
423	UPI0023741BBA	IPR029058	492	736
424	UPI002398DFF7	IPR029058	427	680
425	UPI00236940D9	IPR029058	8	302
426	UPI00236E45AE	IPR029058	1	285
427	UPI00244E2B55	IPR029058	250	450
428	UPI00244E2B55	IPR029058	28	160
429	UPI00255E2947	IPR029058	42	349
430	UPI0023890408	IPR029058	15	370
431	UPI002565B5A2	IPR029058	48	276
432	UPI002413DF23	IPR029058	66	251
433	UPI0024AE1218	IPR029058	1	184
434	UPI0024C376C1	IPR029058	54	537
435	UPI00240A8521	IPR029058	5	398
436	UPI00241298F2	IPR029058	11	367
437	UPI00256A721A	IPR029058	76	334
438	UPI002540850A	IPR029058	72	351
439	UPI00246B4722	IPR029058	8	254
440	UPI002417E6B3	IPR029058	449	688
441	UPI00238E3A52	IPR029058	3	262
442	UPI0023C3FAB1	IPR029058	13	293
443	UPI0024B1021F	IPR029058	28	334
444	UPI002578FB93	IPR029058	2	272
445	UPI002489BB8D	IPR029058	427	678
446	UPI002498DA85	IPR029058	2	237
447	UPI002425C807	IPR029058	115	337
448	UPI00248625CE	IPR029058	450	677
449	UPI002467D76A	IPR029058	53	334
450	UPI0023993C5E	IPR029058	451	704
451	UPI002494C1DB	IPR029058	582	818
452	UPI0025725A03	IPR029058	13	230
453	UPI00242E4F3C	IPR029058	13	282
454	UPI002370043B	IPR029058	69	266
455	UPI00246C3AC7	IPR029058	1074	1345
456	UPI002571BD32	IPR029058	24	286
457	UPI0023D0BFD7	IPR029058	12	248
458	UPI00254ACF4B	IPR029058	217	412
459	UPI00239B2831	IPR029058	11	104
460	UPI00240FD035	IPR029058	1695	1894
461	UPI002389E660	IPR029058	25	360
462	UPI002571FBFB	IPR029058	23	260
463	UPI0023A9F513	IPR029058	20	264
464	UPI00243E9CFB	IPR029058	84	292
465	UPI00248EFF81	IPR029058	3	372
466	UPI0024A4A36A	IPR029058	49	323
467	UPI0024110E2F	IPR029058	535	780
468	UPI002380CDB6	IPR029058	6	283
469	UPI0023BF9BB9	IPR029058	32	317
470	UPI00244312B4	IPR029058	67	483
471	UPI0023DC06E8	IPR029058	50	313
472	UPI0024541C33	IPR029058	19	516
473	UPI0024B5D47F	IPR029058	45	278
474	UPI00246E9C9F	IPR029058	32	203
475	UPI00249D3CDB	IPR029058	24	250
476	UPI0023790C9B	IPR029058	340	446
477	UPI0023969D48	IPR029058	6	264
478	UPI0023F7CE8B	IPR029058	51	312
479	UPI002399BB63	IPR029058	66	307
480	UPI0023B095DB	IPR029058	2	176
481	UPI0023A9F957	IPR029058	77	299
482	UPI0024333B33	IPR029058	1	276
483	UPI002383C745	IPR029058	6	267
484	UPI0024A1DCEF	IPR029058	33	371
485	UPI0024BB5417	IPR002921	373	528
486	UPI0024BB5417	IPR029058	355	536
487	UPI0025556CB5	IPR029058	3	276
488	UPI0024C796B9	IPR029058	69	296
489	UPI002390D3BB	IPR029058	53	351
490	UPI0023F0F97A	IPR029058	2	275
491	UPI0023DC88E6	IPR029058	9	221
492	UPI0024834F67	IPR029058	3	287
493	UPI00254DCC2E	IPR029058	2	201
494	UPI00247B08A0	IPR029058	52	464
495	UPI0024166BBC	IPR029058	666	951
496	UPI0024DAD6F7	IPR029058	650	897
497	UPI0024560276	IPR029058	1459	1727
498	UPI0024BF5A9D	IPR029058	15	305
499	UPI0024D1ADFE	IPR029058	18	233
500	UPI002373D678	IPR029058	46	336
501	UPI0024BADABD	IPR029058	3	261
502	UPI00256E8EB9	IPR029058	16	221
503	UPI0023DA823B	IPR029058	66	405
504	UPI002413A25E	IPR029058	10	350
505	UPI0023C480AE	IPR029058	245	372
506	UPI002551E46E	IPR029058	62	380
507	UPI0024959424	IPR029058	11	264
508	UPI002395E34C	IPR029058	54	130
509	UPI002415BAE2	IPR029058	6	238
510	UPI002413B7E6	IPR029058	40	245
511	UPI0023D59649	IPR010126	13	61
512	UPI0023D59649	IPR029058	12	175
513	UPI00256F821D	IPR029058	15	305
514	UPI00239A4C0B	IPR029058	17	306
515	UPI002541E071	IPR011118	51	540
516	UPI002541E071	IPR011118	70	539
517	UPI002541E071	IPR029058	127	489
518	UPI00240D0FEC	IPR029058	5	188
519	UPI0024C2BCE2	IPR029058	93	379
520	UPI00246279FA	IPR029058	68	296
521	UPI00244A3194	IPR029058	55	314
522	UPI002473DAC8	IPR029058	7	182
523	UPI002442DB26	IPR029058	193	502
524	UPI0023C7F8ED	IPR029058	46	287
525	UPI00255382E7	IPR029058	3	203
526	UPI002464984B	IPR029058	35	221
527	UPI002370151D	IPR029058	4	164
528	UPI00255FA92C	IPR029058	1	82
529	UPI00242C06BA	IPR029058	104	430
530	UPI002435A177	IPR029058	12	363
531	UPI00248CA584	IPR029058	448	690
532	UPI0023AB6281	IPR029058	6	506
533	UPI0023E90B5E	IPR029058	4	121
534	UPI002377DD84	IPR029058	215	513
535	UPI0024B6AF30	IPR029058	37	522
536	UPI002478DE4F	IPR029058	40	227
537	UPI00237E9F35	IPR029058	135	406
538	UPI0024B98F60	IPR029058	14	284
539	UPI0023B9594C	IPR029058	11	292
540	UPI00239D4ECA	IPR029058	7	283
541	UPI0024D8ECD5	IPR029058	19	317
542	UPI0024002704	IPR029058	23	172
543	UPI0024149515	IPR029058	192	380
544	UPI0024149515	IPR002921	245	378
545	UPI0024A9A6F0	IPR029058	11	239
546	UPI00239E8138	IPR029058	37	265
547	UPI00241BBA90	IPR029058	4	265
548	UPI0024BDB60D	IPR029058	369	625
549	UPI0025459BBF	IPR029058	29	246
550	UPI002445BADA	IPR029058	16	264
551	UPI002405AF49	IPR029058	117	374
552	UPI0023963AA8	IPR029058	46	501
553	UPI00239AB13A	IPR029058	12	280
554	UPI0023741B9E	IPR029058	23	274
555	UPI0024569B99	IPR029058	28	295
556	UPI002399BC0E	IPR029058	367	621
557	UPI00246A177C	IPR029058	601	828
558	UPI00246A177C	IPR029058	338	567
559	UPI00246A177C	IPR029058	61	304
560	UPI00246A177C	IPR029058	843	1106
561	UPI002457DB68	IPR029058	2	244
562	UPI00256D13BB	IPR029058	161	488
563	UPI002487B27C	IPR029058	5	255
564	UPI0024224076	IPR029058	74	336
565	UPI00238355B1	IPR029058	5	266
566	UPI002493E9C5	IPR029058	16	232
567	UPI0025555972	IPR029058	5	230
568	UPI00237122F5	IPR029058	310	476
569	UPI00256C932A	IPR029058	87	374
570	UPI00246C4999	IPR029058	6	183
571	UPI00246F6C43	IPR029058	1	353
572	UPI00243B569D	IPR029058	17	292
573	UPI0023DDC17B	IPR029058	7	230
574	UPI00248C1C83	IPR029058	21	212
575	UPI0024261FBF	IPR029058	111	337
576	UPI00244B1635	IPR029058	3	277
577	UPI0024783512	IPR029058	2	253
578	UPI0024105BE1	IPR029058	24	300
579	UPI002484CE26	IPR029058	2	216
580	UPI00249527AB	IPR029058	39	408
581	UPI0024035FE5	IPR029058	25	381
582	UPI002441CD78	IPR029058	3	306
583	UPI0023EAC83F	IPR029058	3	199
584	UPI0024734CD7	IPR029058	20	293
585	UPI002492ECD9	IPR029058	22	210
586	UPI0025716669	IPR029058	27	228
587	UPI00239441CE	IPR029058	1	269
588	UPI002454C15D	IPR029058	37	261
589	UPI002385B58A	IPR043595	34	272
590	UPI002385B58A	IPR029058	35	286
591	UPI002385B58A	IPR010126	44	165
592	UPI00240B1379	IPR029058	29	376
593	UPI00237977CC	IPR029058	27	389
594	UPI0023EB840C	IPR029058	49	602
595	UPI002441B855	IPR029058	4	405
596	UPI0024C8F5A3	IPR002921	203	361
597	UPI0024C8F5A3	IPR029058	141	381
598	UPI0023F33A54	IPR029058	22	272
599	UPI0023E87F3B	IPR029058	1	256
600	UPI0024CEB640	IPR029058	158	379
601	UPI00249DFBC3	IPR002921	58	167
602	UPI00249DFBC3	IPR029058	21	165
603	UPI00248123D9	IPR029058	81	318
604	UPI0023A39D49	IPR029058	179	302
605	UPI00241F0577	IPR029058	104	349
606	UPI002397D1F9	IPR029058	1	260
607	UPI002453B689	IPR029058	5	317
608	UPI002560E27D	IPR029058	1	259
609	UPI0024BF452D	IPR029058	79	482
610	UPI0025534950	IPR029058	48	410
611	UPI0024759F3A	IPR029058	26	293
612	UPI00247826A5	IPR029058	10	283
613	UPI0023B4EB6F	IPR029058	9	279
614	UPI0024CF9359	IPR029058	1	64
615	UPI002448E593	IPR029058	7	250
616	UPI002564CBA4	IPR029058	25	256
617	UPI0023888008	IPR029058	13	262
618	UPI0023D28524	IPR029058	109	356
619	UPI0023B5ACC9	IPR029058	33	469
620	UPI0023676FD1	IPR029058	33	193
621	UPI002490C867	IPR029058	489	735
622	UPI002542C658	IPR029058	1299	1573
623	UPI00240E4394	IPR029058	39	285
624	UPI0024A598D0	IPR029058	2	217
625	UPI002458ED74	IPR029058	48	330
626	UPI002412461C	IPR029058	6	92
627	UPI00246D0DF0	IPR029058	3	78
628	UPI00242C063E	IPR029058	24	325
629	UPI00241812E0	IPR029058	72	292
630	UPI002456D5C5	IPR029058	11	288
631	UPI002548171D	IPR029058	7	252
632	UPI0024AE5FF8	IPR029058	44	216
633	UPI0023DF76BF	IPR029058	16	337
634	UPI00254BE0C9	IPR029058	3	352
635	UPI0025450B3E	IPR029058	33	505
636	UPI002462A7EA	IPR029058	127	369
637	UPI002407C668	IPR029058	21	307
638	UPI0023A99C77	IPR029058	16	242
639	UPI00240F7435	IPR029058	11	288
640	UPI00241BD06D	IPR029058	20	171
