	Protein	Domain	Start	Stop
85	UPI0022F10762	IPR029058	10	251
86	UPI002453CAC8	IPR029058	9	258
87	UPI0023E3C1E2	IPR029058	31	241
88	UPI0022EE47EE	IPR029058	288	499
89	UPI0022EE47EE	IPR002921	332	480
90	UPI0022E03269	IPR029058	38	545
91	UPI0023A46BB8	IPR029058	43	480
92	UPI0023B0C923	IPR029058	43	327
93	UPI002372B2C2	IPR029058	542	810
94	UPI002372B2C2	IPR029058	264	334
95	UPI002382A3CE	IPR029058	38	328
96	UPI00239C126D	IPR029058	12	458
97	UPI00241384A5	IPR029058	1054	1302
98	UPI0024424EAF	IPR029058	9	141
99	UPI00238DD890	IPR029058	17	288
100	UPI002302FFBB	IPR029058	28	253
101	UPI00236F2E32	IPR002921	60	145
102	UPI00236F2E32	IPR029058	62	146
103	UPI002480073B	IPR029058	17	214
104	UPI002318AEA9	IPR029058	61	365
105	UPI0023A7351D	IPR029058	4	280
106	UPI0023BD0ED2	IPR029058	2	44
107	UPI0024304700	IPR029058	6	261
108	UPI0023DFDA85	IPR029058	43	302
109	UPI00234E4412	IPR029058	3	279
110	UPI0023367B35	IPR029058	58	186
111	UPI002309B3C0	IPR029058	2	166
112	UPI0023747427	IPR029058	13	253
113	UPI0022D07CAC	IPR029058	33	305
114	UPI002413229F	IPR029058	4	252
115	UPI002389C575	IPR029058	9	294
116	UPI0023FABE19	IPR029058	26	242
117	UPI00235E5B4E	IPR029058	53	313
118	UPI002414B3E0	IPR029058	40	175
119	UPI00244BB4F9	IPR029058	33	470
120	UPI00245CA36B	IPR029058	5	276
121	UPI0022C8A571	IPR029058	88	380
122	UPI0024448B7E	IPR029058	10	255
123	UPI0022C075CE	IPR029058	378	635
124	UPI0022BF86D2	IPR029058	8	292
125	UPI0022CA8C82	IPR029058	119	324
126	UPI0023D343B7	IPR029058	4	303
127	UPI0023310DF2	IPR029058	6	253
128	UPI0022DE5E10	IPR029058	22	291
129	UPI0024266B46	IPR029058	151	433
130	UPI0024266B46	IPR002921	267	319
131	UPI0023D1892D	IPR029058	2	262
132	UPI0023FEBE74	IPR029058	232	528
133	UPI0023BAE223	IPR029058	113	466
134	UPI0024757B99	IPR029058	20	303
135	UPI0023843C6D	IPR029058	42	270
136	UPI0023DAB32C	IPR029058	28	252
137	UPI00247F4B43	IPR029058	33	321
138	UPI0024821381	IPR029058	5	241
139	UPI00239D2938	IPR029058	46	568
140	UPI002354C8F8	IPR029058	141	291
141	UPI00238EC2BD	IPR029058	20	303
142	UPI002340206C	IPR029058	7	238
143	UPI0022E1EF6C	IPR029058	148	397
144	UPI002409AE9D	IPR029058	8	286
145	UPI0023185438	IPR029058	83	306
146	UPI0022F705E4	IPR029058	57	232
147	UPI0022C4A62B	IPR029058	3	232
148	UPI002468E8A5	IPR029058	7	251
149	UPI002403534D	IPR029058	104	405
150	UPI0022C6C718	IPR029058	5	222
151	UPI0022EFC9C6	IPR029058	2	301
152	UPI00240CB086	IPR029058	14	474
153	UPI0024538A75	IPR029058	12	281
154	UPI0022DB6D08	IPR029058	141	313
155	UPI002448427D	IPR029058	37	243
156	UPI00231BDCE4	IPR029058	22	270
157	UPI0022E1F7C8	IPR029058	9	294
158	UPI0022E5634E	IPR029058	3	271
159	UPI00239E2AB1	IPR029058	4	346
160	UPI00246F8C3F	IPR029058	10	363
161	UPI0022BF97C5	IPR029058	9	83
162	UPI0023947D99	IPR029058	6	260
163	UPI0024178D63	IPR029058	63	358
164	UPI00241ED55D	IPR029058	21	268
165	UPI00247DC634	IPR002921	241	374
166	UPI00247DC634	IPR029058	212	373
167	UPI00235DE733	IPR029058	41	420
168	UPI002416BC39	IPR029058	67	330
169	UPI0024288252	IPR029058	31	126
170	UPI0022C5C569	IPR029058	443	699
171	UPI0023B9F104	IPR029058	106	507
172	UPI002317647F	IPR029058	8	238
173	UPI0023C8D9D8	IPR029058	139	424
174	UPI0023DB9F95	IPR029058	6	248
175	UPI00242639F6	IPR029058	89	231
176	UPI002329C8F2	IPR029058	456	708
177	UPI002407CAA4	IPR029058	71	457
178	UPI0023EA01A9	IPR029058	89	490
179	UPI0023BBE37F	IPR029058	51	178
180	UPI00230BADB2	IPR029058	206	424
181	UPI0023093240	IPR029058	10	303
182	UPI002343B4E4	IPR029058	59	488
183	UPI00245BE15F	IPR029058	51	294
184	UPI00235A3D99	IPR029058	2	275
185	UPI0023B2CE1D	IPR029058	2	87
186	UPI00230359E8	IPR029058	28	295
187	UPI0023AC2B8F	IPR029058	22	243
188	UPI00240BE744	IPR029058	6	292
189	UPI00230CDE0A	IPR029058	65	244
190	UPI002484706D	IPR029058	2138	2394
191	UPI00244782FB	IPR029058	20	221
192	UPI002478AE2B	IPR029058	403	656
193	UPI002458B0DE	IPR029058	3	248
194	UPI002459D344	IPR029058	37	309
195	UPI0022C42836	IPR029058	3	100
196	UPI00236D1011	IPR029058	73	327
197	UPI0023B5319B	IPR029058	21	408
198	UPI0023EB7423	IPR029058	136	454
199	UPI0023F590B0	IPR029058	9	171
200	UPI0022E49E79	IPR029058	25	316
201	UPI002349F990	IPR029058	3	265
202	UPI0023146834	IPR029058	93	310
203	UPI0022C0F79D	IPR029058	145	389
204	UPI002444B73A	IPR029058	449	581
205	UPI00242AC878	IPR029058	131	262
206	UPI0022C0788D	IPR029058	7	81
207	UPI00231C3CEB	IPR029058	11	250
208	UPI0022D3DE59	IPR029058	62	317
209	UPI002375C66E	IPR029058	4	246
210	UPI00246C00BE	IPR029058	24	259
211	UPI002453C7B2	IPR029058	23	349
212	UPI002457FDC5	IPR029058	8	285
213	UPI00244EFC69	IPR029058	34	551
214	UPI00235E6DAF	IPR029058	574	814
215	UPI002386A473	IPR029058	21	265
216	UPI0023E29B29	IPR029058	50	355
217	UPI0023236996	IPR029058	5	230
218	UPI00242AD0A4	IPR029058	45	346
219	UPI0024402AB8	IPR029058	16	318
220	UPI00237B2DD7	IPR029058	67	310
221	UPI0023689687	IPR029058	14	294
222	UPI002369B003	IPR029058	3	229
223	UPI00240F7D0E	IPR029058	56	482
224	UPI00233D01FF	IPR029058	13	272
225	UPI0023B750F7	IPR029058	38	235
226	UPI0023DBE59A	IPR029058	92	427
227	UPI002438123D	IPR029058	240	487
228	UPI002402C40D	IPR029058	38	182
229	UPI00232D0009	IPR029058	14	225
230	UPI00238F61EE	IPR029058	29	299
231	UPI00231A85F4	IPR029058	3	128
232	UPI0022DE8DBB	IPR029058	5	268
233	UPI00245A35B5	IPR029058	75	198
234	UPI00235F5ABD	IPR029058	5	298
235	UPI0023CEB095	IPR029058	28	211
236	UPI002350F6BB	IPR029058	34	601
237	UPI0023653120	IPR029058	4	271
238	UPI0023B042BF	IPR029058	13	274
239	UPI00231320E8	IPR029058	56	340
240	UPI0024415395	IPR029058	10	115
241	UPI0022C954B3	IPR029058	40	358
242	UPI0024034CE0	IPR029058	42	330
243	UPI00233E728A	IPR029058	305	542
244	UPI0023A434E2	IPR029058	24	308
245	UPI0022CCD356	IPR029058	6	238
246	UPI0023906A6B	IPR029058	9	326
247	UPI002460C25F	IPR029058	2	231
248	UPI0023456CA6	IPR029058	14	276
249	UPI0023161C9C	IPR010126	67	204
250	UPI0023161C9C	IPR029058	53	237
251	UPI0023161C9C	IPR043595	47	295
252	UPI00240FA7EA	IPR029058	24	471
253	UPI0022FDB542	IPR029058	34	532
254	UPI002418ED5D	IPR029058	55	448
255	UPI002371C8A2	IPR029058	36	315
256	UPI002371C8A2	IPR002921	136	295
257	UPI0023218A35	IPR029058	71	320
258	UPI0023E07B12	IPR029058	4	282
259	UPI002470AFBE	IPR029058	7	253
260	UPI0023752491	IPR029058	2	234
261	UPI0022F76A0A	IPR029058	33	461
262	UPI002445C409	IPR029058	82	394
263	UPI0023021D78	IPR029058	23	345
264	UPI00237CB97B	IPR002921	344	427
265	UPI00237CB97B	IPR029058	261	458
266	UPI0023B5D17E	IPR029058	9	281
267	UPI0022F7CE53	IPR029058	74	290
268	UPI0023E887CA	IPR029058	9	270
269	UPI0023D709A4	IPR029058	6	243
270	UPI00241AC094	IPR029058	65	314
271	UPI0023EBD989	IPR029058	110	291
272	UPI0023938172	IPR029058	34	272
273	UPI002416FEDD	IPR029058	12	265
274	UPI0022BD5435	IPR029058	76	299
275	UPI0022BD5435	IPR029058	241	348
276	UPI00240EA9D5	IPR029058	37	315
277	UPI00236842FC	IPR029058	16	204
278	UPI00239C982C	IPR029058	30	297
279	UPI002483C590	IPR029058	59	352
280	UPI0023038583	IPR029058	180	375
281	UPI00240B3CF3	IPR002921	354	505
282	UPI00240B3CF3	IPR029058	321	528
283	UPI002360C972	IPR029058	10	289
284	UPI002357DBEC	IPR029058	2	177
285	UPI002358BC8C	IPR029058	1	267
286	UPI0023E1C40E	IPR029058	1	243
287	UPI0022BE6DB4	IPR029058	8	197
288	UPI002444D466	IPR029058	104	274
289	UPI0022F1AB7D	IPR029058	14	244
290	UPI0024788585	IPR029058	4	47
291	UPI0024590BD3	IPR029058	9	283
292	UPI002408B9BF	IPR029058	47	134
293	UPI0022F26FD2	IPR029058	9	290
294	UPI0023263C35	IPR029058	38	287
295	UPI0024153CA4	IPR029058	159	396
296	UPI0023E66A9F	IPR029058	1049	1292
297	UPI002402711A	IPR029058	1672	1944
298	UPI002402711A	IPR029058	1373	1662
299	UPI0023A6945E	IPR029058	24	198
300	UPI0023EBF0E9	IPR029058	33	277
301	UPI00240C7C04	IPR029058	6	293
302	UPI0023B602FF	IPR029058	161	410
303	UPI0023910477	IPR029058	13	285
304	UPI00230F24E4	IPR029058	20	355
305	UPI00230EE708	IPR029058	10	323
306	UPI00246A89E6	IPR029058	43	292
307	UPI0022CFB49F	IPR029058	11	298
308	UPI0022C57111	IPR029058	16	277
309	UPI0024584A5F	IPR029058	1312	1396
310	UPI00232E11C3	IPR043595	20	294
311	UPI00232E11C3	IPR010126	28	216
312	UPI00232E11C3	IPR029058	22	294
313	UPI002395BE77	IPR029058	49	362
314	UPI0023D9C461	IPR029058	392	724
315	UPI0023F0B347	IPR029058	48	252
316	UPI0024215963	IPR029058	4	232
317	UPI00242D08E5	IPR029058	16	304
318	UPI0023F713B1	IPR029058	41	321
319	UPI0022DD9D78	IPR029058	7	225
320	UPI002372F9AF	IPR029058	3	273
321	UPI0022C1CF73	IPR029058	3	289
322	UPI0024209167	IPR029058	426	681
323	UPI0022BF0419	IPR029058	2	254
324	UPI0023E58DA8	IPR029058	13	286
325	UPI002470811B	IPR029058	39	164
326	UPI002397698B	IPR029058	9	232
327	UPI00243EF5A2	IPR029058	130	216
328	UPI00239233F6	IPR029058	8	370
329	UPI0024143888	IPR029058	144	405
330	UPI0023E007A7	IPR029058	1	147
331	UPI0023EE406E	IPR029058	3	350
332	UPI0024217193	IPR043595	36	268
333	UPI0024217193	IPR029058	58	202
334	UPI0023407D0D	IPR029058	476	713
335	UPI0022C61789	IPR029058	25	88
336	UPI002381AAA5	IPR029058	80	327
337	UPI00235C3863	IPR029058	55	344
338	UPI00238841E2	IPR029058	3	157
339	UPI00243BD09E	IPR029058	13	223
340	UPI00233D341F	IPR029058	10	296
341	UPI002483A463	IPR029058	4	360
342	UPI00230A5DBC	IPR029058	5	338
343	UPI0022FACADA	IPR029058	9	98
344	UPI0023C5A61C	IPR029058	125	380
345	UPI00236D5058	IPR029058	7	364
346	UPI00246344F7	IPR029058	41	287
347	UPI00233DFB07	IPR029058	162	435
348	UPI00241819B4	IPR029058	61	164
349	UPI0023D7BDA4	IPR029058	86	302
350	UPI00232D636E	IPR029058	425	683
351	UPI0022C8A996	IPR029058	36	258
352	UPI00243CE788	IPR029058	151	403
353	UPI0023088D7A	IPR029058	64	319
354	UPI00238C96C8	IPR029058	357	609
355	UPI00230B90FD	IPR029058	4	468
356	UPI0022FC1544	IPR029058	2	183
357	UPI0023B22194	IPR029058	6	231
358	UPI0023B22194	IPR002921	84	229
359	UPI0024165260	IPR029058	87	277
360	UPI002456878D	IPR029058	77	470
361	UPI0024526A23	IPR029058	452	693
362	UPI0022C7C0BB	IPR029058	210	614
363	UPI0023DB84D7	IPR029058	117	370
364	UPI0023ABEE36	IPR029058	12	484
365	UPI002322F83C	IPR029058	21	268
366	UPI00239ACEF4	IPR029058	5	286
367	UPI0024203A33	IPR029058	5	152
368	UPI00245863E8	IPR029058	62	281
369	UPI00238392E6	IPR029058	134	476
370	UPI0023710EA1	IPR029058	34	297
371	UPI0023C34A6D	IPR029058	182	405
372	UPI0023356E22	IPR029058	37	498
373	UPI00246C2413	IPR029058	426	680
374	UPI00232133AC	IPR029058	438	695
375	UPI002483853B	IPR029058	5	207
376	UPI0022DE7814	IPR029058	2	255
377	UPI0024744BC5	IPR029058	107	527
378	UPI0024741711	IPR029058	122	289
379	UPI002449706A	IPR029058	78	407
380	UPI00237F90F3	IPR029058	56	322
381	UPI002460C76A	IPR029058	222	423
382	UPI0024059345	IPR029058	175	274
383	UPI0023E1A1F0	IPR029058	12	219
384	UPI0023AA8BFA	IPR011118	104	583
385	UPI0023AA8BFA	IPR011118	91	583
386	UPI0023AA8BFA	IPR029058	142	513
387	UPI0023A7E5F1	IPR029058	58	247
388	UPI0022FD9CBD	IPR029058	25	190
389	UPI002368A69B	IPR029058	104	491
390	UPI00247A4711	IPR029058	6	227
391	UPI0023909DFF	IPR029058	20	303
392	UPI00236A47DE	IPR029058	19	119
393	UPI0022BC96AC	IPR029058	2	272
394	UPI00231A4B4A	IPR029058	30	219
395	UPI00230B49A6	IPR029058	72	351
396	UPI0024533577	IPR029058	626	883
397	UPI0023A2E1DB	IPR029058	7	258
398	UPI00240A7486	IPR029058	80	441
399	UPI002454F4A8	IPR029058	1815	2074
400	UPI00238BD7EC	IPR029058	33	293
401	UPI00238BD7EC	IPR002921	103	233
402	UPI0023884A07	IPR029058	1	193
403	UPI0022BCD257	IPR029058	3	307
404	UPI0023AE325B	IPR029058	45	333
405	UPI0023B11E96	IPR029058	11	284
406	UPI00232489D2	IPR029058	38	295
407	UPI0023D86B81	IPR029058	50	251
408	UPI002437160D	IPR029058	45	520
409	UPI0023B7F0A7	IPR029058	63	420
410	UPI00248262B2	IPR029058	2189	2406
411	UPI002321A097	IPR029058	6	250
412	UPI0022E66659	IPR029058	26	286
413	UPI0023ED219D	IPR029058	4	228
414	UPI0023DF0AEE	IPR029058	416	519
415	UPI002472111A	IPR029058	75	275
416	UPI0023DA2FED	IPR029058	35	527
417	UPI00248831A5	IPR029058	227	544
418	UPI0022F90BB3	IPR029058	78	343
419	UPI00232E85C8	IPR029058	3	225
420	UPI0023226768	IPR029058	74	251
421	UPI0023226768	IPR010126	87	218
422	UPI002482F69C	IPR029058	109	305
423	UPI002336B5BC	IPR029058	2	210
424	UPI002397294B	IPR029058	188	430
425	UPI0022BB64DB	IPR029058	87	316
426	UPI002461F615	IPR029058	33	341
427	UPI0023B58DBB	IPR029058	44	277
428	UPI0022D38940	IPR029058	85	161
429	UPI002378018C	IPR029058	33	299
430	UPI0024506D3F	IPR029058	11	78
431	UPI00231478F7	IPR029058	27	482
432	UPI0022F1483F	IPR029058	56	338
433	UPI0023BE3A06	IPR029058	4	239
434	UPI00246837A5	IPR029058	455	701
435	UPI00234EE792	IPR029058	36	296
436	UPI00240BE306	IPR029058	249	529
437	UPI0023E36905	IPR029058	4251	4530
438	UPI0022F2BD87	IPR029058	218	376
439	UPI002448A25D	IPR029058	39	205
440	UPI002468ACCB	IPR029058	64	279
441	UPI00233CB88A	IPR029058	31	273
442	UPI0024049BD7	IPR029058	51	315
443	UPI0023E0E754	IPR029058	2167	2407
444	UPI0023336A69	IPR029058	76	369
445	UPI0024042B87	IPR029058	25	522
446	UPI0024740821	IPR029058	2	276
447	UPI0023F7801C	IPR029058	8	138
448	UPI0023F7801C	IPR002921	10	137
449	UPI0023A337AB	IPR029058	4	226
450	UPI0022FB777C	IPR002921	243	403
451	UPI0022FB777C	IPR029058	230	415
452	UPI00235AE0A4	IPR029058	52	613
453	UPI00242E60CC	IPR029058	5	247
454	UPI00234C0377	IPR029058	3	188
455	UPI0022EFCA9C	IPR029058	137	414
456	UPI00248294CA	IPR029058	575	877
457	UPI00240CFBDD	IPR029058	432	673
458	UPI00231FFC4F	IPR029058	3	377
459	UPI0023702BDD	IPR029058	86	367
460	UPI0023702BDD	IPR029058	481	646
461	UPI00230CAE7E	IPR029058	5	287
462	UPI0023AF9F2E	IPR029058	35	250
463	UPI0023AC90FE	IPR029058	199	425
464	UPI002453F514	IPR029058	682	940
465	UPI00239433D2	IPR029058	68	327
466	UPI0023B3F753	IPR029058	2	262
467	UPI0023C4AF24	IPR029058	7	198
468	UPI00235F20D4	IPR029058	52	298
469	UPI002457003E	IPR029058	22	245
470	UPI0023F44B6C	IPR029058	662	867
471	UPI0023F44B6C	IPR029058	196	410
472	UPI0023B162F3	IPR029058	8668	8920
473	UPI00231BC75A	IPR029058	28	299
474	UPI002309F7F8	IPR029058	64	271
475	UPI0024272D4E	IPR029058	9	303
476	UPI00246D92F3	IPR029058	68	308
477	UPI002368DCF7	IPR029058	24	132
478	UPI00237C736F	IPR029058	84	271
479	UPI002370626C	IPR029058	17	239
480	UPI00245BB433	IPR029058	8	152
481	UPI002302BAFA	IPR029058	12	302
482	UPI002390F086	IPR029058	515	596
483	UPI0023E61E1F	IPR029058	12	289
484	UPI002473DCE0	IPR029058	3	304
485	UPI0023BC58F4	IPR029058	33	228
486	UPI0022D6314F	IPR029058	2	289
487	UPI00230AB6CD	IPR029058	23	211
488	UPI002331169B	IPR029058	13	293
489	UPI0023DA0E62	IPR029058	6	224
490	UPI0023406349	IPR029058	54	318
491	UPI00230D1316	IPR029058	26	526
492	UPI00230FF2DE	IPR029058	417	675
493	UPI0024745A52	IPR029058	27	286
494	UPI00240B95BC	IPR029058	1	117
495	UPI0023FEFE8A	IPR029058	51	621
496	UPI0022D50882	IPR029058	12	221
497	UPI0022DFFFAD	IPR029058	95	238
498	UPI0023970DF0	IPR029058	12	204
499	UPI0022C8BA23	IPR029058	24	221
500	UPI00238D6CAA	IPR029058	27	234
501	UPI0022F24EC6	IPR029058	425	680
502	UPI0022CA6606	IPR029058	2385	2649
503	UPI0023B9338B	IPR029058	6	255
504	UPI00245A7C14	IPR029058	25	301
505	UPI0024748270	IPR029058	9	379
506	UPI002360B196	IPR029058	5	283
507	UPI002488FABA	IPR029058	61	312
508	UPI00238EDFF4	IPR029058	52	470
509	UPI002309F081	IPR029058	4	290
510	UPI00247927CE	IPR029058	8	297
511	UPI00230CC2BE	IPR029058	7	419
512	UPI0023BA0BEE	IPR029058	7	273
513	UPI00233BCBB9	IPR029058	35	315
514	UPI00245763FA	IPR029058	43	430
515	UPI0023050AB6	IPR029058	4	315
516	UPI00236CC3E7	IPR029058	13	219
517	UPI002368A467	IPR029058	20	300
518	UPI00245E9F45	IPR029058	8	244
519	UPI0023AF4195	IPR029058	296	643
520	UPI0023AD5F56	IPR029058	6	209
521	UPI00242E54C1	IPR029058	154	332
522	UPI00242679EB	IPR029058	30	318
523	UPI0022DCED41	IPR029058	14	279
524	UPI0023110565	IPR029058	27	509
525	UPI0024571037	IPR029058	41	201
526	UPI0023F743F7	IPR029058	29	327
527	UPI002310C61A	IPR029058	27	229
528	UPI0022CB5775	IPR029058	207	479
529	UPI002435606A	IPR029058	7	201
530	UPI0023E1DFD4	IPR029058	148	398
531	UPI0023BC58DB	IPR029058	76	508
532	UPI0022FED828	IPR029058	186	428
533	UPI00233E7A2F	IPR029058	154	262
534	UPI0024141BE6	IPR029058	28	323
535	UPI002458DC09	IPR029058	147	388
536	UPI0023AA49C7	IPR029058	26	507
537	UPI0024342640	IPR029058	8	280
538	UPI0024531251	IPR029058	11	297
539	UPI00236E00DA	IPR029058	5	304
540	UPI00242D5194	IPR029058	6	265
541	UPI00230531B2	IPR029058	26	249
542	UPI002360AE6F	IPR029058	36	377
543	UPI0022E9D4F6	IPR029058	6	249
544	UPI0022DD64E6	IPR029058	546	804
545	UPI0023DC4FBB	IPR029058	19	74
546	UPI00235B5901	IPR010126	77	209
547	UPI00235B5901	IPR029058	61	298
548	UPI00240F4F3F	IPR029058	30	300
549	UPI00233DF821	IPR029058	124	419
550	UPI00233C135F	IPR029058	5	218
551	UPI0022CFBA4F	IPR002921	108	242
552	UPI0022CFBA4F	IPR029058	44	296
553	UPI002475697B	IPR029058	44	276
554	UPI0022D84FF2	IPR029058	37	295
555	UPI0022E25FF3	IPR029058	2	271
556	UPI00245B0A9E	IPR029058	3	253
557	UPI0024818CFB	IPR029058	4	40
558	UPI00247FB305	IPR029058	53	308
559	UPI00245A8DBA	IPR029058	22	292
560	UPI00240F72AF	IPR029058	27	291
561	UPI002457A4C7	IPR029058	102	350
562	UPI0023755FAC	IPR029058	9	237
563	UPI0022F9336F	IPR029058	2	130
564	UPI002365C9FA	IPR029058	3	253
565	UPI00231B2784	IPR029058	224	294
566	UPI0024837461	IPR029058	42	314
567	UPI00236881F3	IPR029058	9	251
568	UPI002449135F	IPR029058	2	258
569	UPI002393A5F5	IPR029058	4	130
570	UPI00239E5E80	IPR029058	21	154
571	UPI0024386171	IPR029058	130	414
572	UPI0024003E01	IPR029058	14	254
573	UPI002433C174	IPR029058	67	335
574	UPI0023A6B22D	IPR029058	57	305
575	UPI0022D74E00	IPR029058	12	255
576	UPI0022D74E00	IPR029058	344	630
577	UPI0023231255	IPR029058	29	299
578	UPI0022DC609C	IPR029058	61	329
579	UPI00231F5B08	IPR029058	4	268
580	UPI0022D47F33	IPR029058	32	129
581	UPI002452A545	IPR029058	5	243
582	UPI0024570A31	IPR029058	3	242
583	UPI00245598E2	IPR029058	35	241
584	UPI0022D0CF15	IPR029058	84	490
585	UPI0023AA75B3	IPR029058	18	198
586	UPI002313809A	IPR029058	203	478
587	UPI0023622A5D	IPR029058	28	274
588	UPI00240FB172	IPR029058	72	482
589	UPI00241EDFAA	IPR029058	2	274
590	UPI0022EDBA82	IPR029058	18	212
591	UPI00244AA434	IPR029058	13	267
592	UPI00248520A7	IPR029058	58	334
593	UPI00247C9059	IPR029058	352	656
594	UPI00246E2A41	IPR029058	3	292
595	UPI00241B2900	IPR029058	24	280
596	UPI0022BEFEA6	IPR029058	34	304
597	UPI0024128986	IPR029058	2	244
598	UPI002410E7E2	IPR029058	1868	2367
599	UPI002388EF1A	IPR029058	35	348
600	UPI002438D95F	IPR029058	103	502
601	UPI00238644B6	IPR029058	350	639
602	UPI0024236AAD	IPR029058	90	333
603	UPI0024236AAD	IPR043595	82	333
604	UPI0022DD61D9	IPR029058	108	416
605	UPI0022DE0FA1	IPR029058	255	388
606	UPI0023E7D886	IPR029058	109	458
607	UPI00238563C7	IPR029058	214	499
608	UPI0023617D6C	IPR029058	30	238
609	UPI0022DC137A	IPR029058	110	309
610	UPI00234D6B21	IPR029058	19	241
611	UPI0024562EFE	IPR029058	69	351
612	UPI002478866A	IPR029058	47	328
613	UPI00237B6415	IPR029058	359	669
614	UPI0022D37FFA	IPR029058	512	750
615	UPI0023D3782A	IPR029058	15	241
616	UPI002326FD51	IPR029058	4	308
617	UPI0022D17A3F	IPR029058	664	919
618	UPI00232EF69A	IPR029058	85	403
619	UPI0023052523	IPR029058	4	233
620	UPI002312BC30	IPR029058	15	176
621	UPI0023A0E7AB	IPR029058	79	355
622	UPI00234357A8	IPR029058	19	250
623	UPI0022FB1914	IPR029058	15	109
624	UPI0024345A76	IPR029058	28	486
625	UPI0022F3CF1A	IPR029058	518	782
626	UPI002308EAB9	IPR029058	138	373
627	UPI00230E4CC7	IPR029058	3	254
628	UPI0023E997EE	IPR029058	15	305
629	UPI0023D29E16	IPR029058	289	549
630	UPI0023A56C6C	IPR029058	512	617
631	UPI00239E7579	IPR029058	11	73
632	UPI00232E6F73	IPR029058	9	250
633	UPI00235FF5BF	IPR029058	40	285
634	UPI0022EF4943	IPR029058	30	305
635	UPI0023EEE140	IPR029058	11	245
636	UPI0023FFD671	IPR029058	24	328
637	UPI00230D9D64	IPR029058	16	366
638	UPI0024162FC1	IPR029058	29	392
