	Protein	Domain	Start	Stop
173	UPI002474153A	IPR000209	318	554
174	UPI0024CE4A05	IPR036852	10	166
175	UPI0024CE4A05	IPR036852	474	944
176	UPI0024CE4A05	IPR036852	79	351
177	UPI0024CE4A05	IPR010259	458	543
178	UPI0024CE4A05	IPR010259	11	96
179	UPI0024CE4A05	IPR000209	739	843
180	UPI0024C4CF89	IPR036852	17	535
181	UPI0024C4CF89	IPR000209	35	500
182	UPI0024760EDA	IPR000209	88	342
183	UPI0024760EDA	IPR036852	34	386
184	UPI00237208C7	IPR036852	847	1183
185	UPI00237208C7	IPR000209	867	1170
186	UPI0025454E53	IPR036852	88	353
187	UPI0025454E53	IPR000209	95	355
188	UPI0024CE944E	IPR000209	58	524
189	UPI0024CE944E	IPR036852	55	551
190	UPI0024D289FD	IPR036852	590	769
191	UPI002573E4D6	IPR036852	144	463
192	UPI002573E4D6	IPR000209	147	452
193	UPI0024DB25D5	IPR036852	3	473
194	UPI0024DB25D5	IPR000209	11	464
195	UPI0023C781A0	IPR000209	439	554
196	UPI0023C781A0	IPR036852	91	564
197	UPI0023C781A0	IPR000209	97	301
198	UPI0024A84EE6	IPR000209	17	293
199	UPI0024A84EE6	IPR036852	8	351
200	UPI00237517B1	IPR036852	142	427
201	UPI00237517B1	IPR000209	160	404
202	UPI002474E1AF	IPR000209	111	369
203	UPI002474E1AF	IPR036852	93	371
204	UPI00255201FE	IPR000209	261	494
205	UPI00255201FE	IPR036852	233	504
206	UPI0023AE8FE3	IPR036852	132	415
207	UPI0023AE8FE3	IPR000209	150	389
208	UPI0023798724	IPR036852	18	436
209	UPI0023798724	IPR000209	59	424
210	UPI0024C2BF7B	IPR000209	59	394
211	UPI0024C2BF7B	IPR036852	41	404
212	UPI0024D51948	IPR036852	138	496
213	UPI0024D51948	IPR000209	141	494
214	UPI0024D51948	IPR010259	25	99
215	UPI0024763244	IPR036852	267	665
216	UPI0025652399	IPR010259	3	70
217	UPI002569D05D	IPR000209	147	321
218	UPI002569D05D	IPR000209	461	624
219	UPI002569D05D	IPR036852	85	639
220	UPI00254B4C53	IPR000209	47	306
221	UPI00254B4C53	IPR036852	40	322
222	UPI0024703FB9	IPR000209	112	419
223	UPI0024703FB9	IPR036852	65	452
224	UPI00246F078A	IPR000209	2	89
225	UPI00246F078A	IPR036852	1	112
226	UPI0025632F29	IPR000209	140	607
227	UPI0025632F29	IPR010259	42	119
228	UPI0025632F29	IPR036852	118	619
229	UPI0024A123ED	IPR000209	133	575
230	UPI0024A123ED	IPR036852	110	599
231	UPI0024DCAD05	IPR000209	132	600
232	UPI0024DCAD05	IPR010259	35	107
233	UPI0024DCAD05	IPR036852	106	623
234	UPI00253D0C3E	IPR010259	26	112
235	UPI00253D0C3E	IPR000209	136	581
236	UPI00253D0C3E	IPR036852	111	616
237	UPI002482AE25	IPR000209	49	335
238	UPI002482AE25	IPR036852	31	346
239	UPI0025446821	IPR036852	110	603
240	UPI0025446821	IPR010259	44	108
241	UPI0025446821	IPR000209	135	566
242	UPI00237A1194	IPR000209	59	180
243	UPI00237A1194	IPR036852	50	201
244	UPI0023D7C8FB	IPR000209	242	746
245	UPI0023D7C8FB	IPR036852	218	782
246	UPI0023D7C8FB	IPR010259	99	217
247	UPI0025492FEE	IPR000209	38	285
248	UPI0025492FEE	IPR036852	31	294
249	UPI00248617B1	IPR000209	138	580
250	UPI00248617B1	IPR036852	5	652
251	UPI00248617B1	IPR010259	29	115
252	UPI0025448011	IPR000209	133	562
253	UPI0025448011	IPR010259	29	107
254	UPI0025448011	IPR036852	108	599
255	UPI00248CFCA9	IPR000209	399	692
256	UPI00248CFCA9	IPR036852	381	724
257	UPI0023958459	IPR036852	235	596
258	UPI002554E2EA	IPR000209	65	430
259	UPI002554E2EA	IPR036852	23	442
260	UPI00254C8BA9	IPR010259	84	185
261	UPI00254C8BA9	IPR036852	205	678
262	UPI00254C8BA9	IPR000209	219	668
263	UPI0024A53698	IPR000209	168	405
264	UPI0024A53698	IPR036852	139	455
265	UPI0023F4F109	IPR036852	193	480
266	UPI0023F4F109	IPR000209	209	468
267	UPI00247113CA	IPR036852	74	502
268	UPI00247113CA	IPR000209	81	479
269	UPI002368A5D4	IPR036852	207	598
270	UPI002368A5D4	IPR000209	226	553
271	UPI002557F748	IPR010259	93	161
272	UPI002557F748	IPR036852	89	778
273	UPI002557F748	IPR000209	219	710
274	UPI002550222F	IPR036852	60	584
275	UPI002550222F	IPR000209	266	544
276	UPI002550222F	IPR000209	63	119
277	UPI00256AD0C5	IPR010259	157	222
278	UPI00256AD0C5	IPR036852	225	759
279	UPI00256AD0C5	IPR000209	250	725
280	UPI0024C07DB8	IPR000209	120	422
281	UPI0024C07DB8	IPR036852	112	433
282	UPI0024C48E9C	IPR000209	224	507
283	UPI0024C48E9C	IPR036852	192	521
284	UPI0024854B6B	IPR000209	8	68
285	UPI0024854B6B	IPR036852	7	78
286	UPI0025758B15	IPR000209	82	492
287	UPI0025758B15	IPR036852	65	495
288	UPI00246FFD4F	IPR000209	480	771
289	UPI00246FFD4F	IPR036852	456	783
290	UPI00248B6583	IPR036852	168	441
291	UPI00248B6583	IPR000209	185	432
292	UPI002384A291	IPR036852	176	530
293	UPI002384A291	IPR000209	176	516
294	UPI0025598051	IPR000209	129	523
295	UPI0025598051	IPR036852	126	533
296	UPI0023D48143	IPR036852	95	305
297	UPI0023D48143	IPR000209	98	304
298	UPI0024B13924	IPR036852	94	549
299	UPI0024B13924	IPR000209	109	514
300	UPI002481AC25	IPR036852	215	500
301	UPI002481AC25	IPR000209	231	486
302	UPI0024D6F31B	IPR036852	241	584
303	UPI00255F45AF	IPR036852	484	517
304	UPI00254382D6	IPR000209	7	262
305	UPI00254382D6	IPR036852	5	312
306	UPI00254FE46D	IPR036852	128	440
307	UPI00254FE46D	IPR000209	146	418
308	UPI00238BC083	IPR000209	181	427
309	UPI00238BC083	IPR036852	149	459
310	UPI002368DD5B	IPR000209	77	338
311	UPI002368DD5B	IPR036852	59	348
312	UPI0023E162EE	IPR036852	34	330
313	UPI0023E162EE	IPR000209	53	316
314	UPI0024D881A3	IPR010259	46	129
315	UPI0024D881A3	IPR036852	24	174
316	UPI00249AA40D	IPR000209	120	370
317	UPI00249AA40D	IPR036852	104	380
318	UPI00249D3353	IPR036852	110	611
319	UPI00249D3353	IPR010259	29	111
320	UPI00249D3353	IPR000209	134	578
321	UPI00255C10BE	IPR000209	249	621
322	UPI00255C10BE	IPR036852	189	631
323	UPI002499104F	IPR000209	5	95
324	UPI002499104F	IPR036852	3	105
325	UPI0023EEE08A	IPR000209	191	496
326	UPI0023EEE08A	IPR036852	172	507
327	UPI00246ABCE5	IPR000209	85	482
328	UPI00246ABCE5	IPR036852	80	502
329	UPI00257455CE	IPR036852	161	596
330	UPI00257455CE	IPR010259	57	142
331	UPI00257455CE	IPR000209	180	586
332	UPI00236F2DF9	IPR036852	38	524
333	UPI00236F2DF9	IPR000209	273	483
334	UPI00239332C0	IPR000209	157	406
335	UPI00239332C0	IPR036852	140	409
336	UPI002464625D	IPR000209	2	194
337	UPI002464625D	IPR036852	1	219
338	UPI00255065A0	IPR036852	27	284
339	UPI00255065A0	IPR000209	51	277
340	UPI0023679686	IPR036852	21	318
341	UPI0023679686	IPR000209	37	308
342	UPI00248AF22F	IPR000209	165	409
343	UPI00248AF22F	IPR036852	148	426
344	UPI0025529E24	IPR036852	44	474
345	UPI0025529E24	IPR000209	86	303
346	UPI0025529E24	IPR000209	378	461
347	UPI002568B9E0	IPR010259	25	98
348	UPI002568B9E0	IPR000209	140	370
349	UPI002568B9E0	IPR036852	130	368
350	UPI002484CCF9	IPR000209	137	606
351	UPI002484CCF9	IPR036852	117	616
352	UPI002484CCF9	IPR010259	30	109
353	UPI00253B99AC	IPR010259	25	116
354	UPI00253B99AC	IPR000209	140	584
355	UPI00253B99AC	IPR036852	115	621
356	UPI00239F228D	IPR000209	182	438
357	UPI00239F228D	IPR036852	163	463
358	UPI0024BC84C7	IPR000209	181	638
359	UPI0024BC84C7	IPR036852	164	647
360	UPI0025544A45	IPR036852	130	282
361	UPI00239D3A05	IPR036852	23	422
362	UPI00239D3A05	IPR000209	161	420
363	UPI00256C79D9	IPR036852	2	299
364	UPI00256C79D9	IPR000209	2	287
365	UPI0023714144	IPR036852	86	464
366	UPI0023714144	IPR000209	155	442
367	UPI0025522271	IPR036852	30	389
368	UPI0025522271	IPR000209	49	389
369	UPI0024DD9C33	IPR036852	26	232
370	UPI0024DD9C33	IPR010259	27	103
371	UPI0024DD9C33	IPR000209	127	231
372	UPI00249EAC39	IPR010259	66	119
373	UPI00249EAC39	IPR000209	154	384
374	UPI00249EAC39	IPR036852	130	390
375	UPI0023796512	IPR000209	237	496
376	UPI0023796512	IPR036852	220	506
377	UPI002568B438	IPR010259	37	109
378	UPI002568B438	IPR000209	184	346
379	UPI002568B438	IPR036852	136	354
380	UPI0023B5CBDE	IPR036852	69	407
381	UPI0023F0FABC	IPR036852	95	453
382	UPI0023F0FABC	IPR000209	170	439
383	UPI00256B58D1	IPR036852	97	393
384	UPI00256B58D1	IPR000209	128	365
385	UPI00256B58D1	IPR010259	15	88
