	Protein	Domain	Start	Stop
181	UPI0023A3DD7F	IPR029058	3	282
182	UPI00242008AC	IPR029058	108	409
183	UPI0023B20428	IPR029058	428	664
184	UPI0024C17228	IPR029058	167	356
185	UPI00244957E9	IPR029058	92	494
186	UPI0024785FF0	IPR029058	2230	2505
187	UPI0023E22C4E	IPR029058	18	271
188	UPI0023740E94	IPR029058	20	389
189	UPI0024D50CA0	IPR029058	95	309
190	UPI0024866DE2	IPR029058	92	594
191	UPI0023945019	IPR029058	512	766
192	UPI0024135ED0	IPR029058	13	288
193	UPI002447E627	IPR029058	2	266
194	UPI00234F20D7	IPR029058	18	271
195	UPI0024626A57	IPR029058	34	194
196	UPI0024B1D0F5	IPR029058	57	298
197	UPI00245ECE47	IPR029058	237	449
198	UPI00236946FF	IPR029058	41	209
199	UPI00254C858E	IPR029058	7	305
200	UPI00254511A3	IPR029058	38	253
201	UPI0024564CF2	IPR029058	48	291
202	UPI0024139DEE	IPR029058	4	245
203	UPI002474F6A8	IPR029058	31	294
204	UPI00235C5C8E	IPR029058	75	346
205	UPI0023857F39	IPR029058	48	338
206	UPI0023B50447	IPR029058	7	260
207	UPI0024B01A07	IPR029058	61	545
208	UPI0024B01A07	IPR029058	22	64
209	UPI002378E26A	IPR029058	64	326
210	UPI002556BCEF	IPR029058	26	308
211	UPI0024A93513	IPR029058	220	528
212	UPI0024744AC7	IPR029058	19	286
213	UPI00255B2769	IPR029058	11	288
214	UPI0023673457	IPR029058	22	304
215	UPI0023DDAF0B	IPR029058	69	267
216	UPI00249F7D79	IPR029058	13	222
217	UPI0024B1B9C5	IPR029058	209	422
218	UPI002419F88E	IPR029058	1	75
219	UPI0023EB2CD5	IPR029058	34	258
220	UPI0025419C6F	IPR029058	27	402
221	UPI00237D00F1	IPR029058	2886	3065
222	UPI00254CF9FF	IPR029058	184	294
223	UPI002477364E	IPR029058	488	568
224	UPI0023742F16	IPR029058	16	155
225	UPI00237EED13	IPR029058	16	240
226	UPI00235CBAED	IPR029058	8	179
227	UPI002487AB4C	IPR029058	21	201
228	UPI00249E3C42	IPR029058	13	286
229	UPI0024179806	IPR029058	52	289
230	UPI0024D5C47E	IPR029058	1	123
231	UPI0024C0C48E	IPR029058	3	259
232	UPI00236723DD	IPR029058	51	241
233	UPI002367CA2D	IPR029058	2	249
234	UPI00248A621E	IPR029058	6	352
235	UPI0024197DBA	IPR029058	28	272
236	UPI00246B03F7	IPR029058	28	316
237	UPI00240A9E14	IPR029058	458	706
238	UPI0024DDAAE6	IPR029058	102	385
239	UPI002453E99F	IPR029058	88	347
240	UPI0023DF854F	IPR029058	3	311
241	UPI0024C4FFE1	IPR029058	23	575
242	UPI00254F7BF9	IPR029058	12	276
243	UPI0023A682CC	IPR029058	37	279
244	UPI0025449163	IPR029058	340	511
245	UPI002476084D	IPR029058	17	264
246	UPI0025453990	IPR029058	43	550
247	UPI00242053EB	IPR029058	4	248
248	UPI0023ED1138	IPR029058	21	283
249	UPI0024351B3E	IPR029058	30	487
250	UPI002359E753	IPR029058	25	279
251	UPI002397B351	IPR029058	40	487
252	UPI00245518FA	IPR029058	52	339
253	UPI002461A28C	IPR029058	12	388
254	UPI00235639C0	IPR029058	51	209
255	UPI00255F7469	IPR029058	77	287
256	UPI00238EB092	IPR029058	2	204
257	UPI002358D708	IPR029058	26	287
258	UPI002406CB5A	IPR029058	539	682
259	UPI002570C787	IPR029058	947	1277
260	UPI0023CB54C9	IPR029058	311	565
261	UPI0024A72A06	IPR029058	129	362
262	UPI00235A0572	IPR029058	73	344
263	UPI0024791854	IPR029058	28	306
264	UPI00235E8D27	IPR029058	6	258
265	UPI0024289665	IPR029058	12	327
266	UPI00239D2743	IPR029058	47	544
267	UPI0024582C4C	IPR029058	12	286
268	UPI00236CE5BC	IPR029058	3	295
269	UPI0024DDB63A	IPR029058	146	382
270	UPI00239802F8	IPR029058	358	575
271	UPI002550C0D0	IPR029058	191	477
272	UPI002385E7C5	IPR029058	413	649
273	UPI00243E0581	IPR029058	1	94
274	UPI00243E0581	IPR029058	150	567
275	UPI0023B7171B	IPR029058	2	256
276	UPI0023D9E4CA	IPR029058	4	220
277	UPI0024C45C04	IPR029058	8	207
278	UPI0023F65D80	IPR029058	3	217
279	UPI00234D67AF	IPR029058	1	65
280	UPI0025437E1B	IPR029058	73	286
281	UPI002406FC85	IPR029058	488	738
282	UPI002477899B	IPR029058	28	453
283	UPI00246E53BC	IPR029058	26	294
284	UPI0024A809B1	IPR029058	34	346
285	UPI0023F875E5	IPR029058	11	215
286	UPI00256BD03F	IPR029058	33	336
287	UPI0024DB4C55	IPR029058	83	597
288	UPI00234ACDEF	IPR029058	6	192
289	UPI0024DF27CE	IPR029058	63	518
290	UPI0025619836	IPR002921	286	433
291	UPI0025619836	IPR029058	235	433
292	UPI0023811A05	IPR029058	3	282
293	UPI0024D029DF	IPR029058	97	340
294	UPI002442DAB0	IPR029058	6	215
295	UPI0024B32AD9	IPR029058	31	300
296	UPI0023717C59	IPR029058	1	53
297	UPI00253D015B	IPR029058	22	210
298	UPI0023A34D98	IPR011118	26	515
299	UPI0023A34D98	IPR011118	59	514
300	UPI0023A34D98	IPR029058	68	441
301	UPI002490CF37	IPR029058	41	420
302	UPI0024CCA7D7	IPR029058	63	208
303	UPI0024CCA7D7	IPR002921	77	208
304	UPI0024B547F0	IPR029058	16	587
305	UPI0023802AB5	IPR029058	1050	1292
306	UPI0024BAC2F5	IPR029058	1366	1626
307	UPI0023E8C179	IPR029058	5	290
308	UPI0024A15464	IPR029058	1561	1784
309	UPI00244DD875	IPR029058	40	548
310	UPI00235A22BC	IPR029058	117	386
311	UPI00255B0750	IPR029058	125	366
312	UPI0023858BB3	IPR029058	426	671
313	UPI00244C7405	IPR029058	47	267
314	UPI0024C9B021	IPR029058	476	708
315	UPI002399069E	IPR029058	407	661
316	UPI0023FB3E7C	IPR029058	6	483
317	UPI0023AA6BEA	IPR029058	28	231
318	UPI002362C47E	IPR029058	242	299
319	UPI0024DC22FD	IPR029058	17	317
320	UPI0024C9AAFD	IPR029058	25	546
321	UPI0024A32569	IPR029058	4	231
322	UPI002392ADBC	IPR029058	1	277
323	UPI00234ADADB	IPR029058	8	253
324	UPI002348C520	IPR029058	116	391
325	UPI0024BB06DA	IPR029058	403	651
326	UPI0023717A9F	IPR029058	95	334
327	UPI0023A46A5B	IPR029058	19	176
328	UPI0024DE44AC	IPR029058	55	327
329	UPI002492ACCD	IPR029058	47	446
330	UPI002550A964	IPR029058	129	367
331	UPI0023628D39	IPR029058	4620	4896
332	UPI0023628D39	IPR029058	4329	4611
333	UPI0023CFED02	IPR029058	27	269
334	UPI0025707384	IPR029058	26	526
335	UPI00253FE5CA	IPR029058	179	432
336	UPI0024C84506	IPR029058	168	544
337	UPI0023C6F5FA	IPR029058	15	252
338	UPI0024D7A740	IPR029058	111	366
339	UPI0023939E05	IPR029058	82	343
340	UPI002355DFA6	IPR029058	9	294
341	UPI0025697EA8	IPR029058	87	330
342	UPI0024812083	IPR029058	2	154
343	UPI00256CD269	IPR029058	44	132
344	UPI0023F97721	IPR029058	187	485
345	UPI00234FB95B	IPR029058	12	204
346	UPI002396D901	IPR029058	15	338
347	UPI00256449EB	IPR029058	28	300
348	UPI0024703F89	IPR029058	6	191
349	UPI00246C8743	IPR029058	59	307
350	UPI0024B5ACB8	IPR029058	7	232
351	UPI0025653470	IPR029058	15	203
352	UPI0023D83722	IPR029058	346	593
353	UPI00242375B1	IPR029058	109	382
354	UPI0024100799	IPR029058	104	354
355	UPI00238DD682	IPR029058	6	312
356	UPI00248E94DF	IPR029058	147	319
357	UPI0024697506	IPR029058	4	256
358	UPI002389A672	IPR029058	1790	2057
359	UPI00246336F9	IPR029058	94	356
360	UPI0023B04E8B	IPR029058	2	181
361	UPI00255EC7F3	IPR029058	8	300
362	UPI0024777512	IPR029058	376	619
363	UPI0023B03357	IPR029058	90	365
364	UPI00245667A9	IPR029058	5	267
365	UPI0023901B85	IPR029058	3	314
366	UPI00256C3676	IPR029058	73	181
367	UPI00256A341B	IPR029058	603	859
368	UPI0024CE22AB	IPR029058	2	105
369	UPI0023AF013D	IPR029058	31	295
370	UPI0025438DB2	IPR029058	22	289
371	UPI00243820A2	IPR029058	120	256
372	UPI0024D7EDB9	IPR029058	61	450
373	UPI00234D3639	IPR029058	87	446
374	UPI0023965731	IPR029058	5	229
375	UPI00241A1F63	IPR029058	6	278
376	UPI0023E0153E	IPR029058	25	181
377	UPI002386C701	IPR029058	42	304
378	UPI00247B8423	IPR029058	2	236
379	UPI0024109E8C	IPR029058	23	308
380	UPI0024347F65	IPR029058	47	330
381	UPI0023EBEFE3	IPR029058	39	452
382	UPI00237C490E	IPR029058	29	568
383	UPI00249713F6	IPR029058	23	268
384	UPI00249713F6	IPR029058	341	675
385	UPI00246854DC	IPR029058	28	272
386	UPI00243FEDD0	IPR029058	104	351
387	UPI00248020DE	IPR029058	11	259
388	UPI002384008E	IPR029058	53	367
389	UPI0024068E34	IPR029058	291	612
390	UPI002409A2AD	IPR029058	43	183
391	UPI00239EF27E	IPR029058	6	371
392	UPI002434DA31	IPR029058	27	537
393	UPI0024BEFCD2	IPR029058	4	186
394	UPI002550944A	IPR029058	59	325
395	UPI00256C918A	IPR029058	181	476
396	UPI0023F8537A	IPR029058	30	393
397	UPI00253C80BE	IPR029058	12	270
398	UPI0024BB9ACD	IPR029058	104	230
399	UPI00241FE8BE	IPR029058	6	317
400	UPI00239DAB9D	IPR029058	9	298
401	UPI0023F75DD6	IPR029058	7	243
402	UPI0023E8FE8A	IPR029058	35	172
403	UPI0024979119	IPR029058	10	291
404	UPI00234A4851	IPR029058	41	237
405	UPI0024ACEBB6	IPR029058	7	267
406	UPI002490CED8	IPR029058	31	392
407	UPI0025403117	IPR011118	2	153
408	UPI0025403117	IPR029058	9	68
409	UPI0025403117	IPR011118	2	155
410	UPI00249E496F	IPR029058	168	220
411	UPI0024636C31	IPR029058	5	210
412	UPI0023AA14D8	IPR029058	7	210
413	UPI0023BF29A8	IPR029058	441	695
414	UPI0023A6E836	IPR029058	747	1078
415	UPI00240E2052	IPR029058	25	93
416	UPI002400CEE7	IPR029058	25	222
417	UPI0024313CCF	IPR029058	413	666
418	UPI0023DDE3BA	IPR029058	2	272
419	UPI00249F52D9	IPR029058	61	348
420	UPI0023A32EC9	IPR029058	25	450
421	UPI002570DF73	IPR029058	57	336
422	UPI00245755A9	IPR029058	100	469
423	UPI0024B9B4C7	IPR029058	35	301
424	UPI00246CF12C	IPR029058	436	697
425	UPI00247D2F55	IPR029058	1	293
426	UPI0024BA76C4	IPR029058	67	337
427	UPI00242ABFAB	IPR029058	417	660
428	UPI00236A7F90	IPR029058	2	94
429	UPI00235247F1	IPR029058	35	262
430	UPI002489F796	IPR029058	13	312
431	UPI002434F0A8	IPR029058	2	275
432	UPI00240997A2	IPR029058	22	287
433	UPI002376948A	IPR029058	89	383
434	UPI0023DFB517	IPR029058	10	339
435	UPI00246BDC19	IPR002921	121	245
436	UPI00246BDC19	IPR029058	17	248
437	UPI00245328C4	IPR029058	42	492
438	UPI00255141E6	IPR029058	4	210
439	UPI0024BF93A4	IPR029058	3	235
440	UPI002419AC77	IPR029058	74	546
441	UPI00254204D9	IPR029058	6	262
442	UPI00253C9EFB	IPR029058	43	242
443	UPI002387FFB2	IPR029058	441	694
444	UPI002483EEEE	IPR029058	86	334
445	UPI002483EEEE	IPR029058	53	180
446	UPI00254AAEF7	IPR029058	70	294
447	UPI00253EAF42	IPR029058	211	408
448	UPI002457DBA5	IPR029058	27	125
449	UPI0024D1A76F	IPR029058	2	108
450	UPI0023BCD8B0	IPR029058	5	261
451	UPI00236881E8	IPR029058	93	269
452	UPI002570D453	IPR029058	14	218
453	UPI0024725BC3	IPR029058	401	654
454	UPI002498652E	IPR029058	18	321
455	UPI0023D237D0	IPR029058	48	291
456	UPI0024DAE092	IPR029058	67	485
457	UPI0023791690	IPR029058	2963	3213
458	UPI0024853C28	IPR029058	657	910
459	UPI002352C83A	IPR029058	57	350
460	UPI0024BB7F4F	IPR029058	127	387
461	UPI00234CBBA4	IPR029058	42	305
462	UPI0024208EB0	IPR029058	26	115
463	UPI00236B0733	IPR029058	15	271
464	UPI00255626BA	IPR029058	352	605
465	UPI0024ACA8FB	IPR029058	3	251
466	UPI0024491D22	IPR029058	14	255
467	UPI00239E8A20	IPR029058	399	596
468	UPI0024D8900A	IPR029058	112	407
469	UPI0024A9E4BF	IPR029058	7	179
470	UPI002561512E	IPR029058	7	215
471	UPI00245F42CA	IPR029058	66	317
472	UPI0024BF2EBA	IPR029058	2229	2501
473	UPI0024734B6F	IPR029058	37	214
474	UPI00237FC20D	IPR029058	16	243
475	UPI00243FF75A	IPR029058	2	292
476	UPI0023F1A808	IPR029058	113	370
477	UPI0023BA54AB	IPR029058	1577	1841
478	UPI0024483AB2	IPR029058	211	521
479	UPI00245E9A96	IPR029058	130	354
480	UPI002375BD51	IPR029058	52	358
481	UPI002383D8BD	IPR029058	14	381
482	UPI002431B41B	IPR029058	4	247
483	UPI002361161C	IPR029058	4	259
484	UPI002389F494	IPR029058	132	341
485	UPI002369610D	IPR029058	257	455
486	UPI0024B9C9E2	IPR029058	3	224
487	UPI0024A61C50	IPR029058	3	234
488	UPI002558F5BD	IPR029058	3	114
489	UPI0024E0644C	IPR029058	22	275
490	UPI0023F35CF5	IPR029058	490	722
491	UPI0024044944	IPR029058	551	791
492	UPI002409920D	IPR029058	199	490
493	UPI0025690B26	IPR029058	57	121
494	UPI00238E58B2	IPR029058	16	294
495	UPI0024846D38	IPR029058	2	245
496	UPI0023A0BCEA	IPR029058	11	255
497	UPI00234F7DC6	IPR029058	45	567
498	UPI002375BB3E	IPR029058	485	776
499	UPI0023660A1B	IPR029058	4	376
500	UPI002400E2D4	IPR029058	590	845
501	UPI0023A2A3D9	IPR029058	91	383
502	UPI00254E16D2	IPR029058	11	214
503	UPI0023C93EF0	IPR029058	484	735
504	UPI00238F0E23	IPR029058	542	800
505	UPI00245E1B97	IPR029058	3	261
506	UPI00242FC282	IPR029058	24	266
507	UPI0024914B35	IPR029058	78	406
508	UPI002347ED8B	IPR029058	87	499
509	UPI0024D92EC2	IPR029058	51	476
510	UPI0023F3C9B2	IPR029058	29	430
511	UPI0024792D80	IPR029058	34	420
512	UPI0023E3B624	IPR029058	6693	6940
513	UPI0023B0CF42	IPR029058	8	241
514	UPI002482D9EE	IPR029058	387	645
515	UPI0023E0AF33	IPR029058	340	616
516	UPI0023E0AF33	IPR029058	63	328
517	UPI0023904150	IPR029058	3	268
518	UPI00256E03BD	IPR029058	90	324
519	UPI0023BDD1FB	IPR029058	1	185
520	UPI002438B178	IPR029058	4	263
521	UPI0023BAA48D	IPR029058	172	465
522	UPI00244A83E4	IPR029058	108	416
523	UPI0023DEB751	IPR029058	62	378
524	UPI00249266E4	IPR029058	283	580
525	UPI00243DA421	IPR029058	29	278
526	UPI00240B5C14	IPR029058	107	403
527	UPI00254B354C	IPR029058	10097	10306
528	UPI0023C8800A	IPR029058	27	270
529	UPI0023E18F19	IPR029058	60	377
530	UPI002368DF4F	IPR029058	51	313
531	UPI00248B77A6	IPR029058	10	341
532	UPI00243171E7	IPR029058	52	314
533	UPI00246470E8	IPR029058	26	480
534	UPI002421BEA0	IPR029058	43	257
535	UPI00239BEAC1	IPR029058	10	264
536	UPI002469DB85	IPR029058	105	272
537	UPI0023F19D69	IPR029058	7	290
538	UPI00244EC585	IPR029058	27	392
539	UPI00249197FD	IPR029058	7	267
540	UPI00244F40D2	IPR029058	5	173
541	UPI002465D0D9	IPR029058	25	98
542	UPI002374DCE2	IPR029058	14	263
543	UPI00241CFB9B	IPR029058	199	266
544	UPI002377E611	IPR029058	52	303
545	UPI002421FC95	IPR029058	426	684
546	UPI00240E7175	IPR029058	77	301
547	UPI0024539CBA	IPR029058	618	882
548	UPI0023C5AE25	IPR029058	5	253
549	UPI00247663BB	IPR029058	16	258
550	UPI0024004FE5	IPR029058	24	582
551	UPI00235C3137	IPR029058	3	256
552	UPI0024CF42E3	IPR029058	15	291
553	UPI0024AF93FA	IPR029058	86	568
554	UPI0024DEA473	IPR029058	6	249
555	UPI002416D574	IPR029058	343	435
556	UPI0024157C25	IPR029058	52	354
557	UPI002548C47E	IPR029058	6	167
558	UPI002477EDE7	IPR029058	266	390
559	UPI002370A9CB	IPR029058	213	303
560	UPI00248CE0C2	IPR029058	4	244
561	UPI002545536A	IPR029058	421	671
562	UPI0025542993	IPR029058	139	395
563	UPI00236A218E	IPR029058	39	310
564	UPI002454E4D3	IPR029058	107	385
565	UPI00244E5A5D	IPR029058	2	146
566	UPI0024A3E0B1	IPR029058	25	265
567	UPI002452273F	IPR029058	8	176
568	UPI002430ACCC	IPR029058	5	251
569	UPI0024079BA2	IPR029058	41	316
570	UPI0024883251	IPR029058	3	329
571	UPI00238B9F1D	IPR029058	33	333
572	UPI002423E79D	IPR029058	4	233
573	UPI00236A2456	IPR029058	35	520
574	UPI0023613E7A	IPR029058	22	109
575	UPI0023F986BB	IPR029058	27	303
576	UPI0024D76B5B	IPR029058	19	293
577	UPI0024D76B5B	IPR029058	327	398
578	UPI0024D76B5B	IPR029058	421	484
579	UPI00244F1B8C	IPR029058	455	702
580	UPI002369E286	IPR029058	53	285
581	UPI00253DDF11	IPR029058	68	246
582	UPI00239C7998	IPR029058	25	158
583	UPI0023A3FBBB	IPR029058	6	253
584	UPI002494DBD2	IPR029058	415	656
585	UPI0024936841	IPR029058	3	309
586	UPI0025589283	IPR029058	18	202
587	UPI002454758F	IPR029058	104	356
588	UPI0023A55808	IPR029058	4	279
589	UPI002376BF05	IPR029058	63	309
590	UPI0024CFECDB	IPR002921	264	428
591	UPI0024CFECDB	IPR029058	206	448
592	UPI0023C96F61	IPR029058	440	702
593	UPI00248010F4	IPR029058	565	819
594	UPI0024A4E905	IPR029058	6	286
595	UPI0025457E30	IPR029058	160	655
596	UPI0024748670	IPR029058	15	296
597	UPI002456A27D	IPR029058	5	318
598	UPI002370FA8E	IPR029058	29	251
599	UPI0023E986D0	IPR029058	43	400
600	UPI0023C0DF31	IPR029058	82	335
601	UPI002347413E	IPR029058	56	310
602	UPI0024811277	IPR029058	411	663
603	UPI0023B2D4C2	IPR029058	5	246
604	UPI00256DFD82	IPR029058	24	341
605	UPI0023E8BED7	IPR029058	5	262
606	UPI002395A46E	IPR029058	25	250
607	UPI0023631586	IPR029058	579	840
608	UPI0025645C6F	IPR029058	99	417
609	UPI0023778784	IPR029058	36	156
610	UPI00244C55E2	IPR029058	5	275
611	UPI00248C6BF3	IPR029058	66	306
612	UPI0023661C2A	IPR029058	374	629
613	UPI0025611AC2	IPR029058	126	436
614	UPI00244DCA36	IPR002921	397	532
615	UPI00244DCA36	IPR029058	351	562
616	UPI0023DED1DF	IPR029058	72	532
617	UPI0024837F84	IPR029058	38	530
618	UPI0024E0658A	IPR029058	3	212
619	UPI00254374D4	IPR029058	309	495
620	UPI00256B7D62	IPR002921	133	271
621	UPI00256B7D62	IPR029058	106	316
622	UPI0023BA898C	IPR029058	197	368
623	UPI0024A0CE53	IPR029058	70	459
624	UPI0024006702	IPR029058	2171	2447
625	UPI0023C14727	IPR029058	33	98
626	UPI002426F97B	IPR029058	27	94
627	UPI002552C266	IPR029058	33	330
628	UPI0024421389	IPR029058	7107	7372
629	UPI00253CF6B7	IPR029058	144	436
630	UPI00235BBFF7	IPR029058	8	276
631	UPI0024748092	IPR029058	2	383
632	UPI00254FB5B3	IPR029058	2	304
633	UPI002458FCB9	IPR029058	4	228
634	UPI002392EBA6	IPR029058	104	209
635	UPI002410F96F	IPR029058	250	427
636	UPI00253E5869	IPR029058	11	326
637	UPI002547A8A5	IPR029058	41	568
638	UPI0024A0B8C3	IPR029058	21	404
639	UPI0024025C4C	IPR029058	424	666
640	UPI0023D07368	IPR029058	2	146
641	UPI00244AE716	IPR029058	8	266
