	Protein	Domain	Start	Stop
154	UPI0023BF2384	IPR029058	542	799
155	UPI00247EFC46	IPR029058	98	341
156	UPI0024194133	IPR029058	1	90
157	UPI0023B9BF0B	IPR029058	18	452
158	UPI0024B7DE87	IPR029058	86	369
159	UPI0023C265B5	IPR029058	2	138
160	UPI0023E9426C	IPR029058	106	409
161	UPI002422CC25	IPR029058	5	223
162	UPI0023F8EDF0	IPR029058	69	311
163	UPI0023D76390	IPR029058	44	294
164	UPI0024E26C63	IPR029058	25	282
165	UPI00246DBF2E	IPR029058	20	523
166	UPI0023E027BB	IPR029058	2	243
167	UPI00254B5369	IPR029058	17	261
168	UPI0024184AAF	IPR029058	17	158
169	UPI002578BF51	IPR029058	381	642
170	UPI002471B5EC	IPR029058	24	273
171	UPI0023E01707	IPR029058	58	541
172	UPI0024147A1C	IPR029058	138	382
173	UPI0024147A1C	IPR002921	162	336
174	UPI0024510B94	IPR029058	48	272
175	UPI002549169E	IPR029058	27	403
176	UPI002497CEED	IPR029058	1789	2063
177	UPI0024075A12	IPR002921	94	254
178	UPI0024075A12	IPR029058	83	261
179	UPI00249FD3A9	IPR029058	84	459
180	UPI0025538ACE	IPR029058	4	113
181	UPI00247209EE	IPR029058	11	299
182	UPI00253BA0DA	IPR029058	232	344
183	UPI0024B52834	IPR029058	46	179
184	UPI002448D56C	IPR029058	58	264
185	UPI002434219C	IPR029058	348	529
186	UPI002434219C	IPR029058	50	291
187	UPI0023D53C23	IPR029058	208	496
188	UPI002479C8AD	IPR029058	56	324
189	UPI00243BA1F3	IPR029058	23	265
190	UPI0025656403	IPR029058	631	694
191	UPI0024BA0950	IPR029058	32	130
192	UPI0024BFF21F	IPR029058	11	516
193	UPI0023E0AF92	IPR029058	34	294
194	UPI0023B80EE8	IPR029058	54	324
195	UPI00248BF924	IPR029058	57	407
196	UPI0023B623A4	IPR029058	83	295
197	UPI0024B3E6CB	IPR029058	85	352
198	UPI0024810C2E	IPR029058	3	312
199	UPI0023ED7502	IPR029058	7105	7371
200	UPI00247C3312	IPR029058	12	270
201	UPI0025679077	IPR029058	64	378
202	UPI0023E564B3	IPR029058	9	225
203	UPI0023E564B3	IPR029058	121	466
204	UPI0023AB9FF3	IPR029058	10	245
205	UPI0025607E0B	IPR002921	124	256
206	UPI0025607E0B	IPR029058	59	250
207	UPI00242648BD	IPR029058	396	559
208	UPI00242648BD	IPR010126	403	526
209	UPI002484CA52	IPR029058	1	216
210	UPI0023E0FC80	IPR029058	15	248
211	UPI002493E134	IPR029058	46	306
212	UPI0024814DD9	IPR029058	4	179
213	UPI0024A4AF40	IPR029058	443	689
214	UPI0025551BF9	IPR029058	63	349
215	UPI0024D03FC0	IPR029058	79	363
216	UPI0023E77EAB	IPR029058	4	260
217	UPI0024B1B86F	IPR029058	45	483
218	UPI00241E610F	IPR029058	4	271
219	UPI0023EA04CB	IPR029058	66	410
220	UPI0023BD8AE0	IPR029058	194	382
221	UPI0024915BCE	IPR011118	73	551
222	UPI0024915BCE	IPR029058	116	487
223	UPI0024915BCE	IPR011118	95	550
224	UPI00249F927B	IPR029058	446	696
225	UPI0024898CC0	IPR029058	47	184
226	UPI0024795137	IPR029058	3	230
227	UPI0024771817	IPR011118	68	558
228	UPI0024771817	IPR029058	122	493
229	UPI0024771817	IPR011118	50	558
230	UPI00240E9574	IPR029058	5	283
231	UPI0024BB0B80	IPR029058	3	221
232	UPI0024BB09FB	IPR029058	14	283
233	UPI0024845909	IPR029058	346	585
234	UPI00244C5A16	IPR029058	145	401
235	UPI0023BA2A69	IPR029058	10	280
236	UPI0023EBF720	IPR029058	42	260
237	UPI0024B96F7E	IPR029058	3	137
238	UPI002417466C	IPR029058	105	471
239	UPI00246F8B40	IPR029058	40	362
240	UPI0025480A0B	IPR029058	128	375
241	UPI002404A47E	IPR029058	5	247
242	UPI002475D54A	IPR029058	34	280
243	UPI002493DC23	IPR029058	9	317
244	UPI00255B294B	IPR029058	1	229
245	UPI0024183C2E	IPR029058	9	287
246	UPI0024A4004D	IPR029058	123	502
247	UPI00253E77C8	IPR029058	35	369
248	UPI0024A64F39	IPR029058	111	287
249	UPI0024A0F9E8	IPR029058	124	386
250	UPI002405849D	IPR029058	85	418
251	UPI00245CA077	IPR029058	18	233
252	UPI00246DE399	IPR029058	5	378
253	UPI0023F189D6	IPR029058	5	200
254	UPI00255AA138	IPR029058	55	306
255	UPI00256212E6	IPR029058	1	220
256	UPI0024012507	IPR029058	1065	1309
257	UPI0024382223	IPR029058	48	345
258	UPI002445C76E	IPR029058	269	439
259	UPI0023B29122	IPR029058	13	123
260	UPI00254D5E76	IPR029058	3	254
261	UPI0023F28251	IPR029058	16	260
262	UPI0024AD6E55	IPR029058	38	337
263	UPI002499B260	IPR029058	491	740
264	UPI0024DBDBF7	IPR029058	143	391
265	UPI002494CF3A	IPR029058	50	292
266	UPI0024BF6476	IPR029058	849	1096
267	UPI0024A23885	IPR029058	27	406
268	UPI00241BF097	IPR029058	65	306
269	UPI0024C29F16	IPR029058	30	238
270	UPI002412C1DB	IPR029058	36	244
271	UPI0024B08E72	IPR029058	431	683
272	UPI002490E835	IPR029058	41	420
273	UPI002482F80F	IPR029058	62	294
274	UPI002460A7CB	IPR029058	3	282
275	UPI00248734BF	IPR029058	77	250
276	UPI002436F97C	IPR029058	4	244
277	UPI00247C363A	IPR029058	147	557
278	UPI002482AE8A	IPR029058	42	318
279	UPI0024672994	IPR029058	167	403
280	UPI00243D0D2A	IPR029058	9	262
281	UPI0023E3B06C	IPR029058	526	779
282	UPI0023C5A72E	IPR029058	13	265
283	UPI00247832CD	IPR029058	67	498
284	UPI0024A464B1	IPR029058	3	267
285	UPI0024A7AEF3	IPR029058	247	384
286	UPI0023B638BF	IPR029058	12	264
287	UPI00241668D9	IPR029058	62	349
288	UPI0023A49F35	IPR029058	2	224
289	UPI00253E16C4	IPR029058	31	446
290	UPI0024904C9C	IPR029058	17	294
291	UPI00248513F1	IPR029058	26	466
292	UPI0024668B20	IPR029058	10	124
293	UPI0023BFB882	IPR029058	3	257
294	UPI002478255F	IPR029058	22	244
295	UPI0024910E26	IPR029058	414	655
296	UPI0024DF02D6	IPR029058	3	173
297	UPI00241D7CE7	IPR029058	451	692
298	UPI0024A4F870	IPR029058	15	277
299	UPI0024DA8794	IPR029058	61	463
300	UPI0024DA8794	IPR011118	21	516
301	UPI0024DA8794	IPR011118	59	511
302	UPI00249F6331	IPR029058	72	228
303	UPI00244BDDA9	IPR029058	3	301
304	UPI0025642CCD	IPR029058	16	259
305	UPI0023BC4050	IPR029058	185	373
306	UPI00248274E3	IPR029058	16	292
307	UPI002481324C	IPR029058	2	226
308	UPI0024B65879	IPR029058	62	352
309	UPI0024D47EA6	IPR029058	29	488
310	UPI0023B2644B	IPR029058	91	312
311	UPI0024A29C1F	IPR029058	21	273
312	UPI0024859486	IPR029058	526	777
313	UPI0023C96189	IPR029058	20	256
314	UPI0023CAA333	IPR029058	27	352
315	UPI0024076C4B	IPR029058	573	831
316	UPI0023D75DA7	IPR029058	38	270
317	UPI00249CBBA6	IPR029058	95	431
318	UPI0023B68477	IPR029058	9	192
319	UPI0024D9ABDB	IPR029058	10	266
320	UPI0024A24FCD	IPR029058	5	179
321	UPI0024C1F264	IPR029058	13	278
322	UPI002455513F	IPR029058	7	257
323	UPI0025636883	IPR029058	2	48
324	UPI0024D80B13	IPR029058	30	321
325	UPI0024641024	IPR029058	9	251
326	UPI0023A3917C	IPR029058	15	183
327	UPI0024230295	IPR010126	100	247
328	UPI0024230295	IPR029058	88	313
329	UPI0024E1E203	IPR029058	36	588
330	UPI00244D0D98	IPR029058	176	408
331	UPI00247737BE	IPR029058	39	346
332	UPI00254965A2	IPR029058	641	892
333	UPI00244BD143	IPR029058	35	298
334	UPI00242C8CB9	IPR029058	13	234
335	UPI00241403DF	IPR029058	26	274
336	UPI0024B66F90	IPR029058	437	673
337	UPI002494F3B1	IPR002921	61	203
338	UPI002494F3B1	IPR029058	10	222
339	UPI0023E16F76	IPR029058	253	541
340	UPI00241DD86D	IPR029058	79	408
341	UPI002540B70B	IPR029058	2	196
342	UPI00254817B8	IPR029058	6	436
343	UPI0023A0E5FF	IPR029058	5	223
344	UPI002476BA46	IPR029058	5	263
345	UPI0023FC2F04	IPR029058	294	544
346	UPI00255C1B8A	IPR043595	15	304
347	UPI00255C1B8A	IPR029058	149	306
348	UPI00255C1B8A	IPR029058	54	192
349	UPI00249FD772	IPR029058	4	263
350	UPI0024D8832C	IPR029058	1	177
351	UPI0024A582FD	IPR029058	2	204
352	UPI0024A629DF	IPR029058	2	264
353	UPI0024D19092	IPR029058	79	436
354	UPI00249E222A	IPR029058	361	598
355	UPI0024A52595	IPR029058	423	665
356	UPI0025493ED3	IPR029058	152	645
357	UPI00254428B5	IPR029058	118	381
358	UPI0025669D50	IPR029058	21	248
359	UPI0023BDAEC8	IPR029058	39	124
360	UPI002476F97C	IPR029058	56	208
361	UPI0024B1769D	IPR029058	10	256
362	UPI002467EE85	IPR029058	56	253
363	UPI002417A857	IPR029058	5	278
364	UPI0023F2835C	IPR029058	317	569
365	UPI002406CA12	IPR029058	106	490
366	UPI00240FD84E	IPR029058	11	219
367	UPI0024110B3F	IPR029058	10	199
368	UPI0023B4870B	IPR029058	4	287
369	UPI00248EBCB2	IPR029058	27	392
370	UPI0023FE0C8F	IPR029058	18	267
371	UPI0024187DE7	IPR029058	29	146
372	UPI0024A4A7E4	IPR029058	7	270
373	UPI0024650B33	IPR029058	79	444
374	UPI00245E8E65	IPR029058	111	357
375	UPI0024681AE4	IPR029058	24	234
376	UPI0024497624	IPR029058	33	289
377	UPI00240943CF	IPR029058	298	502
378	UPI0024D6A0BC	IPR029058	31	313
379	UPI00254E75B8	IPR029058	20	288
380	UPI0024284986	IPR029058	104	358
381	UPI00241873C4	IPR029058	180	450
382	UPI00248985BD	IPR029058	58	425
383	UPI002484C626	IPR029058	13	249
384	UPI00241F9A30	IPR029058	3	251
385	UPI0024A3AE57	IPR029058	6	293
386	UPI00242C55FF	IPR029058	6	255
387	UPI0024187194	IPR029058	5	260
388	UPI002488EED1	IPR029058	4	253
389	UPI002476E116	IPR029058	120	530
390	UPI00247714AC	IPR029058	12	255
391	UPI002474D1D6	IPR029058	64	324
392	UPI0025669C03	IPR029058	76	246
393	UPI0025669C03	IPR011118	48	409
394	UPI0025669C03	IPR011118	113	408
395	UPI0024780D9D	IPR029058	21	205
396	UPI0024662408	IPR029058	534	788
397	UPI0024A90B6F	IPR029058	73	458
398	UPI002483CD34	IPR029058	2	227
399	UPI00240939BB	IPR029058	2	194
400	UPI00249FD606	IPR029058	135	334
401	UPI00241EFC23	IPR029058	1	247
402	UPI0023E5530D	IPR029058	34	484
403	UPI002402EBBF	IPR029058	182	562
404	UPI002402EBBF	IPR011118	64	611
405	UPI002402EBBF	IPR011118	118	610
406	UPI0025729AF3	IPR029058	7	264
407	UPI0023AACE18	IPR029058	31	180
408	UPI0023E9B909	IPR029058	23	235
409	UPI00256371A1	IPR029058	110	312
410	UPI0024320BFE	IPR029058	19	250
411	UPI0024102A52	IPR029058	113	362
412	UPI00248D044E	IPR029058	2	270
413	UPI0024A38080	IPR029058	4	217
414	UPI00246C5D29	IPR029058	7	78
415	UPI002543A52D	IPR029058	3	252
416	UPI0024756198	IPR029058	30	250
417	UPI0024A9290B	IPR029058	1	267
418	UPI00248B5007	IPR029058	7	198
419	UPI0023B864AE	IPR029058	4	505
420	UPI002499C32E	IPR029058	4	281
421	UPI00247C0349	IPR029058	25	278
422	UPI0024330CD5	IPR029058	1023	1279
423	UPI00254844B9	IPR029058	513	764
424	UPI0024664F6E	IPR029058	5	60
425	UPI00247AF54F	IPR029058	63	282
426	UPI0024D33402	IPR029058	27	344
427	UPI00244FCB3E	IPR002921	90	217
428	UPI00244FCB3E	IPR029058	30	261
429	UPI002454D2AB	IPR029058	61	434
430	UPI0023ED55A2	IPR029058	100	308
431	UPI002442F717	IPR029058	49	354
432	UPI002421208B	IPR029058	597	1006
433	UPI0024838B9F	IPR029058	120	421
434	UPI00248C7021	IPR029058	8	238
435	UPI00254DF4B6	IPR029058	20	339
436	UPI0024953A86	IPR029058	31	468
437	UPI0023E9234D	IPR029058	2	91
438	UPI0024937AB0	IPR029058	85	389
439	UPI0023E2AFCB	IPR029058	10	241
440	UPI0024B20DD8	IPR029058	7	264
441	UPI0024742A7E	IPR029058	19	275
442	UPI002400964B	IPR029058	619	875
443	UPI0023C6862C	IPR029058	58	218
444	UPI002454C3C2	IPR029058	10	281
445	UPI0023B8A077	IPR029058	9	272
446	UPI0023DFB079	IPR029058	51	625
447	UPI0024B48BA7	IPR029058	91	396
448	UPI00245838C9	IPR029058	40	263
449	UPI0024858BC6	IPR029058	27	380
450	UPI002400F8BB	IPR029058	267	524
451	UPI0023E75F25	IPR029058	13	280
452	UPI00256419DF	IPR002921	230	390
453	UPI00256419DF	IPR029058	168	409
454	UPI00242566D5	IPR029058	7	147
455	UPI002499234D	IPR029058	619	1055
456	UPI002499234D	IPR029058	34	566
457	UPI0023C0F027	IPR029058	186	415
458	UPI00244AE502	IPR029058	23	280
459	UPI0025773B1A	IPR029058	14	265
460	UPI0023E4EB75	IPR029058	7	257
461	UPI00248AEF97	IPR029058	99	513
462	UPI0023A99DA6	IPR029058	127	434
463	UPI0024752F1B	IPR029058	89	493
464	UPI002488748B	IPR029058	47	284
465	UPI00241999D5	IPR029058	31	540
466	UPI00241999D5	IPR029058	574	1048
467	UPI00241999D5	IPR029058	1126	1639
468	UPI00241999D5	IPR029058	1678	2143
469	UPI00247A4C15	IPR029058	61	255
470	UPI0023BB71AE	IPR029058	7	185
471	UPI0024913AA0	IPR029058	7	243
472	UPI00246002E9	IPR029058	132	367
473	UPI00256A3301	IPR029058	56	287
474	UPI0025715FD6	IPR029058	24	102
475	UPI00247B1074	IPR029058	11	315
476	UPI00255EC4BF	IPR029058	130	425
477	UPI0024A88053	IPR029058	2	349
478	UPI00254CCC2C	IPR029058	58	259
479	UPI00245617A5	IPR029058	60	349
480	UPI0024778A2A	IPR011118	13	574
481	UPI0024778A2A	IPR029058	178	530
482	UPI0024778A2A	IPR011118	77	566
483	UPI0024ACF30F	IPR029058	4	286
484	UPI0024AA5B6B	IPR029058	1	198
485	UPI0023F54288	IPR029058	14	274
486	UPI00240F2F54	IPR029058	25	244
487	UPI0024903FE4	IPR029058	38	265
488	UPI0024780008	IPR029058	61	347
489	UPI00240A6C19	IPR029058	108	397
490	UPI0024836EE4	IPR029058	180	406
491	UPI0023B7294A	IPR029058	16	356
492	UPI0024803504	IPR029058	4	278
493	UPI002482DF54	IPR029058	435	677
494	UPI00242ACA12	IPR029058	38	265
495	UPI00254F38BD	IPR029058	58	288
496	UPI0023C7EF30	IPR029058	5	366
497	UPI00243C265A	IPR029058	181	281
498	UPI0023E411F6	IPR029058	11	214
499	UPI00255D73CB	IPR029058	9	205
500	UPI002547F8DB	IPR029058	67	409
501	UPI00247832F7	IPR029058	58	498
502	UPI00243F5639	IPR029058	99	317
503	UPI0023E4A4DD	IPR029058	38	332
504	UPI0023A78026	IPR029058	71	160
505	UPI00254EEAF6	IPR029058	36	221
506	UPI002544F53B	IPR029058	8	303
507	UPI0023A71555	IPR029058	569	1047
508	UPI002484805D	IPR029058	11	281
509	UPI00253FE3B6	IPR029058	10	217
510	UPI0024DEA837	IPR029058	56	200
511	UPI0024DEA837	IPR002921	147	179
512	UPI0024BAF585	IPR029058	34	295
513	UPI00239DAE66	IPR029058	33	250
514	UPI002422E5B0	IPR010126	125	253
515	UPI002422E5B0	IPR043595	113	368
516	UPI002422E5B0	IPR029058	114	368
517	UPI0024AFCB35	IPR029058	1047	1293
518	UPI00254AC262	IPR029058	35	330
519	UPI0024B2C616	IPR029058	37	157
520	UPI0024B2C616	IPR029058	246	445
521	UPI00239C9DC4	IPR029058	32	329
522	UPI00249883ED	IPR029058	58	425
523	UPI00257151C3	IPR029058	35	225
524	UPI00248C7421	IPR029058	28	341
525	UPI002408DCC4	IPR029058	50	201
526	UPI002408DCC4	IPR002921	98	198
527	UPI00241A6642	IPR029058	67	275
528	UPI0023C766EA	IPR029058	31	109
529	UPI00248C4526	IPR029058	12	284
530	UPI00248AFDA0	IPR029058	106	413
531	UPI0023ED65FA	IPR029058	58	342
532	UPI0024DA817B	IPR029058	26	310
533	UPI00240340EB	IPR029058	695	951
534	UPI0024DDCC3E	IPR029058	33	88
535	UPI0023BBFD80	IPR029058	552	811
536	UPI0023FA21CB	IPR029058	5	466
537	UPI002400BE5A	IPR029058	371	640
538	UPI0024429929	IPR029058	2	231
539	UPI0023E0ED58	IPR029058	1	53
540	UPI00256D33AE	IPR029058	35	376
541	UPI00245356D4	IPR029058	464	713
542	UPI002495EDAA	IPR029058	19	229
543	UPI0024919A0F	IPR029058	6	237
544	UPI0025425875	IPR029058	11	268
545	UPI002432F3CF	IPR029058	3	279
546	UPI002418E430	IPR029058	134	374
547	UPI0024817F2B	IPR029058	28	226
548	UPI00254CDB2A	IPR029058	1	255
549	UPI0023E34534	IPR029058	63	338
550	UPI0024E1DFD5	IPR029058	96	625
551	UPI0024120269	IPR029058	6	149
552	UPI0023AEF001	IPR029058	39	167
553	UPI00254DAD7C	IPR029058	2	56
554	UPI0024CCDBE8	IPR029058	426	668
555	UPI0023AC7BE0	IPR029058	168	541
556	UPI00249ED581	IPR029058	196	286
557	UPI0024610145	IPR029058	20	83
558	UPI0023E5CCB5	IPR029058	16	249
559	UPI0023D77F78	IPR029058	28	330
560	UPI0024702025	IPR029058	47	342
561	UPI0024A2E786	IPR029058	45	232
562	UPI00257040B7	IPR029058	17	313
563	UPI002483E0BF	IPR029058	19	501
564	UPI002490FBFA	IPR029058	34	280
565	UPI002465DAF2	IPR029058	20	199
566	UPI0024A37948	IPR029058	14	292
567	UPI0024896888	IPR029058	28	277
568	UPI002417F48E	IPR029058	11	261
569	UPI0024CF6007	IPR029058	13	315
570	UPI00247403E2	IPR029058	71	339
571	UPI00253E3E01	IPR029058	32	198
572	UPI002540A6C0	IPR029058	50	334
573	UPI0024C8177E	IPR029058	22	218
574	UPI0023F785E6	IPR029058	4	321
575	UPI002400316D	IPR029058	2242	2517
576	UPI0023FEF9FC	IPR029058	635	863
577	UPI0024953A8A	IPR029058	13	263
578	UPI002468FEA0	IPR029058	32	309
579	UPI0023DA6592	IPR029058	37	405
580	UPI002462FD5F	IPR029058	69	110
581	UPI002440FAA5	IPR029058	57	307
582	UPI0024398B9D	IPR029058	6	217
583	UPI00249FC0F3	IPR029058	4	266
584	UPI0024741A29	IPR029058	196	307
585	UPI0024602DCF	IPR029058	6	267
586	UPI0024808D79	IPR029058	1	267
587	UPI002496CBA8	IPR029058	7	63
588	UPI0023CA1FA7	IPR029058	2	276
589	UPI0024930BA0	IPR029058	28	248
590	UPI0024A2E70A	IPR029058	2	230
591	UPI00242A783F	IPR029058	12	311
592	UPI00244AFFE9	IPR029058	403	660
593	UPI0024877C25	IPR029058	458	694
594	UPI0024DD0CF8	IPR029058	31	150
595	UPI0024DCDCD8	IPR029058	26	204
596	UPI00248AC1EB	IPR029058	5	316
597	UPI0024D25E81	IPR029058	5	287
598	UPI0023C21F80	IPR029058	22	342
599	UPI00241EBB9D	IPR029058	3772	4022
600	UPI0024857ADD	IPR029058	67	353
601	UPI002557A4E1	IPR029058	21	572
602	UPI0023ED7774	IPR029058	595	862
603	UPI0024A77B07	IPR029058	4	120
604	UPI0023B8CFF9	IPR029058	2	255
605	UPI00239EC912	IPR029058	4	225
606	UPI0024D843EE	IPR029058	38	153
607	UPI0025547C35	IPR029058	5	277
608	UPI0024CC13B0	IPR029058	468	721
609	UPI002469A61E	IPR029058	320	494
610	UPI002413BA07	IPR029058	44	378
611	UPI00247C5815	IPR029058	2	219
612	UPI002477ACCC	IPR029058	45	558
613	UPI00249CDCE3	IPR029058	502	766
614	UPI0023FEBB17	IPR029058	49	306
615	UPI0024B37FA5	IPR029058	13	376
616	UPI0024A55768	IPR029058	168	380
617	UPI0024A55768	IPR029058	515	732
618	UPI0024A8F818	IPR029058	450	689
619	UPI0023DFA946	IPR029058	4	232
620	UPI002457E64F	IPR029058	33	375
621	UPI00249A00F1	IPR029058	13	288
622	UPI0023A16407	IPR029058	104	297
623	UPI00244BBE47	IPR029058	6	234
624	UPI00241800A0	IPR029058	33	294
625	UPI0024AF76BE	IPR029058	1520	1798
626	UPI0024D3C6BA	IPR029058	5	262
627	UPI00247816D4	IPR029058	447	688
628	UPI0025552074	IPR029058	119	451
629	UPI002457F777	IPR029058	10	366
630	UPI00242BF73B	IPR029058	14	335
631	UPI00249EAF3E	IPR029058	3195	3413
632	UPI00242EEDDD	IPR029058	198	484
633	UPI00241D2C6E	IPR029058	42	321
634	UPI0023EA1B46	IPR029058	567	822
635	UPI00240E4C35	IPR029058	15	152
636	UPI00255ADCF4	IPR029058	3	352
637	UPI002464901A	IPR029058	492	684
638	UPI00253D5983	IPR029058	28	277
639	UPI00244DD966	IPR029058	22	280
640	UPI0025691B2D	IPR029058	25	315
