	Protein	Domain	Start	Stop
88	UPI00247CEA38	IPR010259	28	111
89	UPI00247CEA38	IPR000209	144	594
90	UPI00247CEA38	IPR036852	115	630
91	UPI0024CE2E39	IPR000209	131	580
92	UPI0024CE2E39	IPR036852	102	607
93	UPI0024CE2E39	IPR010259	25	103
94	UPI0024768D41	IPR036852	266	624
95	UPI002436F3F0	IPR036852	4	237
96	UPI002436F3F0	IPR000209	9	235
97	UPI00249F37B3	IPR000209	186	644
98	UPI00249F37B3	IPR036852	91	673
99	UPI00249F37B3	IPR010259	89	159
100	UPI0025429D5F	IPR036852	112	431
101	UPI0025429D5F	IPR000209	122	417
102	UPI002462C478	IPR036852	2	48
103	UPI0024D131B3	IPR000209	1	40
104	UPI0024D131B3	IPR036852	1	73
105	UPI0023A5CABD	IPR000209	264	474
106	UPI0023A5CABD	IPR036852	185	529
107	UPI002452866F	IPR000209	49	268
108	UPI002452866F	IPR036852	41	268
109	UPI0024ABE13D	IPR000209	53	222
110	UPI0024ABE13D	IPR036852	13	259
111	UPI0023F1FE98	IPR036852	158	496
112	UPI0023F1FE98	IPR000209	160	467
113	UPI0023FCDCC3	IPR000209	164	430
114	UPI0023FCDCC3	IPR036852	127	445
115	UPI0024B4BB1F	IPR036852	17	504
116	UPI0024B4BB1F	IPR000209	40	480
117	UPI0023E52850	IPR036852	116	593
118	UPI0023E52850	IPR010259	36	112
119	UPI0023E52850	IPR000209	134	584
120	UPI00249E266A	IPR036852	57	420
121	UPI00249E266A	IPR000209	76	411
122	UPI002432A668	IPR036852	205	591
123	UPI002432A668	IPR000209	223	548
124	UPI00247D007E	IPR000209	118	358
125	UPI00247D007E	IPR036852	107	364
126	UPI00247D007E	IPR010259	32	88
127	UPI0024ADE736	IPR000209	148	437
128	UPI0024ADE736	IPR036852	140	455
129	UPI00246CCDB1	IPR036852	96	336
130	UPI0025452DA8	IPR036852	230	660
131	UPI0023F771BA	IPR036852	60	339
132	UPI0023F771BA	IPR000209	65	340
133	UPI0023A02A8B	IPR036852	336	650
134	UPI0023A02A8B	IPR000209	349	628
135	UPI0023EA0311	IPR036852	122	452
136	UPI0023EA0311	IPR000209	160	443
137	UPI0024C01B64	IPR000209	82	492
138	UPI0024C01B64	IPR036852	80	130
139	UPI0024C01B64	IPR036852	260	528
140	UPI002548A4DC	IPR036852	230	661
141	UPI00255C238C	IPR036852	256	654
142	UPI00255C238C	IPR000209	341	573
143	UPI00249E98D6	IPR000209	1	244
144	UPI00249E98D6	IPR036852	2	256
145	UPI002405BBAF	IPR000209	107	335
146	UPI002405BBAF	IPR036852	81	350
147	UPI0024767AC7	IPR036852	216	544
148	UPI0024003365	IPR036852	19	663
149	UPI0024003365	IPR000209	35	509
150	UPI0023E709C5	IPR036852	117	630
151	UPI0023E709C5	IPR010259	33	118
152	UPI0023E709C5	IPR000209	144	597
153	UPI002491F98D	IPR036852	133	698
154	UPI002491F98D	IPR010259	31	130
155	UPI002491F98D	IPR000209	159	667
156	UPI00255F1006	IPR036852	106	230
157	UPI00255F1006	IPR000209	110	202
158	UPI00248685B8	IPR036852	113	604
159	UPI00248685B8	IPR010259	26	113
160	UPI00248685B8	IPR000209	137	573
161	UPI00243E5B13	IPR036852	17	642
162	UPI00243E5B13	IPR000209	177	554
163	UPI00243E5B13	IPR010259	78	153
164	UPI00248B681A	IPR000209	218	483
165	UPI00248B681A	IPR036852	198	492
166	UPI002491A865	IPR000209	26	268
167	UPI002491A865	IPR036852	26	279
168	UPI00246837BA	IPR000209	183	481
169	UPI00246837BA	IPR036852	168	509
170	UPI0023B86107	IPR000209	134	511
171	UPI0023B86107	IPR036852	129	537
172	UPI00248A37E0	IPR000209	179	452
173	UPI00248A37E0	IPR036852	87	462
174	UPI0024C16064	IPR036852	103	359
175	UPI0024C16064	IPR000209	122	353
176	UPI0024543904	IPR036852	2	159
177	UPI0024543904	IPR000209	3	149
178	UPI0023A6FF40	IPR000209	153	428
179	UPI0023A6FF40	IPR036852	142	430
180	UPI00239B5783	IPR036852	325	800
181	UPI00239B5783	IPR000209	631	787
182	UPI00247717B1	IPR000209	225	492
183	UPI00247717B1	IPR036852	207	501
184	UPI002436DEE3	IPR036852	32	462
185	UPI002436DEE3	IPR000209	49	379
186	UPI0024738CE7	IPR036852	145	484
187	UPI00246BF333	IPR036852	271	591
188	UPI00246BF333	IPR000209	283	567
189	UPI0023ABE155	IPR000209	124	399
190	UPI0023ABE155	IPR036852	84	427
191	UPI00245C3CCE	IPR000209	247	536
192	UPI00245C3CCE	IPR036852	223	551
193	UPI002422CDE2	IPR000209	187	467
194	UPI002422CDE2	IPR036852	171	475
195	UPI00243AAA8A	IPR036852	323	592
196	UPI00243AAA8A	IPR000209	341	582
197	UPI00245BD853	IPR036852	1	248
198	UPI00245BD853	IPR000209	3	242
199	UPI0023B31AF1	IPR036852	66	429
200	UPI0023B31AF1	IPR000209	84	419
201	UPI00249E2667	IPR010259	86	182
202	UPI00249E2667	IPR000209	219	656
203	UPI00249E2667	IPR036852	148	666
204	UPI0024040DCA	IPR000209	171	454
205	UPI0024040DCA	IPR036852	134	468
206	UPI002423C729	IPR036852	29	444
207	UPI002423C729	IPR010259	44	137
208	UPI002423C729	IPR000209	184	425
209	UPI00255B6263	IPR000209	285	660
210	UPI00255B6263	IPR036852	217	670
211	UPI0024777D0F	IPR000209	157	619
212	UPI0024777D0F	IPR036852	141	638
213	UPI0024D59F08	IPR036852	20	690
214	UPI0024D59F08	IPR000209	132	591
215	UPI0024D59F08	IPR010259	26	105
216	UPI00247B931C	IPR036852	68	360
217	UPI00247B931C	IPR000209	86	351
218	UPI00248B8982	IPR000209	116	568
219	UPI00248B8982	IPR036852	87	580
220	UPI00253FBCF0	IPR000209	276	618
221	UPI00253FBCF0	IPR036852	276	631
222	UPI0024A3462D	IPR036852	26	240
223	UPI002422133E	IPR036852	121	448
224	UPI002422133E	IPR000209	191	416
225	UPI0024707932	IPR036852	93	351
226	UPI00253EE20F	IPR000209	136	582
227	UPI00253EE20F	IPR010259	34	111
228	UPI00253EE20F	IPR036852	112	594
229	UPI0024420F45	IPR000209	210	468
230	UPI0024420F45	IPR036852	138	502
231	UPI00241D0031	IPR036852	143	455
232	UPI00241D0031	IPR000209	173	442
233	UPI0024741EDB	IPR000209	39	284
234	UPI0024741EDB	IPR036852	22	294
235	UPI002561655B	IPR000209	86	214
236	UPI002561655B	IPR036852	77	253
237	UPI002461A698	IPR000209	247	523
238	UPI002461A698	IPR036852	225	550
239	UPI0024D102F9	IPR036852	214	564
240	UPI0024D102F9	IPR000209	299	502
241	UPI00248C5B07	IPR000209	189	625
242	UPI00248C5B07	IPR036852	179	629
243	UPI00248C5B07	IPR036852	181	271
244	UPI00243665C5	IPR000209	192	475
245	UPI00243665C5	IPR036852	154	487
246	UPI002423CF07	IPR000209	709	879
247	UPI002423CF07	IPR036852	684	886
248	UPI00243B0829	IPR000209	32	403
249	UPI00243B0829	IPR036852	20	454
250	UPI002428212E	IPR000209	120	297
251	UPI002428212E	IPR000209	420	556
252	UPI002428212E	IPR036852	115	561
253	UPI0024399341	IPR036852	126	612
254	UPI0024399341	IPR000209	149	576
255	UPI0024399341	IPR010259	45	124
256	UPI0024A0FC2F	IPR000209	163	518
257	UPI0024A0FC2F	IPR036852	142	570
258	UPI0024A99296	IPR036852	2	241
259	UPI0024A99296	IPR000209	3	227
260	UPI00244EC6D7	IPR000209	162	445
261	UPI00244EC6D7	IPR036852	124	454
262	UPI00247862BE	IPR000209	56	311
263	UPI00247862BE	IPR036852	50	332
264	UPI00246F74CC	IPR036852	18	374
265	UPI00246F74CC	IPR000209	26	325
266	UPI00247D45F3	IPR036852	83	508
267	UPI00247D45F3	IPR000209	197	494
268	UPI0023D757CF	IPR036852	9	183
269	UPI0023D757CF	IPR000209	2	139
270	UPI00241EC8C5	IPR000209	96	551
271	UPI00241EC8C5	IPR036852	70	560
272	UPI0024C57C97	IPR010259	44	157
273	UPI0024C57C97	IPR000209	182	378
274	UPI0024C57C97	IPR036852	157	403
275	UPI0024369B10	IPR036852	154	487
276	UPI0024369B10	IPR000209	192	475
277	UPI00239AFB79	IPR000209	158	610
278	UPI00239AFB79	IPR036852	98	637
279	UPI0024673591	IPR000209	120	369
280	UPI0024673591	IPR036852	106	413
281	UPI0024C051AE	IPR010259	59	145
282	UPI00253C2E93	IPR010259	35	110
283	UPI00253C2E93	IPR000209	131	568
284	UPI00253C2E93	IPR036852	109	596
285	UPI00239C1102	IPR000209	180	421
286	UPI00239C1102	IPR010259	43	136
287	UPI00239C1102	IPR036852	40	440
288	UPI00253BA685	IPR010259	39	93
289	UPI002553DC86	IPR036852	14	307
290	UPI002553DC86	IPR000209	31	297
291	UPI002422D192	IPR036852	105	376
292	UPI002422D192	IPR000209	109	368
293	UPI00253ECEF3	IPR000209	130	579
294	UPI00253ECEF3	IPR010259	27	106
295	UPI00253ECEF3	IPR036852	11	674
296	UPI002475AA74	IPR036852	60	344
297	UPI002475AA74	IPR000209	78	332
298	UPI00248DC28F	IPR036852	3	236
299	UPI00248DC28F	IPR000209	5	216
300	UPI00254FFB93	IPR000209	60	325
301	UPI00254FFB93	IPR036852	56	333
302	UPI0024DE8F68	IPR000209	161	402
303	UPI0024DE8F68	IPR036852	137	413
304	UPI00241EA8F8	IPR036852	165	463
305	UPI00241EA8F8	IPR000209	218	441
306	UPI002490B435	IPR000209	154	397
307	UPI002490B435	IPR036852	138	410
308	UPI00242A0042	IPR036852	193	488
309	UPI00242A0042	IPR000209	211	477
310	UPI0024724463	IPR000209	74	432
311	UPI0024724463	IPR036852	56	466
312	UPI00243E6517	IPR036852	66	538
313	UPI00243E6517	IPR000209	81	139
314	UPI00243E6517	IPR000209	271	496
315	UPI002473C43E	IPR036852	336	611
316	UPI002473C43E	IPR000209	357	600
317	UPI0023C348CE	IPR000209	118	297
318	UPI0023C348CE	IPR000209	478	609
319	UPI0023C348CE	IPR036852	69	617
320	UPI0024B64ED6	IPR000209	171	444
321	UPI0024B64ED6	IPR036852	9	455
322	UPI0023A9856E	IPR036852	144	596
323	UPI0023A9856E	IPR000209	164	585
324	UPI00255EA753	IPR000209	142	456
325	UPI00255EA753	IPR036852	123	463
326	UPI00248670BF	IPR000209	390	471
327	UPI00248670BF	IPR036852	132	485
328	UPI00248670BF	IPR000209	169	295
329	UPI00244DED36	IPR000209	171	454
330	UPI00244DED36	IPR036852	135	468
331	UPI0023D9582D	IPR000209	169	377
332	UPI0023D9582D	IPR036852	126	391
333	UPI00248BB322	IPR036852	189	738
334	UPI00248BB322	IPR000209	214	705
335	UPI00249D5962	IPR000209	139	579
336	UPI00249D5962	IPR010259	39	116
337	UPI00249D5962	IPR036852	116	601
338	UPI0023A7522A	IPR036852	5	66
339	UPI00255FFD84	IPR036852	1	73
340	UPI00255FFD84	IPR000209	1	46
341	UPI0024776921	IPR000209	135	374
342	UPI0024776921	IPR036852	103	386
343	UPI00255F92AB	IPR036852	212	606
344	UPI0023B27D2F	IPR036852	184	577
345	UPI0023B27D2F	IPR000209	187	568
346	UPI00242B85F2	IPR000209	469	602
347	UPI00242B85F2	IPR000209	141	312
348	UPI00242B85F2	IPR036852	90	635
349	UPI0024DB0D66	IPR036852	19	548
350	UPI0024DB0D66	IPR000209	52	535
351	UPI002566BEA1	IPR000209	392	677
352	UPI002566BEA1	IPR036852	383	675
353	UPI00249B6A65	IPR036852	47	329
354	UPI00249B6A65	IPR000209	64	318
355	UPI00246F555A	IPR000209	166	450
356	UPI00246F555A	IPR036852	151	452
357	UPI00245BDD21	IPR000209	147	365
358	UPI00245BDD21	IPR000209	529	574
359	UPI00245BDD21	IPR036852	130	598
360	UPI0023C5E780	IPR000209	138	306
361	UPI0023C5E780	IPR036852	129	344
362	UPI002470C3F1	IPR036852	173	711
363	UPI002470C3F1	IPR000209	609	699
364	UPI0023AC7F83	IPR000209	166	430
365	UPI0023AC7F83	IPR036852	130	459
366	UPI00249994FB	IPR000209	104	341
367	UPI00249994FB	IPR010259	16	78
368	UPI00249994FB	IPR036852	82	354
369	UPI0024936945	IPR000209	221	462
370	UPI0024936945	IPR036852	222	468
371	UPI0024DB663F	IPR000209	30	250
372	UPI0024DB663F	IPR036852	33	262
373	UPI0024BDF2A8	IPR036852	106	681
374	UPI0024BDF2A8	IPR000209	219	668
375	UPI0024BDF2A8	IPR010259	84	185
376	UPI0024A3618A	IPR036852	24	352
377	UPI0023C76316	IPR036852	178	517
378	UPI0023C76316	IPR000209	195	484
379	UPI0025446E2C	IPR010259	42	120
380	UPI0025446E2C	IPR036852	40	679
381	UPI0025446E2C	IPR000209	154	588
382	UPI002490CAC2	IPR000209	63	289
383	UPI002490CAC2	IPR036852	56	292
384	UPI0024672AC5	IPR000209	122	353
385	UPI0024672AC5	IPR036852	120	352
386	UPI00255F68A5	IPR000209	265	512
387	UPI00255F68A5	IPR036852	238	513
388	UPI00254EC295	IPR000209	80	375
389	UPI00254EC295	IPR036852	52	389
