	Protein	Domain	Start	Stop
246	UPI0022ADA874	IPR029058	53	207
247	UPI0022B67B43	IPR029058	129	303
248	UPI0022F07AD2	IPR029058	9	239
249	UPI0022969002	IPR029058	4	228
250	UPI0024D7963F	IPR029058	47	399
251	UPI0022AE8A36	IPR029058	25	303
252	UPI0022CBA42E	IPR029058	6	262
253	UPI0022D60B92	IPR029058	25	238
254	UPI0025762537	IPR029058	4	254
255	UPI0022DA2C0D	IPR029058	304	418
256	UPI0022177D9F	IPR029058	2	218
257	UPI00227A8575	IPR029058	534	728
258	UPI0022CD1443	IPR029058	67	345
259	UPI0022FE9E3A	IPR029058	103	484
260	UPI0025529F7A	IPR029058	30	171
261	UPI0022C9EB5F	IPR029058	27	234
262	UPI0022FAD632	IPR029058	3	311
263	UPI00229883B3	IPR029058	139	329
264	UPI00254D9E58	IPR029058	97	390
265	UPI00233909F3	IPR029058	3	232
266	UPI00254B4A6B	IPR029058	55	270
267	UPI00248EDBDF	IPR029058	5	330
268	UPI0022EAC2D4	IPR029058	3	214
269	UPI0022DDD03F	IPR011118	43	567
270	UPI0022DDD03F	IPR011118	76	564
271	UPI0022DDD03F	IPR029058	92	518
272	UPI0022567E8E	IPR029058	73	248
273	UPI0024DB6A0E	IPR029058	15	293
274	UPI0024DB6A0E	IPR029058	301	584
275	UPI00254C4E4B	IPR029058	71	338
276	UPI00231818D1	IPR029058	402	651
277	UPI002540B166	IPR029058	97	444
278	UPI002576C159	IPR029058	4	279
279	UPI0022F17597	IPR029058	71	344
280	UPI0022BB4677	IPR029058	109	403
281	UPI0025445440	IPR029058	23	291
282	UPI00233C9309	IPR029058	63	253
283	UPI002327C1CD	IPR029058	41	330
284	UPI00228C4CBF	IPR029058	13	304
285	UPI002224B04F	IPR029058	48	517
286	UPI002258F2FE	IPR029058	14	247
287	UPI00223BC9B8	IPR029058	4	161
288	UPI0024CF2D70	IPR029058	32	594
289	UPI0022969C9B	IPR029058	3	206
290	UPI0024D5F933	IPR029058	154	447
291	UPI0024C03A6C	IPR029058	425	677
292	UPI0022712DF5	IPR029058	5	273
293	UPI00221DB89B	IPR029058	682	799
294	UPI0024AD8FC2	IPR029058	14	514
295	UPI0022988BF8	IPR029058	1	237
296	UPI002289E753	IPR029058	53	207
297	UPI002241FEB3	IPR029058	30	317
298	UPI0022E68FFD	IPR029058	5	465
299	UPI00249AC489	IPR029058	31	375
300	UPI00221067AA	IPR002921	288	338
301	UPI00221067AA	IPR029058	169	433
302	UPI00255B2B77	IPR029058	162	392
303	UPI0022B8192A	IPR029058	31	164
304	UPI0022B8192A	IPR010126	32	220
305	UPI0022B8192A	IPR010126	33	232
306	UPI0022B8192A	IPR029058	121	304
307	UPI002344FA9E	IPR029058	61	350
308	UPI00255D675A	IPR029058	131	410
309	UPI0022DD174B	IPR029058	2	261
310	UPI00227983CB	IPR029058	21	237
311	UPI0022730CEE	IPR029058	14	392
312	UPI002540897A	IPR029058	15	253
313	UPI00224C9762	IPR029058	3	318
314	UPI0024A85AD5	IPR029058	27	299
315	UPI00226D1C82	IPR029058	63	294
316	UPI0022B8CC3E	IPR029058	2	273
317	UPI0025628C5A	IPR029058	1395	1765
318	UPI00222F118D	IPR029058	29	179
319	UPI002491F891	IPR029058	4	285
320	UPI002290C3E4	IPR029058	155	458
321	UPI00223C1D10	IPR029058	163	400
322	UPI0022149CF9	IPR029058	42	429
323	UPI00223E6A8B	IPR029058	75	360
324	UPI0024BB6FB0	IPR029058	12	291
325	UPI0022D6D6E9	IPR029058	87	321
326	UPI00224017D7	IPR029058	158	388
327	UPI002223B6FA	IPR029058	12	305
328	UPI0024AE3847	IPR029058	3	290
329	UPI00257876BE	IPR029058	20	269
330	UPI0024DFA721	IPR029058	55	315
331	UPI00253FA927	IPR029058	155	371
332	UPI002332A95E	IPR029058	12	280
333	UPI00224A7DA0	IPR029058	4	272
334	UPI00254EE319	IPR029058	9	294
335	UPI00224D80C9	IPR029058	28	96
336	UPI002254F291	IPR029058	39	375
337	UPI0024A537C1	IPR029058	24	310
338	UPI0024DCFD25	IPR029058	79	359
339	UPI00229D0933	IPR029058	34	318
340	UPI00230982E2	IPR029058	44	102
341	UPI0024A3A484	IPR029058	48	348
342	UPI002217E542	IPR029058	120	353
343	UPI0022AFC1F3	IPR029058	20	296
344	UPI0022771FDF	IPR029058	55	289
345	UPI002556D69F	IPR029058	65	349
346	UPI002548C3AD	IPR029058	25	329
347	UPI00222CC570	IPR029058	41	202
348	UPI00222CC570	IPR010126	41	181
349	UPI0022F7AC9E	IPR029058	8	195
350	UPI00248C3D82	IPR029058	7	231
351	UPI002342C78C	IPR043595	2	246
352	UPI002342C78C	IPR029058	13	163
353	UPI002342C78C	IPR010126	10	142
354	UPI0022529BD2	IPR029058	8	334
355	UPI002213896A	IPR029058	820	1213
356	UPI00229A74FD	IPR029058	26	295
357	UPI0024B60E42	IPR029058	5	217
358	UPI0024DD50A0	IPR029058	3	95
359	UPI00224CAB8C	IPR029058	44	301
360	UPI00254D3F1F	IPR029058	260	545
361	UPI0022390B86	IPR029058	8	266
362	UPI00224B766C	IPR029058	54	347
363	UPI0025604283	IPR029058	33	287
364	UPI00222E3F27	IPR029058	147	413
365	UPI00228C7E3E	IPR029058	5	243
366	UPI0022F418A7	IPR029058	25	396
367	UPI0022A6EC9C	IPR029058	15	320
368	UPI0024949116	IPR029058	5	253
369	UPI002492D171	IPR029058	36	533
370	UPI002222E6AD	IPR029058	3	258
371	UPI00226C1FFE	IPR029058	54	258
372	UPI0022797710	IPR029058	13	261
373	UPI0022FB3AA7	IPR029058	23	108
374	UPI0022256BD5	IPR002921	302	464
375	UPI0022256BD5	IPR029058	225	478
376	UPI00223B0CB5	IPR029058	3489	3761
377	UPI00223B0CB5	IPR029058	3196	3482
378	UPI0022EB50BF	IPR029058	10	316
379	UPI00249A09EC	IPR029058	194	436
380	UPI00232B64C8	IPR029058	4	249
381	UPI0022D1DE50	IPR029058	332	537
382	UPI0022AF8E45	IPR029058	57	223
383	UPI00249C13C7	IPR029058	33	278
384	UPI002308DD0D	IPR029058	5	250
385	UPI00225A1252	IPR029058	18	273
386	UPI0022506DE0	IPR029058	4	265
387	UPI00256B7162	IPR029058	180	429
388	UPI002323202A	IPR029058	4	382
389	UPI00221A8A43	IPR029058	332	423
390	UPI00223C3CCB	IPR029058	53	310
391	UPI00256BA363	IPR029058	37	299
392	UPI0022F656A4	IPR029058	31	304
393	UPI002211578D	IPR029058	93	550
394	UPI00224C090A	IPR029058	139	408
395	UPI00248B48D0	IPR029058	6	89
396	UPI002247D993	IPR029058	15	320
397	UPI0022577260	IPR029058	34	495
398	UPI00254B89CD	IPR029058	113	183
399	UPI0022D40E50	IPR029058	43	125
400	UPI0022582C38	IPR029058	34	287
401	UPI00221582F4	IPR029058	11	262
402	UPI00254889EF	IPR029058	8	287
403	UPI002254C574	IPR029058	54	322
404	UPI0022109562	IPR029058	31	391
405	UPI0022A8506D	IPR029058	53	314
406	UPI00225E08BA	IPR029058	5	211
407	UPI0024E090CC	IPR029058	168	435
408	UPI0022173ABC	IPR029058	34	327
409	UPI00249FB9B7	IPR002921	131	260
410	UPI00249FB9B7	IPR029058	66	258
411	UPI0023182ACE	IPR011118	4	124
412	UPI00249C66AA	IPR029058	26	260
413	UPI0022F50C9F	IPR029058	47	291
414	UPI0022A7E1B1	IPR029058	7	211
415	UPI0025453E54	IPR029058	4	242
416	UPI0022591083	IPR029058	3	207
417	UPI002322178B	IPR029058	141	364
418	UPI002569A087	IPR029058	308	588
419	UPI0022362FAE	IPR029058	46	319
420	UPI0024DC5BD7	IPR002921	177	357
421	UPI0024DC5BD7	IPR029058	157	374
422	UPI0022A45E7B	IPR029058	52	303
423	UPI002221518D	IPR029058	34	419
424	UPI00225156DC	IPR029058	48	321
425	UPI0022276615	IPR029058	25	299
426	UPI0022DC53B8	IPR029058	25	243
427	UPI00249D50AF	IPR029058	86	130
428	UPI0025558FF8	IPR029058	91	466
429	UPI002250DF8A	IPR029058	12	338
430	UPI0024944DEF	IPR029058	3	257
431	UPI0022DD3B00	IPR029058	8	92
432	UPI0025730A18	IPR029058	3	187
433	UPI0022828747	IPR029058	67	295
434	UPI00254557D4	IPR029058	11	292
435	UPI0022B3E497	IPR029058	17	292
436	UPI0022A8F898	IPR029058	295	457
437	UPI00256914EA	IPR029058	69	268
438	UPI0022F25F0C	IPR029058	2	129
439	UPI00224C2B3C	IPR029058	415	563
440	UPI0022AE5B97	IPR029058	3	229
441	UPI00222FB072	IPR029058	9	283
442	UPI0022C9C378	IPR029058	7	282
443	UPI0024A9FC14	IPR029058	46	309
444	UPI0022744178	IPR029058	209	459
445	UPI0022DC0C51	IPR002921	114	249
446	UPI0022DC0C51	IPR029058	54	304
447	UPI002286C69B	IPR029058	99	232
448	UPI002286C69B	IPR029058	5	143
449	UPI002499578A	IPR029058	23	247
450	UPI0024900E1D	IPR029058	20	294
451	UPI0024E089D6	IPR029058	186	430
452	UPI002494F0F7	IPR029058	32	299
453	UPI00255ED137	IPR029058	3	358
454	UPI0022B8A9A4	IPR029058	33	293
455	UPI0022B13B16	IPR029058	427	669
456	UPI0022EC388B	IPR029058	134	514
457	UPI0025752B1E	IPR029058	7	211
458	UPI00223ACDFB	IPR029058	14	282
459	UPI0024B8A6F8	IPR029058	18	293
460	UPI002346D433	IPR029058	29	299
461	UPI002327BAF7	IPR029058	3	281
462	UPI00228E358D	IPR029058	13	290
463	UPI0022AB7145	IPR029058	399	655
464	UPI00254AC3AE	IPR029058	635	767
465	UPI0025654306	IPR029058	51	294
466	UPI0023338808	IPR029058	12	246
467	UPI0024B64608	IPR029058	60	287
468	UPI0022BEA75D	IPR029058	59	529
469	UPI00229FB1A6	IPR029058	399	564
470	UPI0022D6C169	IPR029058	2	275
471	UPI0024DCCC7F	IPR029058	9	285
472	UPI002549F792	IPR029058	12	253
473	UPI0022560CCA	IPR029058	71	223
474	UPI00226A6A9B	IPR029058	57	291
475	UPI00221B6DF6	IPR029058	149	353
476	UPI0022BD7D31	IPR029058	383	639
477	UPI002549E587	IPR029058	53	336
478	UPI00221391ED	IPR029058	37	312
479	UPI00254118FF	IPR029058	45	247
480	UPI0024DF102A	IPR029058	195	589
481	UPI0022BE3378	IPR029058	5	212
482	UPI0022AF7B14	IPR029058	70	294
483	UPI002570FDD0	IPR029058	900	1169
484	UPI00222192B0	IPR029058	13	237
485	UPI002215D2B5	IPR029058	162	292
486	UPI00254A1B6D	IPR029058	10	259
487	UPI00230CF222	IPR029058	12	207
488	UPI0024A07132	IPR029058	61	349
489	UPI00231C1048	IPR029058	7	287
490	UPI00248F06CF	IPR029058	32	299
491	UPI002560B80F	IPR029058	2	42
492	UPI00223E85BA	IPR029058	7	141
493	UPI0024B0F643	IPR029058	45	262
494	UPI00231DB8E8	IPR029058	345	592
495	UPI00234012FC	IPR029058	377	646
496	UPI0024CFB9E3	IPR029058	20	307
497	UPI0023022074	IPR029058	45	274
498	UPI00232B3836	IPR029058	174	391
499	UPI00229B78AF	IPR029058	5	258
500	UPI0022932B90	IPR029058	6	259
501	UPI0022518BFE	IPR029058	34	284
502	UPI00248DC538	IPR029058	793	1136
503	UPI0024D440C3	IPR029058	57	307
504	UPI00253BACE9	IPR029058	53	222
505	UPI002225E6C1	IPR029058	38	498
506	UPI00225555DF	IPR029058	34	106
507	UPI00229C6F82	IPR029058	266	531
508	UPI0022AB0C85	IPR029058	345	674
509	UPI0022B376A7	IPR029058	2	226
510	UPI002215EE39	IPR029058	4	203
511	UPI002318F095	IPR029058	78	327
512	UPI00255118F4	IPR029058	4	380
513	UPI00253EB548	IPR011118	44	522
514	UPI00253EB548	IPR011118	76	521
515	UPI00253EB548	IPR029058	79	477
516	UPI002576065F	IPR029058	63	276
517	UPI0022517A14	IPR029058	3	220
518	UPI002288C763	IPR029058	33	394
519	UPI002325B535	IPR029058	64	318
520	UPI0022A0F141	IPR029058	87	453
521	UPI0022FF787B	IPR029058	4	467
522	UPI00233C9786	IPR029058	277	528
523	UPI0022509B5B	IPR029058	6	286
524	UPI0022FFC310	IPR029058	60	493
525	UPI0022EAD374	IPR029058	44	322
526	UPI0022A88C43	IPR029058	8	249
527	UPI0022E6D2DD	IPR029058	196	434
528	UPI00232A6847	IPR029058	17	475
529	UPI002290D55A	IPR029058	19	250
530	UPI0023355D6E	IPR029058	26	135
531	UPI002218528C	IPR029058	40	432
532	UPI0024C5C7B6	IPR029058	332	524
533	UPI0024C5C7B6	IPR029058	54	308
534	UPI0022359DF0	IPR029058	147	381
535	UPI0022A6A04C	IPR029058	35	549
536	UPI0022F06212	IPR029058	3	270
537	UPI002285ACDA	IPR029058	102	488
538	UPI0022C5AA4E	IPR029058	37	459
539	UPI002240E19D	IPR029058	9	266
540	UPI00256EBF58	IPR029058	370	618
541	UPI00227AC9AF	IPR029058	48	339
542	UPI0022F58614	IPR029058	99	256
543	UPI0024DAEFFD	IPR002921	173	256
544	UPI0024DAEFFD	IPR029058	115	278
545	UPI0022B1C815	IPR029058	432	677
546	UPI00221E70A5	IPR029058	8	240
547	UPI00221E70A5	IPR002921	113	152
548	UPI00248EABB2	IPR029058	462	712
549	UPI002280F817	IPR029058	25	201
550	UPI002221AF29	IPR029058	12	460
551	UPI002280DA76	IPR029058	2361	2583
552	UPI0022F1F0B8	IPR029058	36	291
553	UPI00253FEEC5	IPR029058	12	249
554	UPI0024B835C7	IPR029058	403	654
555	UPI0022D7A78A	IPR029058	16	240
556	UPI00249FAA37	IPR029058	6	238
557	UPI002559C937	IPR029058	23	234
558	UPI002577762D	IPR029058	14	214
559	UPI0023038389	IPR029058	3	269
560	UPI0022A74E9F	IPR029058	32	530
561	UPI002494F384	IPR029058	7	277
562	UPI00249DFBAA	IPR029058	16	265
563	UPI002253A73E	IPR029058	20	346
564	UPI0022D6182B	IPR029058	4	147
565	UPI00228980A1	IPR029058	5	311
566	UPI0023120AE1	IPR029058	17	275
567	UPI002543F820	IPR029058	31	405
568	UPI00227DFCC0	IPR029058	80	342
569	UPI0022DC6153	IPR029058	1040	1242
570	UPI00227E838A	IPR029058	199	484
571	UPI002344B6C8	IPR029058	53	297
572	UPI002215231D	IPR029058	15	521
573	UPI00256469B7	IPR029058	2	192
574	UPI0022D49F48	IPR029058	3	170
575	UPI0025682118	IPR029058	381	696
576	UPI00255851B9	IPR029058	37	290
577	UPI0024CBF5A0	IPR029058	4	235
578	UPI0022182B6B	IPR029058	3	298
579	UPI0022CC881B	IPR029058	27	344
580	UPI0025492670	IPR029058	380	635
581	UPI0022B62752	IPR029058	27	195
582	UPI0024AFFFD9	IPR029058	2	78
583	UPI002345480C	IPR029058	68	482
584	UPI002260982E	IPR029058	10	66
585	UPI0024A6B07D	IPR029058	305	652
586	UPI00255211DB	IPR029058	4	267
587	UPI0023393B7C	IPR029058	163	253
588	UPI00223655FF	IPR029058	90	348
589	UPI0022C8661B	IPR029058	2	148
590	UPI0022311760	IPR011118	3	103
591	UPI0022311760	IPR011118	3	104
592	UPI002231ED84	IPR029058	71	261
593	UPI00227EF19C	IPR029058	2113	2376
594	UPI0022FB375D	IPR029058	26	306
595	UPI00249B1F90	IPR029058	395	650
596	UPI0024A27B4F	IPR029058	2	375
597	UPI0022C2C17E	IPR029058	9	272
598	UPI002322963D	IPR029058	35	306
599	UPI002545A498	IPR029058	129	375
600	UPI00254FE9D5	IPR029058	8	74
601	UPI0022EFCF4D	IPR029058	909	1266
602	UPI0022BA16F3	IPR029058	154	372
603	UPI0022206B6D	IPR029058	5	398
604	UPI0022302FBE	IPR029058	13	217
605	UPI0022D50567	IPR002921	839	931
606	UPI0022D50567	IPR029058	805	1011
607	UPI002235A5C3	IPR029058	18	229
608	UPI002331B15F	IPR029058	16	178
609	UPI0025518ED6	IPR029058	103	285
610	UPI00222DB404	IPR029058	475	715
611	UPI002251FCF6	IPR029058	138	364
612	UPI0022FF51E2	IPR029058	1	223
613	UPI00224B8285	IPR029058	22	298
614	UPI002225F76F	IPR029058	538	783
615	UPI00230CD281	IPR029058	327	580
616	UPI00249FD1EE	IPR029058	47	230
617	UPI00256A85EC	IPR029058	10	285
618	UPI00227F0ECE	IPR029058	5	317
619	UPI0022AAE028	IPR029058	7	276
620	UPI0022775F8E	IPR029058	2	224
621	UPI0022A19D10	IPR029058	2	266
622	UPI0022777CDF	IPR029058	56	293
623	UPI0022214ADE	IPR029058	30	270
624	UPI0022DA1B88	IPR029058	132	227
625	UPI002541D37E	IPR029058	27	267
626	UPI0022A7633C	IPR029058	3	277
627	UPI002216B277	IPR029058	126	456
628	UPI0022ADCB8A	IPR029058	2	222
629	UPI0022B08F45	IPR029058	60	372
630	UPI00231190EF	IPR029058	37	275
631	UPI002282A610	IPR029058	2248	2528
632	UPI0025766EEF	IPR029058	568	829
633	UPI0022AF653A	IPR029058	418	657
634	UPI002256C56D	IPR029058	77	473
635	UPI0022BB64BE	IPR029058	17	243
636	UPI00223A22FB	IPR029058	24	292
637	UPI00256108E8	IPR029058	306	425
638	UPI002574E110	IPR029058	4	279
639	UPI0022195EA8	IPR029058	8	131
