	Protein	Domain	Start	Stop
88	UPI00238D78C1	IPR013736	337	585
89	UPI0024006E50	IPR002018	25	528
90	UPI0024BA5A91	IPR005674	24	521
91	UPI0024BA5A91	IPR013736	321	521
92	UPI0024BA5A91	IPR000383	27	287
93	UPI0024A388A6	IPR002018	14	502
94	UPI00238BA2B7	IPR002018	30	560
95	UPI00246F0071	IPR002018	2	501
96	UPI0024E22AD3	IPR002018	19	498
97	UPI0024882E82	IPR000383	34	142
98	UPI00248252A4	IPR000383	62	338
99	UPI00248252A4	IPR013736	379	634
100	UPI00248252A4	IPR005674	58	648
101	UPI0024B0100C	IPR002018	22	485
102	UPI0023A39946	IPR000383	66	355
103	UPI0023A39946	IPR013736	398	647
104	UPI0023A39946	IPR005674	63	652
105	UPI00248D069B	IPR013736	330	529
106	UPI00248D069B	IPR000383	62	296
107	UPI0024A3F246	IPR005674	64	375
108	UPI0024A3F246	IPR000383	1	133
109	UPI0024A3F246	IPR013736	168	381
110	UPI00237C0DC4	IPR000383	76	343
111	UPI00237C0DC4	IPR013736	370	614
112	UPI002366A734	IPR013736	478	588
113	UPI002366A734	IPR000383	56	294
114	UPI0023D88EAA	IPR013736	296	514
115	UPI0023D88EAA	IPR005674	12	497
116	UPI0023D88EAA	IPR000383	15	266
117	UPI0024A5B72D	IPR013736	325	550
118	UPI0024A5B72D	IPR005674	32	557
119	UPI0024A5B72D	IPR000383	35	296
120	UPI002540E5B2	IPR002018	19	496
121	UPI00236669CC	IPR002018	7	430
122	UPI00248BFA88	IPR002018	4	488
123	UPI00240E4518	IPR002018	353	473
124	UPI00240E4518	IPR002018	6	325
125	UPI0024CB81A6	IPR002018	31	166
126	UPI0024CB81A6	IPR002018	176	397
127	UPI0023E19E7C	IPR005674	23	145
128	UPI0023E19E7C	IPR000383	24	145
129	UPI00257431B8	IPR002018	5	500
130	UPI00242DE59C	IPR013736	353	612
131	UPI00242DE59C	IPR000383	23	305
132	UPI00242DE59C	IPR005674	19	617
133	UPI0024B4E1F9	IPR002018	2	515
134	UPI002424284C	IPR002018	54	156
135	UPI00238BEEB3	IPR000383	38	139
136	UPI002376DC64	IPR002018	19	516
137	UPI0024A41419	IPR000383	56	293
138	UPI0024A41419	IPR013736	484	592
139	UPI002544E599	IPR002018	23	518
140	UPI002433A5C0	IPR002018	52	646
141	UPI0024451823	IPR002018	23	260
142	UPI00237D21A9	IPR013736	484	573
143	UPI00237D21A9	IPR000383	61	189
144	UPI0023821219	IPR000383	70	205
145	UPI002451ED96	IPR000383	53	138
146	UPI0025461674	IPR000383	198	250
147	UPI00238F1910	IPR000383	21	296
148	UPI00238F1910	IPR005674	17	607
149	UPI00238F1910	IPR013736	341	603
150	UPI002473ABC0	IPR002018	8	511
151	UPI0023ECD82B	IPR002018	45	610
152	UPI0024BF2B88	IPR002018	556	1066
153	UPI0024BF2B88	IPR002018	1608	2119
154	UPI0024BF2B88	IPR002018	2136	2647
155	UPI0024BF2B88	IPR002018	30	540
156	UPI0024BF2B88	IPR002018	1082	1592
157	UPI0023C57E7E	IPR002018	113	210
158	UPI0024B13ED5	IPR002018	16	477
159	UPI00256194D0	IPR002018	39	96
160	UPI0024C6C4B1	IPR002018	331	411
161	UPI0024C6C4B1	IPR002018	5	318
162	UPI002471ACA0	IPR002018	3	44
163	UPI00254BF66B	IPR002018	62	191
164	UPI0024996DE3	IPR002018	26	486
165	UPI0023CFF28F	IPR000383	211	458
166	UPI0023CFF28F	IPR013736	506	663
167	UPI0023CFF28F	IPR005674	216	726
168	UPI0025513DE2	IPR000383	82	332
169	UPI0025513DE2	IPR013736	362	576
170	UPI0025513DE2	IPR005674	78	564
171	UPI00255278DD	IPR002018	26	533
