	Protein	Domain	Start	Stop
58	UPI002565BDA2	IPR029058	55	503
59	UPI002569CAC8	IPR029058	81	323
60	UPI00246DCB81	IPR029058	7	190
61	UPI002454D230	IPR029058	3	267
62	UPI0023DB29D6	IPR029058	6	351
63	UPI002367BA02	IPR029058	3	261
64	UPI00238236F6	IPR029058	118	283
65	UPI0025791D45	IPR029058	23	314
66	UPI00253DAD4C	IPR029058	3	214
67	UPI00241DA1DB	IPR029058	6	268
68	UPI00243388E6	IPR029058	3	281
69	UPI002453CD83	IPR029058	186	426
70	UPI0024A862CE	IPR029058	127	372
71	UPI00243BB7CE	IPR029058	6	225
72	UPI0024305A15	IPR029058	70	294
73	UPI0025425D0B	IPR002921	291	438
74	UPI0025425D0B	IPR029058	249	438
75	UPI0023EB933E	IPR029058	63	347
76	UPI0024583F7C	IPR029058	5074	5401
77	UPI00237CD4B4	IPR029058	5	253
78	UPI0024DEDA14	IPR029058	9	259
79	UPI00242D7791	IPR029058	22	321
80	UPI00240E5325	IPR029058	174	421
81	UPI0023D9A41E	IPR029058	1	209
82	UPI00254D9AA5	IPR029058	97	402
83	UPI00256D2F72	IPR029058	308	717
84	UPI0024CAF189	IPR029058	24	244
85	UPI002358C0F0	IPR029058	5	299
86	UPI0025747C18	IPR029058	2	252
87	UPI00248F897F	IPR029058	39	235
88	UPI002555ADBA	IPR029058	1028	1283
89	UPI002425A248	IPR029058	71	311
90	UPI0024DCE7EF	IPR029058	32	279
91	UPI0025749EB3	IPR029058	11	287
92	UPI00255F6C93	IPR029058	15	377
93	UPI002490A4F3	IPR029058	45	351
94	UPI0024B1B91A	IPR029058	21	303
95	UPI002393DEE7	IPR029058	57	310
96	UPI0023C62E92	IPR029058	5	305
97	UPI00254226DF	IPR029058	62	369
98	UPI002470AD11	IPR029058	147	399
99	UPI00235C36BA	IPR029058	13	269
100	UPI0024201D7A	IPR029058	40	305
101	UPI0023AFDEB4	IPR029058	38	257
102	UPI0023E07F1E	IPR029058	378	544
103	UPI0023E07F1E	IPR029058	562	780
104	UPI0023E07F1E	IPR029058	66	329
105	UPI0023E07F1E	IPR002921	130	269
106	UPI0023E07F1E	IPR002921	415	541
107	UPI0023E07F1E	IPR002921	621	760
108	UPI002543D6C1	IPR029058	130	437
109	UPI00248EB402	IPR029058	346	612
110	UPI00239A98E8	IPR029058	108	409
111	UPI002360EB32	IPR029058	5	304
112	UPI0025574F5C	IPR029058	58	315
113	UPI0024A87845	IPR029058	53	309
114	UPI0023844367	IPR029058	384	629
115	UPI0024A61022	IPR029058	36	392
116	UPI0024185C36	IPR029058	6	215
117	UPI002565EF43	IPR029058	2	192
118	UPI0025476435	IPR029058	60	303
119	UPI002493AE23	IPR029058	17	292
120	UPI0024679066	IPR029058	9	213
121	UPI0024C42E25	IPR029058	8	229
122	UPI0024184E72	IPR029058	448	692
123	UPI00246D4788	IPR029058	32	541
124	UPI00246D4788	IPR029058	987	1042
125	UPI00246D4788	IPR029058	558	977
126	UPI0024C9957D	IPR029058	28	458
127	UPI0023976BD7	IPR029058	443	698
128	UPI0024C4FE6B	IPR029058	255	640
129	UPI0023B71199	IPR029058	33	315
130	UPI002578E83B	IPR029058	4	233
131	UPI00249ACD1F	IPR029058	4	233
132	UPI002443ECA5	IPR029058	6	215
133	UPI00235905AE	IPR029058	8	250
134	UPI00249B5E6B	IPR029058	26	272
135	UPI00254577D4	IPR029058	8	232
136	UPI00236DE927	IPR029058	467	727
137	UPI0024D92B46	IPR029058	25	193
138	UPI0024D92B46	IPR002921	96	179
139	UPI00240EBC9B	IPR029058	32	205
140	UPI002477F4A4	IPR029058	1	124
141	UPI00256F49E9	IPR029058	6	116
142	UPI002492F05D	IPR029058	58	365
143	UPI002469F48E	IPR029058	2	183
144	UPI0023ABDE5D	IPR029058	127	319
145	UPI00238B70CF	IPR029058	40	321
146	UPI0025671828	IPR029058	96	328
147	UPI0023D5FBE7	IPR029058	43	313
148	UPI00255DCB1E	IPR029058	1912	2168
149	UPI0023F20B78	IPR029058	177	412
150	UPI00240F5B98	IPR002921	263	410
151	UPI00240F5B98	IPR029058	235	478
152	UPI002434E749	IPR029058	163	401
153	UPI0024AC1008	IPR029058	3	165
154	UPI0024454D86	IPR029058	51	409
155	UPI00237C8CB6	IPR029058	12	260
156	UPI00236019C0	IPR029058	31	254
157	UPI0024DCE116	IPR029058	353	465
158	UPI00255E0988	IPR029058	8	344
159	UPI00238177F3	IPR029058	632	889
160	UPI0024A3C9AC	IPR029058	370	590
161	UPI0024C11EFA	IPR029058	47	326
162	UPI00244404FE	IPR029058	6	181
163	UPI0024890A13	IPR029058	4	212
164	UPI0024776497	IPR029058	17	387
165	UPI00236A4456	IPR029058	71	295
166	UPI00239A547D	IPR029058	319	521
167	UPI0023F43B9D	IPR029058	5	237
168	UPI002458E61C	IPR029058	14	366
169	UPI0023EDC2B7	IPR029058	70	380
170	UPI00237B6D17	IPR029058	2	244
171	UPI00236E2E8C	IPR029058	11	250
172	UPI0024BC87FF	IPR029058	5	258
173	UPI00236486E9	IPR029058	17	263
174	UPI002434A242	IPR029058	27	348
175	UPI00241B6846	IPR029058	64	259
176	UPI0024DB29FD	IPR029058	117	322
177	UPI00246D8716	IPR029058	2	240
178	UPI00239B2CA8	IPR029058	10	220
179	UPI00255F357A	IPR029058	49	242
180	UPI002462D416	IPR029058	20	203
181	UPI00240F6686	IPR029058	237	431
182	UPI00240F6686	IPR002921	297	430
183	UPI002382D91F	IPR029058	40	545
184	UPI00244A93EE	IPR029058	458	715
185	UPI0023781949	IPR029058	46	413
186	UPI0025425649	IPR029058	76	299
187	UPI002483756F	IPR029058	24	305
188	UPI00235A632F	IPR029058	28	543
189	UPI0024A4E87C	IPR029058	2	303
190	UPI00248ECED4	IPR029058	2	246
191	UPI00248AF75A	IPR029058	2	277
192	UPI00253C4AE6	IPR029058	19	267
193	UPI00246796FC	IPR029058	80	260
194	UPI0024C05BB0	IPR029058	2	260
195	UPI0023A3DE10	IPR002921	256	405
196	UPI0023A3DE10	IPR029058	204	406
197	UPI0023FF69BB	IPR029058	523	774
198	UPI0023A72C5F	IPR029058	2	249
199	UPI002408FE28	IPR029058	66	249
200	UPI0025573DBF	IPR029058	199	491
201	UPI0023B1D53F	IPR029058	15	378
202	UPI0024095C21	IPR029058	5	279
203	UPI00237AF699	IPR029058	36	307
204	UPI0024223F67	IPR029058	408	662
205	UPI00238C290D	IPR029058	38	202
206	UPI002563203B	IPR029058	9	319
207	UPI0024BE071D	IPR029058	40	316
208	UPI0023EE77E2	IPR029058	41	335
209	UPI002418C60E	IPR029058	39	499
210	UPI00239F91E5	IPR011118	8	181
211	UPI00239F91E5	IPR029058	55	133
212	UPI00239F91E5	IPR011118	13	180
213	UPI00253C685F	IPR029058	198	430
214	UPI00239DE5D7	IPR029058	24	297
215	UPI0024B80F84	IPR029058	44	274
216	UPI00256FB7C2	IPR029058	11	229
217	UPI00242FB053	IPR029058	424	783
218	UPI00242FB053	IPR029058	22	327
219	UPI002486CB21	IPR029058	101	281
220	UPI0024770C1D	IPR029058	5	276
221	UPI0024D30E09	IPR029058	25	184
222	UPI00245F3050	IPR029058	5	278
223	UPI0024DEDB90	IPR029058	22	242
224	UPI0024542C2E	IPR029058	1541	1810
225	UPI00239834E4	IPR029058	28	311
226	UPI00243E52C2	IPR029058	10	275
227	UPI00238E0EA9	IPR029058	11	287
228	UPI00245DD7B9	IPR029058	3	373
229	UPI0023F521ED	IPR029058	2	258
230	UPI002395E657	IPR029058	10	254
231	UPI00239F77E2	IPR029058	33	333
232	UPI002477B0AE	IPR029058	30	330
233	UPI0023CE8E89	IPR029058	56	212
234	UPI00239E04A6	IPR029058	11	305
235	UPI0024875E0F	IPR029058	156	343
236	UPI002404654E	IPR029058	535	780
237	UPI002386A9CC	IPR029058	64	332
238	UPI0023A66259	IPR029058	368	621
239	UPI002446BD8A	IPR029058	22	312
240	UPI00236F2861	IPR002921	269	440
241	UPI00236F2861	IPR029058	207	460
242	UPI0025409F40	IPR002921	294	322
243	UPI0025409F40	IPR029058	154	439
244	UPI002392DA78	IPR029058	9	270
245	UPI0024D261B1	IPR029058	69	212
246	UPI0025584531	IPR029058	36	246
247	UPI00242742D1	IPR029058	1015	1270
248	UPI00255CE89B	IPR029058	632	889
249	UPI0024BD77A9	IPR029058	23	290
250	UPI0023B8E450	IPR029058	354	655
251	UPI00248C1AC9	IPR029058	2	291
252	UPI002557CC6B	IPR029058	136	421
253	UPI00240C4E2B	IPR029058	136	260
254	UPI00237F2A3F	IPR029058	13	312
255	UPI0024AD06F7	IPR029058	653	794
256	UPI002575FC61	IPR029058	46	413
257	UPI002576CD71	IPR029058	23	279
258	UPI0024DAD84D	IPR029058	41	395
259	UPI00246105D0	IPR029058	12	246
260	UPI00236DF780	IPR029058	47	417
261	UPI00239FA999	IPR029058	81	337
262	UPI0024890184	IPR029058	6	205
263	UPI0023CAAB37	IPR029058	2	153
264	UPI0023F09E3F	IPR029058	22	274
265	UPI00247385D1	IPR029058	49	313
266	UPI00255E34E9	IPR029058	6	103
267	UPI0023A4847A	IPR029058	5	203
268	UPI0024DBBD53	IPR029058	225	446
269	UPI00245C1123	IPR029058	233	532
270	UPI00248E7173	IPR029058	72	343
271	UPI00253E1EFE	IPR029058	56	478
272	UPI00256171F2	IPR029058	136	219
273	UPI0023C860F6	IPR029058	3	119
274	UPI00254798F3	IPR029058	1	429
275	UPI00240EF823	IPR029058	8	197
276	UPI0023D3AA13	IPR002921	463	558
277	UPI0023D3AA13	IPR002921	141	296
278	UPI0023D3AA13	IPR029058	362	559
279	UPI0023D3AA13	IPR029058	61	307
280	UPI0024D0F434	IPR029058	48	480
281	UPI0024286256	IPR029058	95	357
282	UPI00244D58D6	IPR029058	3	276
283	UPI00249CDA95	IPR029058	1082	1359
284	UPI00243F82D4	IPR029058	209	352
285	UPI00249FB37D	IPR029058	443	599
286	UPI00235BC9B7	IPR029058	30	262
287	UPI00235C676D	IPR029058	5	211
288	UPI0025751BAC	IPR029058	6	252
289	UPI00255DAB88	IPR029058	43	342
290	UPI00235BB5E9	IPR029058	23	264
291	UPI00243052DB	IPR029058	267	374
292	UPI00245A797B	IPR029058	10	281
293	UPI0023A8A707	IPR029058	81	429
294	UPI00242C33AD	IPR029058	1	263
295	UPI00237F245C	IPR029058	44	268
296	UPI002461DAF2	IPR029058	3	296
297	UPI00248C675C	IPR029058	489	706
298	UPI0023B28A5B	IPR029058	61	333
299	UPI0023A594D6	IPR029058	5	277
300	UPI00238CF60B	IPR029058	6	196
301	UPI00240F1AA7	IPR029058	91	491
302	UPI00243BD620	IPR029058	28	452
303	UPI00249DA33A	IPR029058	158	243
304	UPI0023D09413	IPR029058	44	293
305	UPI0024204193	IPR029058	16	130
306	UPI0024204193	IPR029058	280	559
307	UPI002407C9DB	IPR029058	274	445
308	UPI0024818065	IPR029058	13	305
309	UPI00246928D3	IPR029058	98	504
310	UPI0023E592F4	IPR029058	68	389
311	UPI002565A41B	IPR029058	1	208
312	UPI0023EFEDAA	IPR029058	18	287
313	UPI0024B310D6	IPR002921	87	224
314	UPI0024B310D6	IPR029058	33	241
315	UPI0023ABE230	IPR029058	26	494
316	UPI0023E783B3	IPR029058	7	211
317	UPI002362F3FF	IPR029058	6	233
318	UPI0023FC3B0E	IPR029058	20	88
319	UPI00240D8F28	IPR029058	233	401
320	UPI00247079B5	IPR029058	5	306
321	UPI0024589FCF	IPR029058	134	364
322	UPI0024BF4E3D	IPR029058	1	266
323	UPI00255020BC	IPR029058	12	287
324	UPI0024481386	IPR029058	17	273
325	UPI0023E6A605	IPR029058	108	595
326	UPI002392443C	IPR029058	67	293
327	UPI0023A5A7F7	IPR029058	409	664
328	UPI0024C5FF11	IPR029058	4	222
329	UPI00255D0041	IPR029058	43	268
330	UPI00241F7533	IPR029058	21	215
331	UPI00239AD758	IPR002921	805	977
332	UPI00239AD758	IPR029058	786	994
333	UPI002429A9BE	IPR029058	9	262
334	UPI002570547D	IPR029058	2	95
335	UPI002573B8FA	IPR029058	26	253
336	UPI0023D03740	IPR029058	48	353
337	UPI002541DA16	IPR029058	5	284
338	UPI00255499AE	IPR029058	2	249
339	UPI0023674F3E	IPR029058	3	200
340	UPI0024B53CCF	IPR029058	3	174
341	UPI00246229DD	IPR029058	47	328
342	UPI0023B48C2F	IPR029058	81	299
343	UPI0023DFB751	IPR029058	49	329
344	UPI0023CCD92E	IPR029058	6	329
345	UPI0024486AD5	IPR029058	27	145
346	UPI002425F716	IPR010126	111	266
347	UPI002425F716	IPR029058	108	333
348	UPI0023BBD2E0	IPR029058	443	702
349	UPI0023A6388A	IPR029058	27	273
350	UPI0023A3F534	IPR029058	37	538
351	UPI00237950C2	IPR029058	40	274
352	UPI0023FB0696	IPR002921	393	528
353	UPI0023FB0696	IPR029058	347	558
354	UPI00235E0A0A	IPR029058	6	171
355	UPI0025567D9C	IPR029058	404	660
356	UPI002381E5D4	IPR029058	2	82
357	UPI00237C2090	IPR029058	9	307
358	UPI0023E68522	IPR002921	170	307
359	UPI0023E68522	IPR029058	125	307
360	UPI00237CEF19	IPR029058	2966	3119
361	UPI0023B54EC6	IPR029058	46	312
362	UPI002478E6B0	IPR029058	414	655
363	UPI0024564CDE	IPR029058	9	251
364	UPI0023ACA2EA	IPR029058	15	387
365	UPI00237FBFD6	IPR029058	37	315
366	UPI00240301E0	IPR029058	203	303
367	UPI002389AE51	IPR029058	98	287
368	UPI002389AE51	IPR029058	434	748
369	UPI0024983F81	IPR029058	60	338
370	UPI00254BCF16	IPR029058	1281	1555
371	UPI0024A382D2	IPR029058	44	348
372	UPI002461601D	IPR029058	38	528
373	UPI00235F7862	IPR029058	4	274
374	UPI0024BBB7FB	IPR029058	428	682
375	UPI00247456FD	IPR029058	2912	3128
376	UPI00255C18C5	IPR029058	529	781
377	UPI00237D7218	IPR029058	58	128
378	UPI00242A6B57	IPR029058	13	295
379	UPI002540F473	IPR029058	80	245
380	UPI0023AB3F1A	IPR029058	205	501
381	UPI00245B2930	IPR029058	6	260
382	UPI0024E23F65	IPR029058	3	240
383	UPI00239E1EB9	IPR029058	65	340
384	UPI00236DB56D	IPR029058	62	316
385	UPI00235DC28D	IPR029058	393	644
386	UPI00240EC164	IPR029058	44	278
387	UPI0023A13F42	IPR029058	11	264
388	UPI00240271DE	IPR029058	161	420
389	UPI00242E04CA	IPR029058	30	283
390	UPI00241163F5	IPR029058	112	396
391	UPI0023EEF2AD	IPR029058	2	248
392	UPI0024C39131	IPR029058	266	436
393	UPI002372D18F	IPR029058	39	337
394	UPI0023A4A28C	IPR029058	40	268
395	UPI002446A096	IPR002921	90	221
396	UPI002446A096	IPR029058	9	239
397	UPI00238F84A8	IPR029058	48	315
398	UPI002571290A	IPR029058	34	228
399	UPI0023F60806	IPR029058	481	738
400	UPI0024E24FA9	IPR029058	8	279
401	UPI0025614BA4	IPR029058	140	465
402	UPI002457696C	IPR029058	2	273
403	UPI00243AC2E2	IPR029058	15	261
404	UPI0024A85493	IPR029058	46	482
405	UPI0024CE513E	IPR029058	130	428
406	UPI00249A7FAA	IPR029058	2	265
407	UPI0023F0281C	IPR029058	56	295
408	UPI00240A649C	IPR029058	19	289
409	UPI00237B0D56	IPR029058	4	298
410	UPI0023A76139	IPR029058	7	341
411	UPI0023EE16F4	IPR029058	539	798
412	UPI002373C4EF	IPR029058	54	274
413	UPI0023A0B749	IPR029058	1	251
414	UPI0024D290C2	IPR029058	12	237
415	UPI0023ED9B65	IPR029058	6990	7221
416	UPI0023AF0D86	IPR029058	465	731
417	UPI0025634EE9	IPR029058	5	100
418	UPI0024013117	IPR029058	312	499
419	UPI0024437085	IPR029058	42	395
420	UPI00247BCA60	IPR029058	507	698
421	UPI0023F341DF	IPR029058	59	355
422	UPI0024A05953	IPR029058	16	265
423	UPI00256C9F1E	IPR029058	28	294
424	UPI0024282B4E	IPR029058	109	357
425	UPI0024282B4E	IPR010126	108	242
426	UPI00247B7C9C	IPR029058	73	384
427	UPI0025543D7E	IPR029058	455	699
428	UPI00236C1275	IPR029058	9	215
429	UPI002540C3DB	IPR029058	40	432
430	UPI0023F0ED7E	IPR029058	493	737
431	UPI0023E616C3	IPR029058	9	60
432	UPI0024091853	IPR029058	2	253
433	UPI0024B9C952	IPR029058	31	292
434	UPI0023C1EA92	IPR029058	5	254
435	UPI002420D42A	IPR029058	331	491
436	UPI00240D4548	IPR029058	46	328
437	UPI0023C9797A	IPR029058	10	287
438	UPI0024DB3C52	IPR029058	495	755
439	UPI0023B4F5DF	IPR029058	59	325
440	UPI0024751748	IPR029058	5	329
441	UPI00240FFE10	IPR029058	2	310
442	UPI0024499FB7	IPR029058	9	249
443	UPI002429058F	IPR029058	198	441
444	UPI0024BAF833	IPR029058	124	314
445	UPI0023F48C95	IPR029058	26	119
446	UPI00244E8A6D	IPR029058	75	422
447	UPI002575F018	IPR029058	65	304
448	UPI0024189722	IPR029058	2	241
449	UPI00247DD4CF	IPR029058	2	229
450	UPI0024DDAA67	IPR029058	165	303
451	UPI0024583821	IPR029058	10	302
452	UPI0024B244CB	IPR029058	40	327
453	UPI0023D93478	IPR029058	29	255
454	UPI0023B21D3B	IPR029058	13	277
455	UPI0024C4D9A1	IPR029058	110	343
456	UPI00240B3A16	IPR029058	3	301
457	UPI002559F124	IPR029058	86	184
458	UPI00244D32D5	IPR029058	30	255
459	UPI0023F8DBCE	IPR029058	4	254
460	UPI0024AE532D	IPR029058	185	469
461	UPI002481EC2B	IPR029058	14	264
462	UPI00256D1EB1	IPR029058	10	232
463	UPI0024557950	IPR029058	102	501
464	UPI0024D661C1	IPR029058	91	289
465	UPI0023886652	IPR029058	6	208
466	UPI00243FAFC6	IPR029058	138	387
467	UPI0023AEEE49	IPR029058	9	253
468	UPI0024C8A644	IPR029058	3	255
469	UPI0023BBBF6A	IPR029058	14	303
470	UPI00248B5617	IPR029058	8	233
471	UPI00247FEA2F	IPR029058	1	277
472	UPI00238114B2	IPR029058	5	204
473	UPI002406826B	IPR029058	137	316
474	UPI002406826B	IPR029058	515	653
475	UPI00240E20ED	IPR029058	27	298
476	UPI00248C96C1	IPR029058	6	258
477	UPI0025623D1E	IPR029058	7	105
478	UPI00256A7731	IPR029058	5	222
479	UPI0024BF2F8B	IPR029058	10	116
480	UPI0024935C03	IPR029058	52	212
481	UPI002540BCC5	IPR029058	37	246
482	UPI002491E0A6	IPR029058	571	829
483	UPI0024CF0CF7	IPR002921	12	86
484	UPI0024CF0CF7	IPR029058	13	88
485	UPI002449C4B5	IPR029058	25	276
486	UPI0023CBA64F	IPR029058	25	273
487	UPI00254749F9	IPR029058	116	368
488	UPI002415C5B2	IPR029058	12	256
489	UPI0023B79FC6	IPR029058	9	227
490	UPI0024364B74	IPR029058	1	285
491	UPI0025683F08	IPR029058	140	541
492	UPI00237082D2	IPR029058	146	375
493	UPI0023742FA1	IPR029058	191	444
494	UPI00256584CA	IPR029058	107	383
495	UPI0024CB0121	IPR029058	35	162
496	UPI0025602151	IPR029058	78	178
497	UPI00246379D6	IPR029058	19	311
498	UPI0024C3488C	IPR029058	146	337
499	UPI00237F9E2D	IPR029058	9	179
500	UPI00254503AD	IPR029058	1	261
501	UPI0023E9B8FD	IPR029058	36	260
502	UPI0024DF0A4A	IPR029058	61	254
503	UPI00242F955D	IPR029058	546	825
504	UPI00237F1DD8	IPR029058	13	269
505	UPI00243EFD56	IPR029058	43	232
506	UPI00242F3927	IPR029058	21	226
507	UPI002466916C	IPR029058	455	696
508	UPI00255D7099	IPR029058	51	328
509	UPI0024236264	IPR029058	271	554
510	UPI002360A256	IPR029058	14	273
511	UPI0024A95357	IPR029058	81	343
512	UPI0024D8FD61	IPR029058	367	665
513	UPI002386DCFA	IPR029058	44	304
514	UPI0024561FE3	IPR029058	54	270
515	UPI0024902C5D	IPR029058	4	324
516	UPI002378C708	IPR029058	65	329
517	UPI0023E8E909	IPR029058	75	328
518	UPI0024DF21C6	IPR029058	93	332
519	UPI0025791F49	IPR029058	56	294
520	UPI0024B8D1E8	IPR029058	369	663
521	UPI0024106658	IPR029058	46	337
522	UPI0024CF59A5	IPR029058	7	262
523	UPI00248B309F	IPR029058	6	264
524	UPI00244B1FA6	IPR029058	48	358
525	UPI00240E8B1C	IPR029058	55	237
526	UPI00256D3F12	IPR029058	3	226
527	UPI0024552585	IPR029058	56	426
528	UPI00249F0D96	IPR029058	100	411
529	UPI0024E10448	IPR029058	20	530
530	UPI0023AA9450	IPR029058	12	261
531	UPI00246E6354	IPR029058	17	268
532	UPI002565CE3A	IPR029058	3267	4158
533	UPI002405D116	IPR029058	17	295
534	UPI0023923EF3	IPR029058	12	276
535	UPI002412AC14	IPR029058	1	197
536	UPI0023716FDA	IPR029058	414	655
537	UPI0024537193	IPR029058	22	303
538	UPI0024D1D929	IPR029058	30	565
539	UPI00235F882D	IPR029058	5	237
540	UPI0024416DCC	IPR029058	22	311
541	UPI00247834B5	IPR029058	29	269
542	UPI0023A4D805	IPR029058	10	292
543	UPI00242A4F0F	IPR029058	436	696
544	UPI00245EA763	IPR029058	2	228
545	UPI00238756FB	IPR029058	51	258
546	UPI00237034BF	IPR029058	17	258
547	UPI0023A302AB	IPR029058	4	138
548	UPI00246C7FE2	IPR029058	205	475
549	UPI00248501A3	IPR029058	60	274
550	UPI0024611163	IPR029058	114	191
551	UPI0023F43BD2	IPR029058	31	315
552	UPI002409BF2A	IPR029058	55	293
553	UPI002442DB56	IPR029058	70	323
554	UPI00246CF77E	IPR029058	25	228
555	UPI002484BEAE	IPR029058	65	279
556	UPI0024924513	IPR029058	455	651
557	UPI0024924513	IPR002921	529	633
558	UPI0024469AC2	IPR029058	2441	2559
559	UPI0023DFAB20	IPR029058	1	246
560	UPI00244CAEB3	IPR029058	37	267
561	UPI0024E0C8BA	IPR029058	2	259
562	UPI00245EC0CA	IPR029058	102	360
563	UPI00257791D9	IPR029058	31	520
564	UPI0023AF11E8	IPR029058	5	240
565	UPI0024DCE89A	IPR029058	87	407
566	UPI0024C7858A	IPR029058	523	776
567	UPI0023523A73	IPR029058	34	234
568	UPI0024A22342	IPR029058	70	190
569	UPI0024601815	IPR029058	19	442
570	UPI0024B387E4	IPR029058	6	181
571	UPI0023BC0E14	IPR029058	253	503
572	UPI00245BE260	IPR029058	45	390
573	UPI0024A34F99	IPR029058	49	376
574	UPI0024664C55	IPR029058	51	379
575	UPI0023839400	IPR029058	1	119
576	UPI00246BC0CD	IPR029058	20	236
577	UPI00237BED84	IPR029058	10	190
578	UPI0025671408	IPR029058	5	387
579	UPI00255F67D5	IPR029058	2	212
580	UPI0024A420E1	IPR029058	215	292
581	UPI00241F17F2	IPR029058	7	192
582	UPI002409C3F7	IPR029058	52	238
583	UPI0024A160F5	IPR029058	2	251
584	UPI0024B11F4F	IPR029058	2	376
585	UPI0023B7E672	IPR029058	5	250
586	UPI0023B1E23B	IPR029058	78	313
587	UPI0024AA4517	IPR010126	17	137
588	UPI0024AA4517	IPR029058	5	176
589	UPI0023BF0890	IPR029058	1	208
590	UPI002550FF06	IPR029058	37	240
591	UPI00241D1CB9	IPR029058	2	270
592	UPI0024D765D1	IPR029058	3	170
593	UPI0023A36FA2	IPR029058	3	261
594	UPI00240FF9EF	IPR029058	48	599
595	UPI002541EEAD	IPR029058	38	303
596	UPI0024C15A9C	IPR029058	2	263
597	UPI00253E4DDA	IPR029058	44	336
598	UPI002450D07D	IPR029058	3	267
599	UPI00243193E6	IPR029058	10	289
600	UPI00249D69E8	IPR029058	118	259
601	UPI0023742C34	IPR029058	12	205
602	UPI0023ED5658	IPR029058	64	309
603	UPI002483E165	IPR029058	1	211
604	UPI0023599200	IPR029058	31	490
605	UPI002449B0F5	IPR029058	90	359
606	UPI0023D85077	IPR029058	10	258
607	UPI0025551FFC	IPR029058	3	251
608	UPI002395C9E2	IPR029058	37	279
609	UPI00243562CB	IPR029058	105	323
610	UPI0024731F74	IPR029058	5	314
611	UPI0024CF5BAE	IPR029058	120	413
612	UPI002554D7DD	IPR029058	225	412
613	UPI00237FC3BF	IPR029058	1876	2149
614	UPI002499EE3B	IPR029058	483	700
615	UPI0023F9F4D0	IPR029058	502	753
616	UPI0024B95470	IPR029058	125	398
617	UPI002456114A	IPR029058	3	289
618	UPI00236E910E	IPR029058	24	293
619	UPI00247BD163	IPR029058	9	278
620	UPI0025474596	IPR029058	1	478
621	UPI0023A73F42	IPR029058	97	141
622	UPI0023A73F42	IPR029058	19	155
623	UPI00239162C8	IPR029058	14	144
624	UPI0023EFD965	IPR029058	2	263
625	UPI0023C06205	IPR029058	30	188
626	UPI00254DFE4D	IPR029058	29	313
627	UPI0023ECEFB4	IPR029058	3	205
628	UPI002354CBB1	IPR029058	350	613
629	UPI00255AD229	IPR029058	56	322
630	UPI0024826E8C	IPR029058	115	474
631	UPI002365DBDF	IPR029058	138	377
632	UPI00241416DA	IPR029058	10	250
633	UPI002455345E	IPR029058	17	526
634	UPI0023BD8292	IPR029058	28	271
635	UPI0023BD8292	IPR043595	23	271
636	UPI0023BD8292	IPR010126	39	171
637	UPI0025663B59	IPR029058	15	314
638	UPI00255AA9E8	IPR029058	137	399
639	UPI00235C8FFF	IPR029058	14	235
