	Protein	Domain	Start	Stop
179	UPI00255B67F6	IPR000209	180	586
180	UPI00245B640E	IPR036852	57	348
181	UPI00245B640E	IPR000209	56	330
182	UPI00255E395D	IPR036852	235	459
183	UPI00255E395D	IPR000209	236	442
184	UPI002493B6C8	IPR000209	59	300
185	UPI002493B6C8	IPR036852	41	309
186	UPI0024DB9016	IPR000209	8	122
187	UPI0024DB9016	IPR036852	7	133
188	UPI00245928F4	IPR000209	318	587
189	UPI00245928F4	IPR036852	302	597
190	UPI002567F31D	IPR036852	103	621
191	UPI002567F31D	IPR010259	33	104
192	UPI002567F31D	IPR000209	127	596
193	UPI0024C0D170	IPR000209	216	665
194	UPI0024C0D170	IPR010259	82	183
195	UPI0024C0D170	IPR036852	200	674
196	UPI00247C27CE	IPR036852	38	463
197	UPI00247C27CE	IPR000209	52	437
198	UPI00249389D7	IPR036852	114	416
199	UPI00249389D7	IPR000209	157	409
200	UPI0024D3C65C	IPR036852	108	601
201	UPI0024D3C65C	IPR000209	131	572
202	UPI0024D3C65C	IPR010259	30	107
203	UPI0024B0B4D0	IPR000209	172	441
204	UPI0024B0B4D0	IPR036852	7	455
205	UPI002454099C	IPR000209	131	420
206	UPI002454099C	IPR036852	76	433
207	UPI002560C3EB	IPR000209	185	540
208	UPI002560C3EB	IPR010259	93	156
209	UPI002560C3EB	IPR036852	160	572
210	UPI00245EC91E	IPR036852	90	403
211	UPI00245EC91E	IPR000209	104	388
212	UPI00244C419A	IPR010259	60	155
213	UPI00245CE581	IPR000209	167	437
214	UPI00245CE581	IPR036852	40	454
215	UPI00256F853A	IPR000209	150	397
216	UPI00256F853A	IPR036852	6	399
217	UPI0024CE888B	IPR000209	154	414
218	UPI0024CE888B	IPR036852	90	432
219	UPI0025546325	IPR000209	177	423
220	UPI0025546325	IPR036852	160	433
221	UPI002569C2C8	IPR000209	1162	1532
222	UPI002569C2C8	IPR010259	1084	1132
223	UPI002569C2C8	IPR036852	1034	1605
224	UPI0025690CC1	IPR000209	1	137
225	UPI0025690CC1	IPR036852	1	138
226	UPI00254019F0	IPR000209	134	390
227	UPI00254019F0	IPR036852	117	401
228	UPI0025629589	IPR000209	295	561
229	UPI0025629589	IPR000209	682	751
230	UPI0025629589	IPR036852	237	773
231	UPI00247BB619	IPR000209	94	516
232	UPI00247BB619	IPR036852	74	524
233	UPI00246062AE	IPR036852	9	330
234	UPI00246062AE	IPR000209	23	301
235	UPI0025549A4C	IPR000209	40	302
236	UPI0025549A4C	IPR036852	23	314
237	UPI0024E201F6	IPR036852	262	560
238	UPI0024E201F6	IPR000209	262	563
239	UPI0025630CBB	IPR010259	201	262
240	UPI0025630CBB	IPR000209	289	829
241	UPI0025630CBB	IPR036852	246	857
242	UPI0024C67529	IPR036852	106	628
243	UPI0024C67529	IPR010259	26	107
244	UPI0024C67529	IPR000209	132	589
245	UPI0024C25C0F	IPR000209	81	314
246	UPI0024C25C0F	IPR036852	60	329
247	UPI0025635CB3	IPR000209	284	657
248	UPI0025635CB3	IPR010259	206	254
249	UPI0025635CB3	IPR036852	222	743
250	UPI0024ABA9B3	IPR000209	3	68
251	UPI0024ABA9B3	IPR036852	3	68
252	UPI002558A16E	IPR036852	120	466
253	UPI002558A16E	IPR000209	159	456
254	UPI002498FD4A	IPR036852	13	350
255	UPI002498FD4A	IPR000209	45	317
256	UPI002483261C	IPR036852	194	509
257	UPI002483261C	IPR010259	73	182
258	UPI002483261C	IPR000209	219	500
259	UPI00254A83C9	IPR036852	193	457
260	UPI00245DCD88	IPR000209	2	208
261	UPI00245DCD88	IPR036852	2	214
262	UPI0025578DD1	IPR000209	123	339
263	UPI0025578DD1	IPR036852	114	352
264	UPI0024540638	IPR000209	87	387
265	UPI0024540638	IPR036852	69	397
266	UPI00253B8DB9	IPR000209	128	593
267	UPI00253B8DB9	IPR036852	107	618
268	UPI00253B8DB9	IPR010259	25	102
269	UPI00245B87BE	IPR036852	268	404
270	UPI00256D97BD	IPR000209	330	616
271	UPI00256D97BD	IPR036852	303	617
272	UPI00254CAAA9	IPR000209	268	611
273	UPI00254CAAA9	IPR036852	171	700
274	UPI0024A58161	IPR036852	165	486
275	UPI0024A58161	IPR000209	187	475
276	UPI0024962B5F	IPR036852	131	458
277	UPI0024962B5F	IPR000209	170	412
278	UPI002572B515	IPR036852	258	648
279	UPI00248B6969	IPR036852	205	474
280	UPI00248B6969	IPR000209	218	464
281	UPI00249B7149	IPR036852	139	426
282	UPI00249B7149	IPR000209	157	418
283	UPI00245A5251	IPR000209	285	535
284	UPI00245A5251	IPR036852	157	548
285	UPI00249F0309	IPR036852	73	403
286	UPI00249F0309	IPR000209	90	393
287	UPI0025678D79	IPR036852	260	588
288	UPI0025678D79	IPR000209	275	577
289	UPI00256F46B7	IPR036852	187	666
290	UPI00256F46B7	IPR000209	268	584
291	UPI0024B2BF73	IPR000209	143	369
292	UPI0024B2BF73	IPR010259	54	100
293	UPI0024B2BF73	IPR036852	108	373
294	UPI002488D403	IPR000209	232	473
295	UPI002488D403	IPR036852	218	483
296	UPI002544AF1D	IPR000209	97	527
297	UPI002544AF1D	IPR010259	6	73
298	UPI002544AF1D	IPR036852	96	536
299	UPI0024DC378A	IPR036852	232	648
300	UPI002557CF9E	IPR036852	216	603
301	UPI002557CF9E	IPR000209	231	531
302	UPI0024960816	IPR036852	21	314
303	UPI0024960816	IPR000209	51	312
304	UPI002574FC9B	IPR000209	121	434
305	UPI002574FC9B	IPR036852	117	443
306	UPI0024A75895	IPR000209	217	503
307	UPI0024A75895	IPR036852	195	515
308	UPI0024A75895	IPR010259	68	178
309	UPI0024A402BA	IPR036852	174	465
310	UPI0024A402BA	IPR000209	193	455
311	UPI00249A3C59	IPR036852	222	558
312	UPI002473C31B	IPR036852	177	470
313	UPI002473C31B	IPR000209	195	461
314	UPI00256154BB	IPR000209	210	539
315	UPI00256154BB	IPR036852	146	645
316	UPI00256154BB	IPR010259	134	181
317	UPI0024CFDE70	IPR036852	99	371
318	UPI0024CFDE70	IPR000209	759	863
319	UPI0024CFDE70	IPR010259	31	116
320	UPI0024CFDE70	IPR010259	478	563
321	UPI0024CFDE70	IPR036852	494	964
322	UPI0024CFDE70	IPR036852	9	186
323	UPI002448B05C	IPR036852	210	746
324	UPI002448B05C	IPR000209	236	737
325	UPI002477E598	IPR000209	170	446
326	UPI002477E598	IPR036852	6	470
327	UPI002569BC38	IPR000209	227	476
328	UPI002569BC38	IPR036852	81	568
329	UPI0024AF1A6B	IPR000209	216	492
330	UPI0024AF1A6B	IPR036852	211	505
331	UPI0024A4759C	IPR000209	178	652
332	UPI0024A4759C	IPR036852	174	664
333	UPI0024A4759C	IPR010259	78	144
334	UPI0025510AA9	IPR000209	177	404
335	UPI0025510AA9	IPR036852	167	422
336	UPI0024B4B13F	IPR000209	104	217
337	UPI0024B4B13F	IPR036852	90	568
338	UPI0024B4B13F	IPR000209	436	559
339	UPI0024C37C1E	IPR036852	62	348
340	UPI0024C37C1E	IPR000209	80	339
341	UPI0024A7FF28	IPR000209	214	514
342	UPI0024A7FF28	IPR036852	201	542
343	UPI00244B4B69	IPR000209	92	358
344	UPI00244B4B69	IPR036852	84	382
345	UPI0024A5B5FF	IPR000209	31	171
346	UPI0024A5B5FF	IPR036852	2	187
347	UPI0024DF0893	IPR036852	73	406
348	UPI0024DF0893	IPR000209	88	397
349	UPI00255B4FD3	IPR000209	180	606
350	UPI00255B4FD3	IPR036852	172	613
351	UPI00248168AE	IPR000209	136	528
352	UPI00248168AE	IPR036852	116	538
353	UPI00255979BC	IPR036852	28	128
354	UPI00255979BC	IPR000209	27	130
