	Protein	Domain	Start	Stop
153	UPI0023DE8353	IPR036852	136	358
154	UPI0025704324	IPR000209	54	297
155	UPI0025704324	IPR036852	50	301
156	UPI002420C5B8	IPR000209	6	219
157	UPI002420C5B8	IPR036852	9	229
158	UPI00243F8D05	IPR036852	130	465
159	UPI00243F8D05	IPR000209	164	451
160	UPI00243FED14	IPR000209	115	400
161	UPI00243FED14	IPR036852	100	411
162	UPI0024CE66E6	IPR036852	83	592
163	UPI0024CE66E6	IPR000209	112	558
164	UPI0024CE66E6	IPR010259	32	84
165	UPI0025418888	IPR036852	33	400
166	UPI0025418888	IPR000209	93	349
167	UPI00248A2E93	IPR000209	368	545
168	UPI00248A2E93	IPR036852	272	552
169	UPI00247443CD	IPR036852	53	333
170	UPI00247443CD	IPR000209	70	312
171	UPI0024154EFD	IPR036852	229	475
172	UPI0024154EFD	IPR000209	232	468
173	UPI002409167C	IPR036852	21	478
174	UPI002409167C	IPR000209	167	439
175	UPI0024CFACE4	IPR036852	227	589
176	UPI0024633752	IPR000209	161	388
177	UPI0024633752	IPR036852	143	387
178	UPI00242EB4B8	IPR036852	27	361
179	UPI00242EB4B8	IPR000209	65	348
180	UPI00256098FC	IPR036852	145	764
181	UPI00256098FC	IPR000209	233	710
182	UPI00256098FC	IPR010259	152	205
183	UPI0023EF5412	IPR036852	66	299
184	UPI0023EF5412	IPR000209	69	299
185	UPI002567ABCB	IPR036852	206	595
186	UPI002561DCFF	IPR036852	99	612
187	UPI002561DCFF	IPR000209	119	578
188	UPI0023E76DA9	IPR036852	186	678
189	UPI0023E76DA9	IPR000209	205	670
190	UPI0024DA81C3	IPR000209	130	579
191	UPI0024DA81C3	IPR010259	25	103
192	UPI0024DA81C3	IPR036852	103	613
193	UPI00249FC651	IPR000209	227	522
194	UPI00249FC651	IPR036852	224	518
195	UPI002561D7C6	IPR036852	2	266
196	UPI002561D7C6	IPR000209	3	237
197	UPI00244B695D	IPR000209	185	638
198	UPI00244B695D	IPR010259	55	160
199	UPI00244B695D	IPR036852	165	647
200	UPI00254651A9	IPR036852	522	825
201	UPI00254651A9	IPR000209	539	814
202	UPI0024A52B23	IPR000209	143	369
203	UPI0024A52B23	IPR036852	117	383
204	UPI0024A52B23	IPR010259	45	109
205	UPI00248966A2	IPR000209	184	417
206	UPI00248966A2	IPR036852	184	417
207	UPI00241B3368	IPR036852	2	56
208	UPI0024156EBC	IPR036852	76	393
209	UPI0024156EBC	IPR000209	87	384
210	UPI0023EE7475	IPR000209	3	125
211	UPI0023EE7475	IPR036852	2	132
212	UPI002564C30B	IPR010259	860	924
213	UPI002564C30B	IPR000209	953	1330
214	UPI002564C30B	IPR036852	928	1366
215	UPI0024016FD3	IPR000209	164	447
216	UPI0024016FD3	IPR036852	126	455
217	UPI0024288E3D	IPR036852	128	384
218	UPI0024288E3D	IPR000209	145	378
219	UPI0024C7DE34	IPR036852	105	618
220	UPI0024C7DE34	IPR000209	136	585
221	UPI0024C7DE34	IPR010259	27	106
222	UPI00253C8A66	IPR000209	35	494
223	UPI00253C8A66	IPR036852	19	524
224	UPI00247643D1	IPR000209	210	499
225	UPI00247643D1	IPR036852	210	518
226	UPI00243841D1	IPR000209	81	139
227	UPI00243841D1	IPR036852	65	497
228	UPI00243841D1	IPR000209	266	493
229	UPI00246F5A61	IPR036852	2	86
230	UPI00257346A1	IPR036852	8	313
231	UPI00257346A1	IPR000209	435	612
232	UPI00257346A1	IPR000209	746	871
233	UPI00257346A1	IPR036852	429	880
234	UPI00257346A1	IPR000209	178	298
235	UPI0024936EB0	IPR036852	73	364
236	UPI0024936EB0	IPR000209	88	355
237	UPI0024D37E92	IPR036852	142	627
238	UPI0024D37E92	IPR000209	202	596
239	UPI0024D37E92	IPR010259	32	114
240	UPI002492F5C2	IPR000209	208	520
241	UPI002492F5C2	IPR036852	196	559
242	UPI002566F455	IPR000209	206	619
243	UPI002566F455	IPR036852	185	619
244	UPI002566F455	IPR010259	64	178
245	UPI0024E249C5	IPR036852	171	405
246	UPI0024E249C5	IPR000209	203	402
247	UPI0025744BD7	IPR000209	75	377
248	UPI0025744BD7	IPR036852	60	386
