	Protein	Domain	Start	Stop
102	UPI0022D6E29C	IPR000209	84	555
103	UPI0022D6E29C	IPR036852	79	574
104	UPI0022D79F5F	IPR000209	59	288
105	UPI0022D79F5F	IPR036852	42	309
106	UPI002347F2E4	IPR010259	50	130
107	UPI002347F2E4	IPR036852	130	602
108	UPI002347F2E4	IPR000209	153	572
109	UPI00232D5018	IPR036852	145	425
110	UPI00232D5018	IPR000209	162	407
111	UPI0022CD487E	IPR000209	169	384
112	UPI0022CD487E	IPR036852	139	405
113	UPI00232B825C	IPR036852	2	218
114	UPI002348954C	IPR010259	30	111
115	UPI002348954C	IPR036852	110	633
116	UPI002348954C	IPR000209	135	600
117	UPI0022DB88B9	IPR036852	14	142
118	UPI0022DB88B9	IPR010259	21	100
119	UPI0022F39603	IPR036852	65	539
120	UPI0022F39603	IPR000209	83	495
121	UPI0022C092DA	IPR036852	44	363
122	UPI0022C092DA	IPR000209	64	353
123	UPI0023C06670	IPR000209	147	369
124	UPI0023C06670	IPR036852	122	421
125	UPI0023C68D3C	IPR000209	3	46
126	UPI0023C68D3C	IPR036852	3	109
127	UPI00240A23F7	IPR000209	690	738
128	UPI00240A23F7	IPR036852	166	735
129	UPI00240A23F7	IPR000209	230	470
130	UPI0023EF70BB	IPR036852	156	657
131	UPI0023EF70BB	IPR000209	165	628
132	UPI00232A1752	IPR000209	78	132
133	UPI00232A1752	IPR036852	73	538
134	UPI00232A1752	IPR000209	275	503
135	UPI002463A605	IPR000209	87	467
136	UPI002463A605	IPR036852	77	467
137	UPI00242233A3	IPR000209	195	717
138	UPI00242233A3	IPR036852	178	727
139	UPI0023FDA9B7	IPR036852	44	510
140	UPI0023FDA9B7	IPR000209	210	464
141	UPI0023AEC4B0	IPR000209	58	341
142	UPI0023AEC4B0	IPR036852	41	382
143	UPI00243C7715	IPR036852	129	461
144	UPI00243C7715	IPR000209	164	439
145	UPI00232F1FC3	IPR000209	106	376
146	UPI00232F1FC3	IPR036852	88	385
147	UPI0023A26C4C	IPR036852	122	597
148	UPI0023A26C4C	IPR000209	482	585
149	UPI0024885F4F	IPR000209	57	111
150	UPI0024885F4F	IPR000209	266	490
151	UPI0024885F4F	IPR036852	47	534
152	UPI0023B94FAC	IPR000209	171	465
153	UPI0023B94FAC	IPR036852	150	506
154	UPI002448BC55	IPR036852	243	512
155	UPI002448BC55	IPR000209	262	502
156	UPI0023174124	IPR036852	399	718
157	UPI0023174124	IPR000209	418	708
158	UPI00245D32DC	IPR036852	164	458
159	UPI00245D32DC	IPR000209	181	447
160	UPI0022EF575F	IPR000209	152	570
161	UPI0022EF575F	IPR036852	137	600
162	UPI002449A981	IPR000209	877	1132
163	UPI002449A981	IPR036852	838	1174
164	UPI00235C482D	IPR000209	69	325
165	UPI00235C482D	IPR036852	50	344
166	UPI0024825197	IPR000209	90	466
167	UPI0024825197	IPR036852	81	501
168	UPI002375C461	IPR000209	20	274
169	UPI002375C461	IPR036852	2	282
170	UPI0024325DA2	IPR036852	5	133
171	UPI0024325DA2	IPR000209	7	135
172	UPI002435C2A6	IPR000209	63	375
173	UPI002435C2A6	IPR036852	38	386
174	UPI00232F530D	IPR000209	84	256
175	UPI00232F530D	IPR000209	388	513
176	UPI00232F530D	IPR000209	967	1089
177	UPI00232F530D	IPR000209	653	829
178	UPI00232F530D	IPR036852	38	527
179	UPI00232F530D	IPR036852	648	1098
180	UPI00247007B4	IPR000209	119	408
181	UPI00247007B4	IPR036852	84	422
182	UPI0022C867E8	IPR036852	500	755
183	UPI0022C867E8	IPR000209	504	752
184	UPI002334782C	IPR036852	43	530
185	UPI002334782C	IPR000209	54	492
186	UPI00237AF2CB	IPR036852	2	133
187	UPI00237AF2CB	IPR000209	8	133
188	UPI0023925EDE	IPR000209	17	302
189	UPI0023925EDE	IPR036852	9	333
190	UPI0023C217D8	IPR036852	2	90
191	UPI0023C217D8	IPR000209	5	57
192	UPI0022CF66B2	IPR036852	32	582
193	UPI0022CF66B2	IPR000209	140	550
194	UPI0022DC9F91	IPR000209	147	557
195	UPI0022DC9F91	IPR036852	116	584
196	UPI00234AC7B0	IPR000209	80	427
197	UPI00234AC7B0	IPR036852	62	438
198	UPI002472D298	IPR036852	2	310
199	UPI002472D298	IPR000209	14	288
200	UPI0022CC81FD	IPR000209	183	455
201	UPI0022CC81FD	IPR036852	145	474
202	UPI0023BF5FA4	IPR036852	23	472
203	UPI0023BF5FA4	IPR000209	307	437
204	UPI0023BF5FA4	IPR010259	37	114
205	UPI0023388069	IPR010259	4	79
206	UPI0023388069	IPR036852	26	123
207	UPI0023889BC5	IPR036852	53	417
208	UPI0023889BC5	IPR000209	71	407
209	UPI0022E87E93	IPR000209	116	231
210	UPI0022E87E93	IPR036852	110	582
211	UPI0022E87E93	IPR000209	453	572
212	UPI00240A7287	IPR000209	170	439
213	UPI00240A7287	IPR036852	145	449
214	UPI0023145A68	IPR000209	112	361
215	UPI0023145A68	IPR036852	83	373
216	UPI0023ECB814	IPR036852	132	631
217	UPI0023ECB814	IPR000209	137	622
218	UPI0023E33A3E	IPR036852	46	322
219	UPI0023E33A3E	IPR000209	63	313
220	UPI00244136D9	IPR000209	570	830
221	UPI00244136D9	IPR036852	497	865
222	UPI0023969A43	IPR036852	156	472
223	UPI0023969A43	IPR000209	172	461
224	UPI0022DDDFBF	IPR036852	152	509
225	UPI0022DDDFBF	IPR000209	174	468
226	UPI0022CE2C0B	IPR000209	2	221
227	UPI0022CE2C0B	IPR036852	2	231
228	UPI00232F155C	IPR000209	163	438
229	UPI00232F155C	IPR036852	146	469
230	UPI00242F718D	IPR036852	181	594
231	UPI00242F718D	IPR000209	199	549
232	UPI0023B093AF	IPR036852	2	92
233	UPI0023B093AF	IPR000209	4	92
234	UPI002372AFE2	IPR036852	325	650
235	UPI002372AFE2	IPR000209	345	640
236	UPI0023243A69	IPR000209	114	662
237	UPI0023243A69	IPR036852	99	671
238	UPI002307E947	IPR036852	299	628
239	UPI002307E947	IPR000209	331	614
240	UPI002436A336	IPR036852	118	482
241	UPI002436A336	IPR000209	151	468
242	UPI0023EB6AC2	IPR000209	51	299
243	UPI0023EB6AC2	IPR036852	33	312
244	UPI00234A6E8C	IPR000209	185	401
245	UPI00234A6E8C	IPR000209	576	624
246	UPI00234A6E8C	IPR036852	167	640
247	UPI00240DE04A	IPR000209	134	359
248	UPI00240DE04A	IPR036852	111	376
249	UPI0023453B12	IPR000209	55	423
250	UPI0023453B12	IPR036852	52	455
251	UPI0024105A0C	IPR000209	16	174
252	UPI0024105A0C	IPR036852	10	227
253	UPI0022D29BE7	IPR000209	154	565
254	UPI0022D29BE7	IPR036852	145	591
255	UPI002369A87A	IPR036852	67	551
256	UPI002369A87A	IPR000209	81	135
257	UPI002369A87A	IPR000209	269	513
258	UPI0023CD8830	IPR000209	227	523
259	UPI0023CD8830	IPR036852	212	573
260	UPI002340605D	IPR036852	142	432
261	UPI002340605D	IPR000209	160	404
262	UPI0022BB3BBC	IPR036852	117	464
263	UPI0022BB3BBC	IPR000209	167	443
264	UPI002383801F	IPR000209	392	656
265	UPI002383801F	IPR036852	368	667
266	UPI0023ADF73C	IPR036852	208	595
267	UPI002342EFF9	IPR000209	88	352
268	UPI002342EFF9	IPR036852	50	390
269	UPI00246AC868	IPR036852	106	411
270	UPI00246AC868	IPR000209	120	378
271	UPI0022E8D419	IPR000209	359	630
272	UPI0022E8D419	IPR036852	319	662
273	UPI0024840D23	IPR000209	197	480
274	UPI0024840D23	IPR036852	164	495
275	UPI0023C86DC7	IPR036852	69	588
276	UPI0023C86DC7	IPR000209	118	348
277	UPI0023C86DC7	IPR000209	447	580
278	UPI0024743B71	IPR000209	254	494
279	UPI0024743B71	IPR036852	236	505
280	UPI00238B3AB4	IPR036852	223	573
281	UPI0022BF19F2	IPR000209	149	406
282	UPI0022BF19F2	IPR036852	132	414
283	UPI0023B4B484	IPR036852	197	508
284	UPI0023B4B484	IPR000209	206	500
285	UPI002421CA39	IPR036852	693	781
286	UPI002408BF45	IPR036852	112	621
287	UPI002408BF45	IPR010259	31	103
288	UPI002408BF45	IPR000209	139	607
289	UPI0023E891B8	IPR000209	185	423
290	UPI0023E891B8	IPR036852	180	425
291	UPI0023192B8F	IPR036852	400	615
292	UPI0023192B8F	IPR000209	404	616
293	UPI002448F284	IPR036852	68	363
294	UPI002448F284	IPR000209	85	354
295	UPI0023903912	IPR000209	340	610
296	UPI0023903912	IPR036852	324	630
297	UPI0024089D37	IPR010259	40	105
298	UPI0024089D37	IPR036852	129	180
299	UPI002320C8E2	IPR000209	165	437
300	UPI002320C8E2	IPR036852	2	483
301	UPI002406FF23	IPR000209	49	288
302	UPI002406FF23	IPR036852	32	297
303	UPI00237756B1	IPR010259	67	176
304	UPI00237756B1	IPR000209	211	485
305	UPI00237756B1	IPR036852	192	496
306	UPI00246BA330	IPR036852	120	418
307	UPI00246BA330	IPR000209	138	395
308	UPI002323CFBF	IPR036852	16	427
309	UPI002323CFBF	IPR000209	69	390
310	UPI0022E24B5B	IPR036852	7	124
311	UPI0022DC51F0	IPR036852	153	464
312	UPI0022DC51F0	IPR000209	172	419
313	UPI0022D28530	IPR000209	126	309
314	UPI0022D28530	IPR036852	60	309
315	UPI002455C347	IPR000209	74	230
316	UPI002455C347	IPR036852	62	238
317	UPI00230FD4A8	IPR036852	219	595
318	UPI0024651014	IPR010259	58	144
319	UPI002424AF10	IPR000209	570	696
320	UPI002424AF10	IPR036852	141	704
321	UPI002424AF10	IPR000209	160	429
322	UPI0024703F4A	IPR036852	78	188
323	UPI0024703F4A	IPR000209	72	183
324	UPI0022FE11CC	IPR000209	7	204
325	UPI0022FE11CC	IPR036852	2	205
